epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
35,0.026+-0.004,1.017+-0.054,0.732+-0.004,0.99+-0.001,0.732+-0.004,0.677+-0.001,0.73+-0.005
36,0.024+-0.005,1.064+-0.023,0.731+-0.007,0.99+-0.001,0.731+-0.007,0.673+-0.015,0.728+-0.007
37,0.019+-0.002,1.08+-0.047,0.734+-0.009,0.991+-0.001,0.734+-0.009,0.679+-0.001,0.732+-0.007
38,0.018+-0.001,1.074+-0.021,0.742+-0.008,0.99+-0.001,0.742+-0.008,0.683+-0.006,0.738+-0.008
39,0.016+-0.001,1.067+-0.025,0.733+-0.007,0.989+-0.001,0.733+-0.007,0.681+-0.006,0.732+-0.008
40,0.017+-0.001,1.1+-0.021,0.728+-0.004,0.989+-0.002,0.728+-0.004,0.674+-0.008,0.725+-0.005
41,0.016+-0.003,1.124+-0.039,0.732+-0.005,0.989+-0.002,0.732+-0.005,0.663+-0.012,0.729+-0.004
42,0.014+-0.003,1.11+-0.039,0.731+-0.008,0.989+-0.001,0.731+-0.008,0.681+-0.01,0.73+-0.008
43,0.01+-0.002,1.112+-0.052,0.738+-0.002,0.99+-0.001,0.738+-0.002,0.681+-0.009,0.736+-0.003
44,0.01+-0.001,1.153+-0.05,0.741+-0.004,0.99+-0.0,0.741+-0.004,0.685+-0.014,0.738+-0.007
45,0.009+-0.001,1.168+-0.042,0.74+-0.01,0.989+-0.001,0.74+-0.01,0.682+-0.003,0.737+-0.011
46,0.008+-0.001,1.15+-0.054,0.73+-0.009,0.988+-0.002,0.73+-0.009,0.674+-0.007,0.728+-0.009
47,0.008+-0.001,1.189+-0.045,0.736+-0.003,0.988+-0.002,0.736+-0.003,0.67+-0.008,0.731+-0.003
48,0.009+-0.001,1.205+-0.073,0.734+-0.004,0.989+-0.002,0.734+-0.004,0.676+-0.006,0.732+-0.005
49,0.008+-0.001,1.221+-0.057,0.739+-0.001,0.989+-0.001,0.739+-0.001,0.674+-0.007,0.734+-0.002
50,0.006+-0.001,1.15+-0.024,0.738+-0.003,0.988+-0.001,0.738+-0.003,0.679+-0.006,0.735+-0.003
51,0.005+-0.0,1.183+-0.037,0.742+-0.002,0.99+-0.002,0.742+-0.002,0.681+-0.004,0.738+-0.003
52,0.005+-0.001,1.205+-0.025,0.735+-0.005,0.988+-0.002,0.735+-0.005,0.679+-0.013,0.733+-0.004
53,0.004+-0.001,1.21+-0.04,0.738+-0.002,0.988+-0.002,0.738+-0.002,0.678+-0.006,0.734+-0.001
54,0.004+-0.001,1.208+-0.047,0.739+-0.004,0.989+-0.001,0.739+-0.004,0.684+-0.003,0.736+-0.004
55,0.004+-0.001,1.198+-0.035,0.739+-0.005,0.989+-0.001,0.739+-0.005,0.681+-0.006,0.738+-0.006
56,0.003+-0.0,1.206+-0.02,0.739+-0.006,0.988+-0.001,0.739+-0.006,0.68+-0.01,0.736+-0.005
57,0.004+-0.001,1.249+-0.049,0.735+-0.007,0.989+-0.002,0.735+-0.007,0.675+-0.011,0.732+-0.006
58,0.006+-0.003,1.271+-0.03,0.73+-0.007,0.988+-0.0,0.73+-0.007,0.674+-0.003,0.727+-0.006
59,0.006+-0.003,1.279+-0.097,0.734+-0.01,0.988+-0.002,0.734+-0.01,0.674+-0.009,0.73+-0.01
60,0.004+-0.001,1.244+-0.066,0.738+-0.004,0.988+-0.001,0.738+-0.004,0.679+-0.003,0.735+-0.006
61,0.004+-0.001,1.255+-0.04,0.741+-0.005,0.988+-0.001,0.741+-0.005,0.68+-0.01,0.738+-0.005
62,0.003+-0.001,1.27+-0.054,0.741+-0.003,0.987+-0.001,0.741+-0.003,0.678+-0.004,0.737+-0.003
63,0.003+-0.002,1.28+-0.028,0.741+-0.001,0.988+-0.002,0.741+-0.001,0.682+-0.001,0.736+-0.002
64,0.004+-0.002,1.264+-0.05,0.738+-0.003,0.989+-0.002,0.738+-0.003,0.676+-0.008,0.735+-0.004
65,0.003+-0.002,1.257+-0.039,0.742+-0.004,0.989+-0.001,0.742+-0.004,0.685+-0.013,0.739+-0.004
66,0.002+-0.001,1.251+-0.044,0.739+-0.006,0.988+-0.002,0.739+-0.006,0.681+-0.004,0.737+-0.006
67,0.002+-0.001,1.302+-0.051,0.738+-0.006,0.988+-0.002,0.738+-0.006,0.681+-0.006,0.734+-0.007
68,0.002+-0.001,1.266+-0.006,0.735+-0.009,0.988+-0.002,0.735+-0.009,0.678+-0.01,0.732+-0.009
69,0.002+-0.001,1.277+-0.013,0.739+-0.003,0.988+-0.002,0.739+-0.003,0.681+-0.011,0.736+-0.003
70,0.002+-0.001,1.291+-0.027,0.741+-0.004,0.988+-0.002,0.741+-0.004,0.68+-0.008,0.737+-0.006
71,0.002+-0.001,1.307+-0.035,0.74+-0.001,0.988+-0.002,0.74+-0.001,0.678+-0.006,0.736+-0.001
72,0.002+-0.001,1.288+-0.019,0.739+-0.001,0.988+-0.002,0.739+-0.001,0.678+-0.008,0.736+-0.002
73,0.001+-0.0,1.289+-0.048,0.745+-0.001,0.988+-0.002,0.745+-0.001,0.682+-0.005,0.742+-0.001
74,0.001+-0.0,1.297+-0.018,0.743+-0.004,0.987+-0.002,0.743+-0.004,0.675+-0.01,0.739+-0.006
75,0.001+-0.0,1.329+-0.061,0.742+-0.001,0.988+-0.002,0.742+-0.001,0.671+-0.007,0.737+-0.002
76,0.001+-0.001,1.311+-0.047,0.743+-0.002,0.988+-0.003,0.743+-0.002,0.675+-0.007,0.739+-0.002
77,0.002+-0.001,1.307+-0.03,0.741+-0.004,0.988+-0.002,0.741+-0.004,0.676+-0.006,0.738+-0.005
78,0.004+-0.005,1.333+-0.045,0.742+-0.006,0.988+-0.002,0.742+-0.006,0.681+-0.009,0.738+-0.006
79,0.003+-0.004,1.321+-0.054,0.735+-0.014,0.989+-0.001,0.735+-0.014,0.674+-0.011,0.733+-0.014
80,0.003+-0.003,1.356+-0.077,0.739+-0.008,0.988+-0.002,0.739+-0.008,0.681+-0.01,0.736+-0.008
81,0.004+-0.005,1.335+-0.049,0.731+-0.022,0.988+-0.002,0.731+-0.022,0.672+-0.019,0.729+-0.02
82,0.003+-0.003,1.333+-0.047,0.739+-0.01,0.987+-0.002,0.739+-0.01,0.673+-0.02,0.735+-0.011
83,0.002+-0.002,1.318+-0.038,0.737+-0.013,0.987+-0.003,0.737+-0.013,0.674+-0.018,0.733+-0.013
84,0.003+-0.003,1.321+-0.015,0.739+-0.009,0.988+-0.002,0.739+-0.009,0.678+-0.008,0.737+-0.008
85,0.002+-0.002,1.317+-0.046,0.739+-0.01,0.987+-0.003,0.739+-0.01,0.673+-0.021,0.736+-0.011
86,0.001+-0.001,1.311+-0.039,0.742+-0.006,0.989+-0.001,0.742+-0.006,0.681+-0.008,0.739+-0.006
87,0.001+-0.001,1.344+-0.048,0.743+-0.005,0.987+-0.004,0.743+-0.005,0.681+-0.011,0.74+-0.006
88,0.002+-0.001,1.335+-0.031,0.737+-0.008,0.987+-0.003,0.737+-0.008,0.673+-0.015,0.733+-0.009
89,0.001+-0.001,1.341+-0.029,0.741+-0.005,0.987+-0.004,0.741+-0.005,0.68+-0.007,0.738+-0.005
90,0.001+-0.001,1.317+-0.022,0.736+-0.006,0.988+-0.001,0.736+-0.006,0.674+-0.004,0.734+-0.006
91,0.001+-0.0,1.333+-0.045,0.741+-0.005,0.988+-0.002,0.741+-0.005,0.679+-0.005,0.737+-0.005
92,0.001+-0.0,1.332+-0.018,0.743+-0.006,0.987+-0.002,0.743+-0.006,0.685+-0.006,0.74+-0.007
93,0.001+-0.001,1.347+-0.025,0.743+-0.009,0.987+-0.002,0.743+-0.009,0.683+-0.012,0.739+-0.009
94,0.001+-0.0,1.344+-0.01,0.741+-0.005,0.987+-0.001,0.741+-0.005,0.677+-0.01,0.738+-0.004
95,0.001+-0.0,1.327+-0.039,0.741+-0.006,0.987+-0.003,0.741+-0.006,0.68+-0.007,0.738+-0.005
96,0.001+-0.0,1.337+-0.008,0.738+-0.007,0.987+-0.001,0.738+-0.007,0.677+-0.011,0.735+-0.007
97,0.001+-0.0,1.344+-0.038,0.741+-0.003,0.987+-0.001,0.741+-0.003,0.683+-0.009,0.738+-0.003
98,0.001+-0.0,1.375+-0.034,0.739+-0.009,0.986+-0.001,0.739+-0.009,0.676+-0.006,0.736+-0.009
99,0.001+-0.0,1.378+-0.039,0.741+-0.001,0.988+-0.001,0.741+-0.001,0.679+-0.01,0.738+-0.001
