epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
74,0.639+-0.02,1.025+-0.017,0.609+-0.009,0.983+-0.001,0.609+-0.009,0.553+-0.012,0.621+-0.006
75,0.624+-0.008,1.037+-0.059,0.594+-0.026,0.983+-0.003,0.594+-0.026,0.549+-0.019,0.598+-0.032
76,0.626+-0.012,0.97+-0.06,0.616+-0.023,0.986+-0.002,0.616+-0.023,0.57+-0.026,0.62+-0.024
77,0.645+-0.006,1.002+-0.065,0.611+-0.03,0.983+-0.001,0.611+-0.03,0.558+-0.023,0.614+-0.029
78,0.642+-0.016,1.062+-0.051,0.587+-0.014,0.982+-0.002,0.587+-0.014,0.541+-0.014,0.592+-0.015
79,0.63+-0.011,1.005+-0.064,0.611+-0.037,0.983+-0.001,0.611+-0.037,0.56+-0.008,0.614+-0.034
80,0.626+-0.002,1.054+-0.058,0.591+-0.022,0.983+-0.002,0.591+-0.022,0.543+-0.004,0.593+-0.029
81,0.622+-0.014,1.057+-0.023,0.595+-0.01,0.981+-0.002,0.595+-0.01,0.542+-0.014,0.604+-0.017
82,0.616+-0.003,0.997+-0.029,0.613+-0.004,0.984+-0.002,0.613+-0.004,0.559+-0.009,0.622+-0.003
83,0.627+-0.011,1.07+-0.023,0.579+-0.014,0.982+-0.001,0.579+-0.014,0.536+-0.012,0.586+-0.016
84,0.612+-0.014,0.976+-0.046,0.622+-0.01,0.984+-0.003,0.622+-0.01,0.562+-0.016,0.627+-0.009
85,0.63+-0.016,1.109+-0.084,0.579+-0.021,0.975+-0.005,0.579+-0.021,0.515+-0.024,0.585+-0.027
86,0.641+-0.03,0.995+-0.058,0.615+-0.015,0.983+-0.004,0.615+-0.015,0.556+-0.022,0.619+-0.017
87,0.645+-0.038,1.059+-0.093,0.594+-0.028,0.983+-0.003,0.594+-0.028,0.547+-0.016,0.595+-0.037
88,0.635+-0.014,1.038+-0.057,0.598+-0.026,0.983+-0.003,0.598+-0.026,0.545+-0.018,0.608+-0.024
89,0.624+-0.01,1.084+-0.064,0.574+-0.019,0.984+-0.002,0.574+-0.019,0.541+-0.021,0.577+-0.016
90,0.64+-0.022,0.996+-0.068,0.613+-0.027,0.984+-0.002,0.613+-0.027,0.557+-0.019,0.618+-0.027
91,0.618+-0.008,1.087+-0.04,0.579+-0.021,0.982+-0.002,0.579+-0.021,0.54+-0.012,0.588+-0.025
92,0.616+-0.003,1.071+-0.066,0.585+-0.014,0.982+-0.002,0.585+-0.014,0.542+-0.011,0.588+-0.015
93,0.611+-0.008,1.036+-0.102,0.606+-0.034,0.982+-0.003,0.606+-0.034,0.549+-0.031,0.615+-0.026
94,0.625+-0.016,1.07+-0.026,0.582+-0.004,0.981+-0.001,0.582+-0.004,0.543+-0.004,0.592+-0.005
95,0.615+-0.002,0.975+-0.051,0.619+-0.014,0.984+-0.003,0.619+-0.014,0.57+-0.029,0.627+-0.012
96,0.61+-0.015,1.052+-0.062,0.597+-0.021,0.982+-0.003,0.597+-0.021,0.545+-0.019,0.605+-0.02
97,0.62+-0.014,1.093+-0.058,0.584+-0.023,0.981+-0.003,0.584+-0.023,0.536+-0.009,0.591+-0.036
98,0.611+-0.007,0.989+-0.071,0.612+-0.027,0.983+-0.003,0.612+-0.027,0.566+-0.008,0.62+-0.024
99,0.614+-0.01,0.993+-0.057,0.609+-0.022,0.984+-0.003,0.609+-0.022,0.569+-0.025,0.616+-0.016
