epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
67,0.029+-0.004,0.898+-0.014,0.74+-0.005,0.992+-0.0,0.74+-0.005,0.669+-0.006,0.737+-0.006
68,0.024+-0.002,0.893+-0.026,0.738+-0.007,0.992+-0.0,0.738+-0.007,0.673+-0.022,0.735+-0.009
69,0.019+-0.001,0.897+-0.023,0.74+-0.004,0.992+-0.001,0.74+-0.004,0.678+-0.009,0.737+-0.003
70,0.018+-0.002,0.918+-0.013,0.744+-0.007,0.992+-0.001,0.744+-0.007,0.678+-0.011,0.741+-0.007
71,0.016+-0.001,0.921+-0.021,0.743+-0.008,0.992+-0.0,0.743+-0.008,0.681+-0.018,0.74+-0.009
72,0.013+-0.001,0.944+-0.034,0.743+-0.005,0.992+-0.0,0.743+-0.005,0.676+-0.014,0.74+-0.005
73,0.011+-0.001,0.934+-0.034,0.743+-0.001,0.992+-0.001,0.743+-0.001,0.686+-0.008,0.741+-0.002
74,0.01+-0.001,0.957+-0.012,0.741+-0.004,0.992+-0.001,0.741+-0.004,0.682+-0.008,0.739+-0.005
75,0.008+-0.001,0.977+-0.015,0.743+-0.003,0.992+-0.001,0.743+-0.003,0.684+-0.015,0.741+-0.002
76,0.007+-0.001,0.972+-0.035,0.742+-0.01,0.993+-0.0,0.742+-0.01,0.677+-0.015,0.739+-0.009
77,0.007+-0.001,0.97+-0.011,0.745+-0.008,0.991+-0.001,0.745+-0.008,0.68+-0.019,0.742+-0.008
78,0.006+-0.001,0.998+-0.014,0.746+-0.006,0.991+-0.001,0.746+-0.006,0.678+-0.011,0.742+-0.005
79,0.005+-0.001,0.99+-0.011,0.743+-0.002,0.993+-0.001,0.743+-0.002,0.673+-0.009,0.74+-0.003
80,0.005+-0.001,1.016+-0.021,0.741+-0.005,0.992+-0.0,0.741+-0.005,0.678+-0.012,0.738+-0.004
81,0.005+-0.001,1.017+-0.017,0.742+-0.006,0.992+-0.001,0.742+-0.006,0.681+-0.014,0.74+-0.006
82,0.004+-0.0,1.011+-0.021,0.747+-0.006,0.992+-0.001,0.747+-0.006,0.68+-0.01,0.744+-0.007
83,0.003+-0.001,1.028+-0.016,0.745+-0.003,0.991+-0.001,0.745+-0.003,0.68+-0.013,0.742+-0.003
84,0.003+-0.0,1.022+-0.027,0.748+-0.004,0.993+-0.0,0.748+-0.004,0.679+-0.01,0.745+-0.004
85,0.003+-0.0,1.032+-0.029,0.749+-0.004,0.992+-0.001,0.749+-0.004,0.68+-0.015,0.746+-0.004
86,0.003+-0.0,1.041+-0.02,0.747+-0.006,0.992+-0.001,0.747+-0.006,0.681+-0.016,0.745+-0.007
87,0.003+-0.001,1.049+-0.006,0.746+-0.004,0.992+-0.0,0.746+-0.004,0.683+-0.009,0.743+-0.004
88,0.003+-0.0,1.054+-0.017,0.746+-0.003,0.992+-0.0,0.746+-0.003,0.679+-0.011,0.743+-0.003
89,0.002+-0.001,1.061+-0.006,0.748+-0.006,0.991+-0.001,0.748+-0.006,0.681+-0.008,0.745+-0.005
90,0.002+-0.0,1.07+-0.022,0.747+-0.002,0.992+-0.001,0.747+-0.002,0.682+-0.009,0.745+-0.002
91,0.002+-0.0,1.086+-0.008,0.748+-0.003,0.992+-0.001,0.748+-0.003,0.679+-0.007,0.745+-0.004
92,0.002+-0.0,1.081+-0.017,0.746+-0.005,0.991+-0.001,0.746+-0.005,0.685+-0.012,0.744+-0.006
93,0.002+-0.0,1.078+-0.024,0.751+-0.003,0.992+-0.0,0.751+-0.003,0.689+-0.012,0.748+-0.004
94,0.002+-0.0,1.079+-0.012,0.747+-0.005,0.992+-0.001,0.747+-0.005,0.685+-0.012,0.745+-0.005
95,0.002+-0.0,1.094+-0.023,0.748+-0.006,0.992+-0.001,0.748+-0.006,0.68+-0.017,0.746+-0.006
96,0.002+-0.0,1.089+-0.015,0.747+-0.005,0.992+-0.001,0.747+-0.005,0.68+-0.013,0.744+-0.005
97,0.002+-0.001,1.096+-0.016,0.749+-0.004,0.992+-0.001,0.749+-0.004,0.683+-0.013,0.746+-0.004
98,0.001+-0.0,1.09+-0.004,0.746+-0.002,0.992+-0.002,0.746+-0.002,0.681+-0.01,0.744+-0.002
99,0.001+-0.001,1.109+-0.012,0.75+-0.003,0.992+-0.001,0.75+-0.003,0.687+-0.014,0.747+-0.003
