epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted,f1_per_class
00,1.648,1.772,0.342,0.885,0.342,0.305,0.329,"[0.18, 0.556, 0.364, 0.085, 0.108, 0.39, 0.399, 0.547, 0.136, 0.281]"
01,1.394,1.606,0.406,0.920,0.406,0.394,0.456,"[0.248, 0.5, 0.611, 0.396, 0.063, 0.436, 0.517, 0.606, 0.21, 0.354]"
02,1.343,1.775,0.311,0.877,0.311,0.339,0.297,"[0.367, 0.52, 0.653, 0.264, 0.101, 0.469, 0.115, 0.445, 0.14, 0.317]"
03,1.299,1.533,0.423,0.919,0.423,0.374,0.426,"[0.265, 0.553, 0.525, 0.313, 0.151, 0.441, 0.485, 0.513, 0.162, 0.335]"
04,1.247,1.375,0.489,0.960,0.489,0.419,0.497,"[0.389, 0.567, 0.507, 0.598, 0.125, 0.478, 0.418, 0.533, 0.193, 0.38]"
05,1.254,1.583,0.395,0.924,0.395,0.376,0.372,"[0.239, 0.551, 0.714, 0.119, 0.11, 0.463, 0.476, 0.484, 0.207, 0.394]"
06,1.226,1.566,0.383,0.934,0.383,0.357,0.374,"[0.371, 0.551, 0.379, 0.205, 0.092, 0.433, 0.409, 0.48, 0.216, 0.431]"
07,1.231,1.734,0.356,0.886,0.356,0.328,0.344,"[0.359, 0.57, 0.167, 0.468, 0.137, 0.469, 0.047, 0.489, 0.145, 0.426]"
08,1.225,1.533,0.398,0.943,0.398,0.397,0.425,"[0.296, 0.588, 0.632, 0.469, 0.117, 0.47, 0.29, 0.554, 0.146, 0.404]"
09,1.193,1.573,0.405,0.920,0.405,0.345,0.411,"[0.312, 0.551, 0.212, 0.257, 0.101, 0.427, 0.483, 0.54, 0.223, 0.347]"
10,1.160,1.744,0.365,0.908,0.365,0.349,0.401,"[0.162, 0.498, 0.476, 0.307, 0.086, 0.455, 0.439, 0.501, 0.221, 0.343]"
11,1.156,1.365,0.492,0.956,0.492,0.444,0.507,"[0.382, 0.569, 0.596, 0.607, 0.169, 0.491, 0.423, 0.557, 0.216, 0.432]"
12,1.114,1.491,0.437,0.942,0.437,0.415,0.422,"[0.279, 0.597, 0.7, 0.594, 0.198, 0.49, 0.163, 0.434, 0.212, 0.48]"
13,1.146,1.361,0.479,0.956,0.479,0.423,0.500,"[0.39, 0.589, 0.38, 0.531, 0.211, 0.509, 0.462, 0.548, 0.189, 0.426]"
14,1.111,1.458,0.461,0.947,0.461,0.413,0.497,"[0.384, 0.473, 0.422, 0.565, 0.095, 0.486, 0.485, 0.609, 0.202, 0.409]"
15,1.121,1.437,0.473,0.946,0.473,0.400,0.477,"[0.233, 0.576, 0.464, 0.345, 0.152, 0.408, 0.599, 0.626, 0.199, 0.4]"
16,1.118,1.633,0.381,0.906,0.381,0.365,0.379,"[0.33, 0.512, 0.566, 0.517, 0.16, 0.476, 0.15, 0.483, 0.151, 0.301]"
17,1.091,1.577,0.392,0.937,0.392,0.366,0.402,"[0.258, 0.604, 0.39, 0.357, 0.125, 0.492, 0.325, 0.432, 0.186, 0.488]"
18,1.080,1.319,0.527,0.954,0.527,0.427,0.543,"[0.33, 0.567, 0.302, 0.613, 0.195, 0.476, 0.543, 0.613, 0.243, 0.385]"
19,1.090,1.502,0.439,0.941,0.439,0.388,0.467,"[0.283, 0.567, 0.444, 0.491, 0.118, 0.491, 0.425, 0.507, 0.201, 0.356]"
20,1.073,1.378,0.484,0.951,0.484,0.441,0.492,"[0.324, 0.58, 0.612, 0.431, 0.163, 0.502, 0.527, 0.553, 0.235, 0.482]"
21,1.103,1.526,0.431,0.932,0.431,0.372,0.405,"[0.297, 0.524, 0.588, 0.607, 0.155, 0.479, 0.156, 0.427, 0.139, 0.347]"
22,1.077,1.455,0.447,0.946,0.447,0.382,0.445,"[0.427, 0.426, 0.404, 0.612, 0.148, 0.479, 0.325, 0.459, 0.218, 0.322]"
23,1.052,1.351,0.495,0.952,0.495,0.425,0.515,"[0.381, 0.574, 0.328, 0.576, 0.155, 0.487, 0.472, 0.605, 0.232, 0.437]"
24,1.071,1.375,0.478,0.949,0.478,0.408,0.479,"[0.385, 0.589, 0.358, 0.6, 0.16, 0.484, 0.349, 0.46, 0.247, 0.444]"
25,1.065,1.368,0.480,0.958,0.480,0.418,0.476,"[0.29, 0.607, 0.464, 0.56, 0.193, 0.496, 0.352, 0.523, 0.237, 0.462]"
26,1.046,1.362,0.486,0.958,0.486,0.425,0.502,"[0.362, 0.561, 0.554, 0.591, 0.131, 0.496, 0.437, 0.51, 0.233, 0.371]"
27,1.071,1.369,0.458,0.965,0.458,0.429,0.465,"[0.355, 0.61, 0.6, 0.499, 0.155, 0.506, 0.364, 0.499, 0.22, 0.484]"
28,1.037,1.459,0.449,0.942,0.449,0.389,0.434,"[0.376, 0.59, 0.409, 0.612, 0.178, 0.495, 0.192, 0.429, 0.205, 0.408]"
29,1.044,1.516,0.408,0.947,0.408,0.377,0.427,"[0.362, 0.577, 0.404, 0.356, 0.094, 0.424, 0.434, 0.501, 0.188, 0.43]"
