epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted,f1_per_class
00,5.950,11.520,0.200,0.806,0.200,0.116,0.102,"[0.0, 0.313, 0.286, 0.002, 0.037, 0.0, 0.081, 0.275, 0.171, 0.0]"
01,8.227,7.649,0.381,0.886,0.381,0.323,0.341,"[0.463, 0.584, 0.632, 0.249, 0.225, 0.004, 0.433, 0.289, 0.284, 0.069]"
02,3.507,4.358,0.594,0.954,0.594,0.492,0.603,"[0.465, 0.612, 0.5, 0.654, 0.136, 0.459, 0.67, 0.513, 0.434, 0.475]"
03,2.718,4.884,0.527,0.950,0.527,0.457,0.526,"[0.473, 0.567, 0.579, 0.644, 0.259, 0.44, 0.471, 0.443, 0.445, 0.253]"
04,2.254,6.197,0.473,0.951,0.473,0.425,0.437,"[0.517, 0.607, 0.698, 0.194, 0.0, 0.451, 0.559, 0.523, 0.334, 0.366]"
05,1.965,9.101,0.461,0.818,0.461,0.407,0.395,"[0.51, 0.589, 0.667, 0.017, 0.0, 0.424, 0.601, 0.516, 0.411, 0.338]"
06,1.653,4.134,0.532,0.962,0.532,0.460,0.538,"[0.539, 0.521, 0.667, 0.642, 0.0, 0.457, 0.527, 0.474, 0.402, 0.367]"
07,1.197,4.207,0.588,0.976,0.588,0.474,0.576,"[0.534, 0.632, 0.514, 0.635, 0.108, 0.507, 0.601, 0.357, 0.368, 0.483]"
08,1.127,6.173,0.505,0.935,0.505,0.412,0.462,"[0.552, 0.18, 0.579, 0.648, 0.0, 0.511, 0.447, 0.456, 0.414, 0.333]"
09,1.299,4.278,0.601,0.970,0.601,0.483,0.588,"[0.533, 0.521, 0.619, 0.675, 0.1, 0.453, 0.665, 0.467, 0.392, 0.403]"
10,0.697,4.293,0.599,0.978,0.599,0.506,0.592,"[0.496, 0.67, 0.65, 0.626, 0.091, 0.54, 0.592, 0.51, 0.428, 0.459]"
11,0.740,4.004,0.567,0.972,0.567,0.478,0.578,"[0.585, 0.641, 0.681, 0.639, 0.0, 0.474, 0.595, 0.464, 0.343, 0.359]"
12,0.759,4.214,0.604,0.978,0.604,0.465,0.593,"[0.555, 0.656, 0.622, 0.612, 0.0, 0.5, 0.66, 0.461, 0.344, 0.242]"
13,0.466,3.556,0.610,0.977,0.610,0.510,0.609,"[0.585, 0.675, 0.6, 0.649, 0.154, 0.496, 0.651, 0.439, 0.399, 0.449]"
14,0.695,4.910,0.499,0.972,0.499,0.458,0.483,"[0.596, 0.691, 0.683, 0.622, 0.077, 0.452, 0.28, 0.381, 0.332, 0.462]"
15,0.470,5.236,0.497,0.977,0.497,0.453,0.509,"[0.521, 0.684, 0.711, 0.559, 0.0, 0.375, 0.442, 0.514, 0.377, 0.348]"
16,0.883,3.670,0.618,0.981,0.618,0.494,0.610,"[0.504, 0.668, 0.619, 0.648, 0.049, 0.491, 0.662, 0.485, 0.404, 0.411]"
17,0.656,4.368,0.561,0.971,0.561,0.484,0.558,"[0.526, 0.638, 0.619, 0.58, 0.169, 0.431, 0.597, 0.438, 0.386, 0.455]"
18,1.068,3.973,0.585,0.972,0.585,0.505,0.586,"[0.556, 0.67, 0.696, 0.582, 0.085, 0.483, 0.631, 0.53, 0.393, 0.419]"
19,0.873,3.943,0.584,0.979,0.584,0.500,0.582,"[0.58, 0.648, 0.6, 0.66, 0.053, 0.493, 0.551, 0.527, 0.412, 0.478]"
20,0.694,4.763,0.548,0.963,0.548,0.476,0.544,"[0.544, 0.517, 0.564, 0.656, 0.172, 0.48, 0.516, 0.522, 0.394, 0.396]"
21,0.585,4.741,0.548,0.964,0.548,0.489,0.561,"[0.579, 0.641, 0.605, 0.62, 0.162, 0.436, 0.555, 0.481, 0.4, 0.409]"
22,0.340,3.911,0.612,0.978,0.612,0.526,0.608,"[0.569, 0.682, 0.579, 0.638, 0.274, 0.468, 0.649, 0.518, 0.398, 0.482]"
