epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted,f1_per_class
00,1.443,1.205,0.548,0.967,0.548,0.509,0.560,"[0.503, 0.665, 0.717, 0.617, 0.199, 0.486, 0.52, 0.509, 0.344, 0.526]"
01,0.860,1.108,0.568,0.980,0.568,0.547,0.566,"[0.568, 0.724, 0.778, 0.665, 0.281, 0.531, 0.433, 0.493, 0.364, 0.632]"
02,0.728,1.000,0.606,0.985,0.606,0.562,0.616,"[0.583, 0.698, 0.759, 0.67, 0.338, 0.582, 0.582, 0.536, 0.423, 0.45]"
03,0.620,0.886,0.653,0.990,0.653,0.609,0.666,"[0.66, 0.722, 0.815, 0.728, 0.244, 0.61, 0.646, 0.59, 0.448, 0.623]"
04,0.546,0.871,0.649,0.992,0.649,0.607,0.655,"[0.66, 0.781, 0.778, 0.724, 0.266, 0.605, 0.583, 0.551, 0.495, 0.626]"
05,0.473,0.816,0.669,0.995,0.669,0.620,0.678,"[0.693, 0.789, 0.778, 0.741, 0.324, 0.641, 0.63, 0.544, 0.459, 0.596]"
06,0.427,0.770,0.694,0.995,0.694,0.648,0.699,"[0.691, 0.793, 0.833, 0.761, 0.316, 0.632, 0.663, 0.584, 0.52, 0.683]"
07,0.404,0.793,0.687,0.993,0.687,0.638,0.690,"[0.667, 0.787, 0.786, 0.776, 0.296, 0.614, 0.627, 0.604, 0.53, 0.694]"
08,0.371,0.808,0.687,0.994,0.687,0.650,0.697,"[0.68, 0.806, 0.826, 0.759, 0.462, 0.62, 0.666, 0.512, 0.522, 0.643]"
09,0.341,0.721,0.709,0.994,0.709,0.660,0.710,"[0.697, 0.776, 0.815, 0.772, 0.425, 0.616, 0.698, 0.604, 0.545, 0.647]"
10,0.330,0.673,0.740,0.994,0.740,0.684,0.741,"[0.66, 0.797, 0.815, 0.778, 0.475, 0.659, 0.755, 0.651, 0.554, 0.702]"
11,0.293,0.749,0.706,0.994,0.706,0.661,0.708,"[0.657, 0.775, 0.808, 0.777, 0.492, 0.658, 0.675, 0.578, 0.563, 0.628]"
12,0.281,0.744,0.715,0.994,0.715,0.671,0.717,"[0.671, 0.801, 0.824, 0.783, 0.475, 0.66, 0.68, 0.596, 0.551, 0.667]"
13,0.271,0.714,0.717,0.995,0.717,0.670,0.718,"[0.713, 0.812, 0.792, 0.785, 0.441, 0.639, 0.678, 0.609, 0.572, 0.661]"
14,0.240,0.714,0.732,0.993,0.732,0.662,0.734,"[0.667, 0.803, 0.8, 0.795, 0.339, 0.65, 0.726, 0.603, 0.596, 0.642]"
15,0.248,0.768,0.707,0.994,0.707,0.662,0.711,"[0.648, 0.779, 0.778, 0.749, 0.485, 0.649, 0.711, 0.601, 0.538, 0.686]"
16,0.213,0.752,0.720,0.993,0.720,0.667,0.722,"[0.683, 0.803, 0.815, 0.777, 0.448, 0.664, 0.699, 0.582, 0.591, 0.613]"
17,0.204,0.712,0.736,0.993,0.736,0.668,0.737,"[0.659, 0.784, 0.776, 0.767, 0.379, 0.674, 0.761, 0.638, 0.551, 0.687]"
18,0.183,0.814,0.702,0.991,0.702,0.651,0.705,"[0.636, 0.782, 0.816, 0.771, 0.407, 0.613, 0.679, 0.619, 0.547, 0.641]"
19,0.172,0.740,0.738,0.993,0.738,0.678,0.737,"[0.686, 0.807, 0.8, 0.786, 0.429, 0.65, 0.74, 0.612, 0.571, 0.696]"
20,0.165,0.873,0.702,0.991,0.702,0.660,0.702,"[0.63, 0.794, 0.824, 0.747, 0.449, 0.639, 0.677, 0.606, 0.545, 0.694]"
21,0.141,0.773,0.743,0.991,0.743,0.655,0.740,"[0.691, 0.795, 0.8, 0.786, 0.256, 0.677, 0.758, 0.586, 0.526, 0.673]"
22,0.130,0.716,0.745,0.993,0.745,0.676,0.743,"[0.653, 0.801, 0.809, 0.789, 0.44, 0.632, 0.768, 0.6, 0.58, 0.692]"
23,0.119,0.770,0.742,0.991,0.742,0.676,0.741,"[0.686, 0.795, 0.818, 0.791, 0.392, 0.664, 0.75, 0.635, 0.53, 0.695]"
24,0.109,0.804,0.739,0.992,0.739,0.675,0.739,"[0.653, 0.792, 0.826, 0.767, 0.4, 0.659, 0.762, 0.647, 0.586, 0.66]"
25,0.094,0.807,0.745,0.991,0.745,0.672,0.741,"[0.712, 0.776, 0.81, 0.776, 0.326, 0.661, 0.773, 0.614, 0.596, 0.678]"
26,0.087,0.824,0.748,0.990,0.748,0.678,0.746,"[0.68, 0.799, 0.816, 0.783, 0.356, 0.667, 0.765, 0.637, 0.575, 0.703]"
27,0.065,0.897,0.741,0.990,0.741,0.673,0.737,"[0.663, 0.802, 0.844, 0.779, 0.333, 0.667, 0.743, 0.627, 0.581, 0.693]"
28,0.056,0.867,0.741,0.992,0.741,0.679,0.737,"[0.685, 0.804, 0.894, 0.778, 0.391, 0.627, 0.758, 0.601, 0.586, 0.667]"
29,0.055,0.938,0.726,0.992,0.726,0.683,0.724,"[0.699, 0.783, 0.87, 0.77, 0.464, 0.647, 0.72, 0.627, 0.587, 0.66]"
30,0.047,0.983,0.730,0.990,0.730,0.657,0.725,"[0.675, 0.717, 0.851, 0.766, 0.293, 0.656, 0.77, 0.615, 0.564, 0.667]"
31,0.048,0.925,0.745,0.992,0.745,0.681,0.741,"[0.713, 0.801, 0.844, 0.777, 0.431, 0.648, 0.772, 0.555, 0.574, 0.697]"
32,0.044,0.912,0.723,0.990,0.723,0.663,0.723,"[0.654, 0.781, 0.851, 0.772, 0.356, 0.647, 0.729, 0.589, 0.551, 0.699]"
33,0.039,1.054,0.726,0.989,0.726,0.662,0.718,"[0.681, 0.741, 0.857, 0.766, 0.431, 0.614, 0.764, 0.532, 0.525, 0.71]"
34,0.035,0.984,0.738,0.990,0.738,0.681,0.736,"[0.68, 0.792, 0.84, 0.775, 0.426, 0.647, 0.752, 0.602, 0.601, 0.692]"
35,0.023,0.973,0.741,0.991,0.741,0.677,0.737,"[0.685, 0.799, 0.824, 0.776, 0.5, 0.655, 0.764, 0.547, 0.559, 0.66]"
36,0.020,0.997,0.730,0.990,0.730,0.663,0.728,"[0.68, 0.771, 0.84, 0.773, 0.356, 0.643, 0.747, 0.623, 0.545, 0.654]"
37,0.025,1.053,0.737,0.988,0.737,0.661,0.732,"[0.696, 0.752, 0.792, 0.779, 0.364, 0.641, 0.772, 0.578, 0.568, 0.673]"
38,0.018,1.040,0.726,0.990,0.726,0.648,0.724,"[0.636, 0.779, 0.851, 0.754, 0.244, 0.644, 0.755, 0.612, 0.533, 0.667]"
39,0.018,1.114,0.732,0.990,0.732,0.680,0.730,"[0.715, 0.781, 0.851, 0.774, 0.426, 0.666, 0.73, 0.634, 0.57, 0.653]"
40,0.016,1.077,0.719,0.989,0.719,0.667,0.719,"[0.67, 0.788, 0.84, 0.752, 0.444, 0.625, 0.737, 0.586, 0.565, 0.667]"
41,0.017,1.129,0.725,0.990,0.725,0.672,0.723,"[0.718, 0.778, 0.833, 0.742, 0.391, 0.646, 0.748, 0.63, 0.545, 0.692]"
42,0.020,1.078,0.730,0.990,0.730,0.674,0.729,"[0.692, 0.752, 0.875, 0.776, 0.408, 0.656, 0.754, 0.6, 0.57, 0.655]"
43,0.012,1.098,0.739,0.989,0.739,0.668,0.737,"[0.703, 0.795, 0.78, 0.783, 0.356, 0.645, 0.751, 0.619, 0.576, 0.667]"
44,0.010,1.124,0.728,0.990,0.728,0.661,0.727,"[0.695, 0.766, 0.833, 0.779, 0.311, 0.644, 0.74, 0.621, 0.541, 0.685]"
45,0.009,1.155,0.735,0.990,0.735,0.666,0.733,"[0.692, 0.782, 0.851, 0.781, 0.304, 0.654, 0.745, 0.634, 0.546, 0.673]"
46,0.009,1.128,0.730,0.990,0.730,0.678,0.730,"[0.688, 0.784, 0.833, 0.78, 0.449, 0.668, 0.726, 0.609, 0.57, 0.667]"
47,0.006,1.117,0.737,0.989,0.737,0.672,0.736,"[0.685, 0.794, 0.851, 0.773, 0.311, 0.65, 0.756, 0.614, 0.574, 0.709]"
48,0.007,1.153,0.742,0.990,0.742,0.668,0.740,"[0.695, 0.793, 0.809, 0.79, 0.318, 0.656, 0.752, 0.617, 0.566, 0.686]"
49,0.007,1.152,0.738,0.990,0.738,0.667,0.736,"[0.685, 0.798, 0.84, 0.784, 0.333, 0.645, 0.746, 0.622, 0.563, 0.654]"
50,0.006,1.134,0.741,0.988,0.741,0.665,0.738,"[0.671, 0.784, 0.857, 0.779, 0.244, 0.667, 0.759, 0.623, 0.549, 0.717]"
