epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted,f1_per_class
00,1.932,2.211,0.166,0.626,0.166,0.107,0.154,"[0.101, 0.079, 0.018, 0.002, 0.039, 0.227, 0.323, 0.23, 0.053, 0.0]"
01,1.142,2.215,0.269,0.655,0.269,0.162,0.220,"[0.218, 0.037, 0.123, 0.0, 0.0, 0.347, 0.512, 0.228, 0.085, 0.067]"
02,0.681,1.846,0.380,0.787,0.380,0.245,0.313,"[0.323, 0.498, 0.356, 0.005, 0.0, 0.214, 0.58, 0.259, 0.116, 0.102]"
03,0.490,1.391,0.510,0.951,0.510,0.368,0.509,"[0.384, 0.574, 0.394, 0.561, 0.0, 0.402, 0.537, 0.5, 0.23, 0.102]"
04,0.404,1.296,0.510,0.962,0.510,0.376,0.490,"[0.443, 0.549, 0.431, 0.575, 0.0, 0.389, 0.468, 0.505, 0.294, 0.102]"
05,0.229,1.124,0.580,0.965,0.580,0.411,0.568,"[0.461, 0.617, 0.488, 0.622, 0.0, 0.469, 0.616, 0.524, 0.249, 0.069]"
06,0.122,1.102,0.601,0.967,0.601,0.426,0.591,"[0.477, 0.651, 0.514, 0.628, 0.0, 0.478, 0.657, 0.537, 0.286, 0.035]"
07,0.121,1.111,0.608,0.969,0.608,0.424,0.598,"[0.477, 0.65, 0.471, 0.648, 0.0, 0.466, 0.667, 0.536, 0.294, 0.035]"
08,0.081,1.089,0.616,0.969,0.616,0.431,0.607,"[0.436, 0.634, 0.471, 0.664, 0.0, 0.495, 0.677, 0.55, 0.286, 0.102]"
09,0.066,1.087,0.612,0.970,0.612,0.425,0.602,"[0.375, 0.594, 0.424, 0.663, 0.0, 0.509, 0.679, 0.571, 0.3, 0.133]"
10,0.031,1.114,0.608,0.970,0.608,0.413,0.597,"[0.325, 0.568, 0.375, 0.66, 0.0, 0.548, 0.677, 0.53, 0.286, 0.164]"
11,0.108,1.112,0.609,0.970,0.609,0.421,0.602,"[0.348, 0.626, 0.424, 0.658, 0.0, 0.557, 0.662, 0.534, 0.238, 0.164]"
12,0.022,1.145,0.602,0.972,0.602,0.416,0.594,"[0.327, 0.642, 0.424, 0.642, 0.0, 0.549, 0.646, 0.541, 0.225, 0.164]"
