epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted,f1_per_class
00,1.942,2.921,0.006,0.638,0.006,0.001,0.000,"[0.0, 0.0, 0.011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
01,1.795,2.812,0.011,0.594,0.011,0.009,0.009,"[0.004, 0.0, 0.014, 0.019, 0.018, 0.0, 0.008, 0.0, 0.023, 0.0]"
02,1.563,2.701,0.070,0.697,0.070,0.044,0.081,"[0.032, 0.083, 0.022, 0.002, 0.0, 0.0, 0.21, 0.0, 0.088, 0.0]"
03,1.492,4.159,0.044,0.559,0.044,0.028,0.054,"[0.014, 0.044, 0.017, 0.0, 0.0, 0.02, 0.142, 0.003, 0.042, 0.0]"
04,1.424,3.896,0.097,0.663,0.097,0.073,0.120,"[0.0, 0.319, 0.023, 0.01, 0.0, 0.079, 0.166, 0.04, 0.013, 0.079]"
05,1.054,3.057,0.195,0.814,0.195,0.129,0.188,"[0.0, 0.483, 0.038, 0.02, 0.0, 0.143, 0.241, 0.139, 0.0, 0.225]"
06,0.958,2.677,0.251,0.839,0.251,0.145,0.206,"[0.0, 0.48, 0.061, 0.0, 0.0, 0.18, 0.287, 0.258, 0.0, 0.179]"
07,0.828,2.599,0.267,0.783,0.267,0.146,0.204,"[0.016, 0.485, 0.101, 0.0, 0.0, 0.119, 0.296, 0.274, 0.014, 0.154]"
08,0.929,2.487,0.250,0.817,0.250,0.159,0.215,"[0.067, 0.303, 0.137, 0.0, 0.0, 0.116, 0.428, 0.276, 0.017, 0.25]"
09,0.782,2.284,0.274,0.875,0.274,0.196,0.247,"[0.066, 0.303, 0.163, 0.021, 0.0, 0.244, 0.438, 0.387, 0.064, 0.274]"
10,0.719,2.357,0.303,0.916,0.303,0.207,0.283,"[0.0, 0.45, 0.148, 0.129, 0.0, 0.325, 0.355, 0.351, 0.089, 0.228]"
11,0.821,1.998,0.378,0.936,0.378,0.250,0.374,"[0.0, 0.509, 0.141, 0.305, 0.0, 0.415, 0.409, 0.441, 0.128, 0.151]"
12,0.589,1.818,0.420,0.948,0.420,0.278,0.441,"[0.021, 0.553, 0.141, 0.462, 0.0, 0.422, 0.442, 0.546, 0.122, 0.075]"
13,0.604,3.313,0.302,0.921,0.302,0.173,0.295,"[0.073, 0.529, 0.123, 0.513, 0.0, 0.107, 0.104, 0.24, 0.043, 0.0]"
14,0.730,2.247,0.386,0.938,0.386,0.260,0.393,"[0.085, 0.523, 0.116, 0.54, 0.0, 0.397, 0.258, 0.341, 0.178, 0.164]"
15,0.489,2.077,0.408,0.927,0.408,0.263,0.405,"[0.051, 0.576, 0.114, 0.534, 0.0, 0.501, 0.233, 0.38, 0.208, 0.035]"
16,0.580,1.883,0.400,0.935,0.400,0.263,0.381,"[0.072, 0.517, 0.205, 0.352, 0.0, 0.484, 0.352, 0.431, 0.179, 0.035]"
17,0.497,1.985,0.357,0.943,0.357,0.243,0.332,"[0.1, 0.501, 0.281, 0.272, 0.0, 0.395, 0.316, 0.358, 0.17, 0.034]"
18,0.524,2.571,0.228,0.942,0.228,0.179,0.222,"[0.082, 0.365, 0.281, 0.173, 0.0, 0.319, 0.175, 0.284, 0.077, 0.034]"
19,0.511,2.289,0.290,0.949,0.290,0.231,0.312,"[0.094, 0.356, 0.308, 0.37, 0.0, 0.389, 0.256, 0.322, 0.116, 0.097]"
20,0.432,2.516,0.334,0.940,0.334,0.224,0.318,"[0.115, 0.342, 0.366, 0.584, 0.0, 0.301, 0.132, 0.263, 0.076, 0.066]"
21,0.421,2.703,0.326,0.934,0.326,0.217,0.296,"[0.097, 0.308, 0.516, 0.602, 0.0, 0.209, 0.099, 0.248, 0.055, 0.033]"
22,0.450,1.906,0.416,0.951,0.416,0.309,0.413,"[0.251, 0.573, 0.667, 0.57, 0.0, 0.29, 0.309, 0.321, 0.079, 0.033]"
23,0.468,1.609,0.446,0.955,0.446,0.331,0.440,"[0.246, 0.598, 0.649, 0.476, 0.0, 0.368, 0.426, 0.387, 0.092, 0.066]"
24,0.377,1.658,0.432,0.953,0.432,0.343,0.455,"[0.233, 0.557, 0.684, 0.527, 0.0, 0.396, 0.438, 0.393, 0.111, 0.086]"
25,0.319,1.570,0.451,0.953,0.451,0.335,0.454,"[0.208, 0.533, 0.545, 0.507, 0.0, 0.509, 0.425, 0.38, 0.176, 0.069]"
26,0.356,1.685,0.419,0.944,0.419,0.291,0.419,"[0.205, 0.552, 0.5, 0.497, 0.0, 0.272, 0.413, 0.375, 0.062, 0.035]"
27,0.382,1.778,0.420,0.947,0.420,0.301,0.409,"[0.234, 0.554, 0.588, 0.553, 0.0, 0.304, 0.313, 0.355, 0.072, 0.035]"
28,0.384,1.953,0.412,0.946,0.412,0.287,0.382,"[0.19, 0.505, 0.588, 0.561, 0.0, 0.291, 0.246, 0.372, 0.085, 0.035]"
29,0.317,1.967,0.416,0.948,0.416,0.294,0.391,"[0.075, 0.414, 0.545, 0.517, 0.0, 0.404, 0.309, 0.465, 0.175, 0.034]"
30,0.350,1.901,0.433,0.951,0.433,0.319,0.412,"[0.04, 0.424, 0.65, 0.482, 0.0, 0.481, 0.36, 0.557, 0.16, 0.035]"
31,0.300,1.729,0.459,0.952,0.459,0.315,0.441,"[0.022, 0.529, 0.516, 0.452, 0.0, 0.501, 0.428, 0.542, 0.128, 0.035]"
32,0.347,1.645,0.460,0.948,0.460,0.310,0.443,"[0.0, 0.562, 0.472, 0.407, 0.0, 0.525, 0.464, 0.485, 0.118, 0.068]"
33,0.381,1.838,0.403,0.947,0.403,0.265,0.392,"[0.0, 0.52, 0.395, 0.465, 0.0, 0.203, 0.4, 0.394, 0.115, 0.161]"
34,0.346,2.223,0.370,0.947,0.370,0.251,0.350,"[0.022, 0.491, 0.508, 0.57, 0.0, 0.24, 0.182, 0.288, 0.109, 0.1]"
35,0.541,1.764,0.414,0.954,0.414,0.292,0.376,"[0.119, 0.459, 0.511, 0.562, 0.0, 0.498, 0.171, 0.374, 0.155, 0.067]"
36,0.284,1.792,0.370,0.953,0.370,0.284,0.362,"[0.195, 0.469, 0.435, 0.533, 0.0, 0.469, 0.166, 0.3, 0.129, 0.143]"
37,0.504,2.097,0.327,0.938,0.327,0.274,0.357,"[0.132, 0.462, 0.345, 0.272, 0.0, 0.371, 0.403, 0.505, 0.127, 0.125]"
38,0.297,2.155,0.354,0.913,0.354,0.255,0.336,"[0.197, 0.487, 0.32, 0.359, 0.0, 0.0, 0.391, 0.367, 0.174, 0.25]"
39,0.369,1.921,0.401,0.949,0.401,0.262,0.393,"[0.145, 0.501, 0.35, 0.462, 0.0, 0.168, 0.425, 0.394, 0.107, 0.067]"
40,0.306,1.695,0.449,0.950,0.449,0.287,0.439,"[0.0, 0.373, 0.359, 0.516, 0.0, 0.473, 0.478, 0.492, 0.115, 0.067]"
41,0.247,2.033,0.414,0.947,0.414,0.260,0.367,"[0.0, 0.21, 0.462, 0.567, 0.0, 0.463, 0.295, 0.428, 0.145, 0.034]"
42,0.371,2.075,0.416,0.948,0.416,0.299,0.381,"[0.0, 0.316, 0.5, 0.575, 0.0, 0.469, 0.26, 0.386, 0.213, 0.27]"
43,0.207,2.323,0.377,0.938,0.377,0.272,0.378,"[0.0, 0.494, 0.489, 0.59, 0.0, 0.323, 0.199, 0.432, 0.087, 0.102]"
44,0.261,3.068,0.341,0.927,0.341,0.236,0.333,"[0.0, 0.525, 0.524, 0.59, 0.0, 0.027, 0.154, 0.396, 0.09, 0.056]"
45,0.310,2.288,0.390,0.934,0.390,0.285,0.368,"[0.0, 0.591, 0.452, 0.543, 0.0, 0.195, 0.189, 0.447, 0.117, 0.313]"
46,0.271,1.805,0.456,0.942,0.456,0.269,0.422,"[0.043, 0.58, 0.286, 0.508, 0.0, 0.0, 0.482, 0.433, 0.224, 0.129]"
47,0.264,1.750,0.499,0.939,0.499,0.311,0.491,"[0.057, 0.561, 0.222, 0.546, 0.0, 0.521, 0.492, 0.424, 0.251, 0.035]"
48,0.218,1.818,0.449,0.936,0.449,0.304,0.433,"[0.089, 0.563, 0.387, 0.544, 0.0, 0.482, 0.32, 0.366, 0.254, 0.034]"
49,0.209,1.964,0.424,0.932,0.424,0.290,0.406,"[0.075, 0.535, 0.424, 0.553, 0.0, 0.449, 0.261, 0.308, 0.258, 0.034]"
50,0.312,2.212,0.425,0.943,0.425,0.285,0.415,"[0.059, 0.448, 0.438, 0.586, 0.0, 0.466, 0.307, 0.35, 0.161, 0.034]"
51,0.191,3.085,0.384,0.932,0.384,0.250,0.378,"[0.062, 0.431, 0.4, 0.582, 0.0, 0.301, 0.277, 0.287, 0.127, 0.034]"
52,0.258,3.005,0.399,0.919,0.399,0.238,0.385,"[0.0, 0.476, 0.345, 0.591, 0.0, 0.223, 0.3, 0.299, 0.115, 0.034]"
53,0.184,2.289,0.469,0.934,0.469,0.272,0.446,"[0.0, 0.511, 0.286, 0.598, 0.0, 0.291, 0.428, 0.41, 0.16, 0.034]"
54,0.330,1.936,0.533,0.951,0.533,0.346,0.511,"[0.0, 0.47, 0.452, 0.599, 0.0, 0.388, 0.588, 0.542, 0.243, 0.179]"
55,0.378,2.045,0.509,0.948,0.509,0.349,0.483,"[0.0, 0.555, 0.529, 0.601, 0.0, 0.503, 0.409, 0.481, 0.227, 0.182]"
56,0.075,2.331,0.468,0.944,0.468,0.319,0.410,"[0.0, 0.589, 0.585, 0.585, 0.0, 0.482, 0.176, 0.498, 0.142, 0.131]"
57,0.216,2.427,0.444,0.943,0.444,0.303,0.381,"[0.0, 0.582, 0.571, 0.562, 0.0, 0.476, 0.117, 0.446, 0.12, 0.159]"
58,0.349,2.180,0.468,0.945,0.468,0.292,0.439,"[0.0, 0.575, 0.318, 0.59, 0.0, 0.519, 0.289, 0.391, 0.137, 0.1]"
59,0.193,3.325,0.392,0.919,0.392,0.238,0.394,"[0.062, 0.579, 0.137, 0.553, 0.0, 0.349, 0.256, 0.299, 0.148, 0.0]"
60,0.315,2.614,0.461,0.920,0.461,0.280,0.470,"[0.062, 0.521, 0.12, 0.514, 0.0, 0.458, 0.518, 0.369, 0.199, 0.034]"
61,0.254,2.433,0.461,0.922,0.461,0.280,0.455,"[0.0, 0.484, 0.161, 0.485, 0.0, 0.477, 0.53, 0.225, 0.251, 0.188]"
62,0.218,2.085,0.474,0.923,0.474,0.307,0.463,"[0.0, 0.549, 0.221, 0.428, 0.0, 0.486, 0.516, 0.522, 0.224, 0.127]"
63,0.190,2.209,0.437,0.916,0.437,0.279,0.375,"[0.0, 0.562, 0.343, 0.126, 0.0, 0.445, 0.513, 0.52, 0.182, 0.098]"
64,0.356,2.136,0.446,0.930,0.446,0.306,0.375,"[0.0, 0.548, 0.667, 0.116, 0.0, 0.392, 0.542, 0.555, 0.14, 0.098]"
65,0.220,1.689,0.523,0.950,0.523,0.352,0.500,"[0.0, 0.564, 0.649, 0.518, 0.0, 0.363, 0.583, 0.617, 0.095, 0.127]"
66,0.275,2.027,0.525,0.948,0.525,0.322,0.499,"[0.0, 0.436, 0.387, 0.589, 0.0, 0.45, 0.561, 0.598, 0.102, 0.102]"
67,0.198,2.185,0.499,0.950,0.499,0.281,0.464,"[0.0, 0.437, 0.345, 0.593, 0.0, 0.495, 0.49, 0.227, 0.123, 0.102]"
68,0.169,1.903,0.494,0.952,0.494,0.309,0.472,"[0.0, 0.549, 0.4, 0.548, 0.0, 0.493, 0.462, 0.379, 0.159, 0.1]"
69,0.139,2.058,0.444,0.949,0.444,0.276,0.402,"[0.0, 0.54, 0.345, 0.448, 0.0, 0.502, 0.303, 0.569, 0.054, 0.0]"
70,0.169,2.195,0.440,0.947,0.440,0.270,0.412,"[0.0, 0.528, 0.345, 0.415, 0.0, 0.497, 0.396, 0.464, 0.053, 0.0]"
71,0.219,1.829,0.460,0.945,0.460,0.283,0.434,"[0.0, 0.566, 0.5, 0.46, 0.0, 0.341, 0.468, 0.452, 0.039, 0.0]"
72,0.301,1.905,0.469,0.948,0.469,0.310,0.479,"[0.0, 0.561, 0.4, 0.59, 0.0, 0.34, 0.48, 0.456, 0.226, 0.048]"
73,0.184,2.181,0.452,0.945,0.452,0.296,0.457,"[0.0, 0.516, 0.345, 0.596, 0.0, 0.353, 0.42, 0.492, 0.179, 0.057]"
74,0.180,1.827,0.505,0.949,0.505,0.328,0.488,"[0.0, 0.511, 0.345, 0.596, 0.0, 0.368, 0.507, 0.494, 0.201, 0.255]"
75,0.053,1.858,0.508,0.944,0.508,0.318,0.488,"[0.062, 0.516, 0.286, 0.592, 0.0, 0.318, 0.53, 0.51, 0.141, 0.229]"
76,0.189,1.898,0.516,0.939,0.516,0.299,0.489,"[0.167, 0.498, 0.222, 0.591, 0.0, 0.269, 0.562, 0.552, 0.094, 0.032]"
77,0.135,1.975,0.521,0.931,0.521,0.294,0.492,"[0.148, 0.471, 0.154, 0.594, 0.0, 0.286, 0.576, 0.596, 0.083, 0.032]"
78,0.144,2.076,0.507,0.930,0.507,0.288,0.480,"[0.084, 0.477, 0.154, 0.583, 0.0, 0.326, 0.535, 0.566, 0.097, 0.062]"
79,0.199,2.261,0.486,0.925,0.486,0.278,0.457,"[0.022, 0.464, 0.222, 0.585, 0.0, 0.351, 0.469, 0.496, 0.109, 0.066]"
80,0.076,2.308,0.490,0.925,0.490,0.278,0.463,"[0.0, 0.483, 0.222, 0.594, 0.0, 0.38, 0.462, 0.484, 0.09, 0.067]"
81,0.094,2.266,0.488,0.923,0.488,0.264,0.460,"[0.0, 0.5, 0.154, 0.599, 0.0, 0.282, 0.48, 0.46, 0.099, 0.067]"
82,0.149,2.182,0.481,0.926,0.481,0.246,0.454,"[0.0, 0.431, 0.0, 0.586, 0.0, 0.285, 0.511, 0.458, 0.128, 0.065]"
