epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted,f1_per_class
00,1.859,1.687,0.392,0.943,0.392,0.323,0.396,"[0.521, 0.515, 0.124, 0.386, 0.044, 0.396, 0.37, 0.378, 0.192, 0.302]"
01,1.175,1.422,0.498,0.940,0.498,0.412,0.501,"[0.435, 0.391, 0.333, 0.528, 0.132, 0.498, 0.588, 0.5, 0.253, 0.46]"
02,1.149,1.824,0.438,0.951,0.438,0.388,0.424,"[0.404, 0.553, 0.393, 0.539, 0.121, 0.43, 0.261, 0.407, 0.331, 0.437]"
03,1.174,1.722,0.492,0.957,0.492,0.432,0.511,"[0.55, 0.553, 0.444, 0.529, 0.093, 0.468, 0.537, 0.416, 0.344, 0.382]"
04,1.279,1.728,0.490,0.972,0.490,0.431,0.493,"[0.486, 0.602, 0.519, 0.5, 0.143, 0.318, 0.54, 0.385, 0.306, 0.513]"
05,1.127,2.540,0.333,0.960,0.333,0.365,0.344,"[0.517, 0.534, 0.489, 0.299, 0.157, 0.413, 0.237, 0.465, 0.146, 0.39]"
06,1.122,2.040,0.428,0.970,0.428,0.387,0.423,"[0.551, 0.529, 0.5, 0.363, 0.117, 0.338, 0.47, 0.467, 0.185, 0.348]"
07,1.146,2.255,0.399,0.971,0.399,0.366,0.402,"[0.517, 0.191, 0.438, 0.511, 0.115, 0.458, 0.41, 0.484, 0.16, 0.382]"
08,1.091,2.243,0.423,0.971,0.423,0.364,0.412,"[0.414, 0.525, 0.444, 0.323, 0.126, 0.312, 0.49, 0.472, 0.166, 0.372]"
09,1.082,2.201,0.444,0.971,0.444,0.397,0.474,"[0.494, 0.564, 0.382, 0.427, 0.194, 0.421, 0.54, 0.445, 0.184, 0.317]"
10,0.924,2.158,0.467,0.976,0.467,0.408,0.445,"[0.389, 0.571, 0.476, 0.637, 0.23, 0.401, 0.251, 0.377, 0.238, 0.514]"
11,0.812,2.312,0.478,0.973,0.478,0.425,0.434,"[0.537, 0.641, 0.52, 0.147, 0.179, 0.412, 0.595, 0.498, 0.25, 0.471]"
12,0.881,2.111,0.485,0.979,0.485,0.437,0.459,"[0.632, 0.601, 0.522, 0.599, 0.156, 0.459, 0.267, 0.422, 0.272, 0.441]"
13,0.880,2.236,0.487,0.972,0.487,0.396,0.488,"[0.293, 0.359, 0.513, 0.539, 0.043, 0.49, 0.563, 0.509, 0.247, 0.402]"
14,0.856,2.239,0.447,0.977,0.447,0.425,0.443,"[0.632, 0.569, 0.524, 0.393, 0.112, 0.49, 0.419, 0.439, 0.203, 0.473]"
15,0.779,1.926,0.514,0.976,0.514,0.455,0.518,"[0.618, 0.514, 0.578, 0.516, 0.111, 0.48, 0.58, 0.519, 0.171, 0.468]"
16,0.821,1.843,0.534,0.977,0.534,0.448,0.538,"[0.52, 0.575, 0.553, 0.599, 0.171, 0.353, 0.594, 0.494, 0.147, 0.477]"
17,0.747,1.987,0.515,0.975,0.515,0.459,0.515,"[0.556, 0.626, 0.491, 0.552, 0.177, 0.51, 0.454, 0.542, 0.217, 0.462]"
18,0.752,1.877,0.569,0.977,0.569,0.461,0.569,"[0.562, 0.544, 0.509, 0.639, 0.077, 0.51, 0.608, 0.539, 0.211, 0.406]"
19,0.729,2.376,0.469,0.975,0.469,0.437,0.464,"[0.599, 0.62, 0.483, 0.419, 0.083, 0.471, 0.427, 0.52, 0.214, 0.53]"
20,0.760,1.862,0.571,0.979,0.571,0.466,0.567,"[0.49, 0.553, 0.517, 0.65, 0.067, 0.439, 0.605, 0.524, 0.3, 0.519]"
21,0.852,2.311,0.492,0.973,0.492,0.422,0.467,"[0.418, 0.584, 0.517, 0.29, 0.066, 0.499, 0.572, 0.535, 0.261, 0.473]"
22,0.764,2.119,0.507,0.975,0.507,0.447,0.505,"[0.59, 0.566, 0.531, 0.629, 0.098, 0.454, 0.414, 0.491, 0.213, 0.48]"
23,0.807,2.266,0.508,0.970,0.508,0.428,0.483,"[0.534, 0.623, 0.545, 0.298, 0.073, 0.389, 0.646, 0.481, 0.218, 0.468]"
24,0.735,2.793,0.466,0.960,0.466,0.422,0.412,"[0.553, 0.627, 0.491, 0.574, 0.218, 0.469, 0.12, 0.427, 0.257, 0.487]"
25,0.732,2.810,0.493,0.965,0.493,0.398,0.443,"[0.468, 0.613, 0.542, 0.16, 0.083, 0.513, 0.646, 0.277, 0.207, 0.468]"
26,0.865,2.045,0.525,0.977,0.525,0.451,0.508,"[0.555, 0.619, 0.5, 0.619, 0.095, 0.482, 0.384, 0.517, 0.255, 0.488]"
27,0.678,2.544,0.508,0.970,0.508,0.430,0.457,"[0.519, 0.573, 0.511, 0.212, 0.205, 0.419, 0.647, 0.525, 0.214, 0.474]"
28,0.786,3.025,0.414,0.958,0.414,0.375,0.438,"[0.337, 0.488, 0.511, 0.508, 0.074, 0.437, 0.384, 0.466, 0.158, 0.386]"
29,0.712,2.035,0.566,0.976,0.566,0.462,0.556,"[0.62, 0.563, 0.564, 0.572, 0.053, 0.474, 0.635, 0.515, 0.128, 0.5]"
30,0.750,2.525,0.497,0.975,0.497,0.421,0.490,"[0.545, 0.348, 0.465, 0.641, 0.051, 0.468, 0.477, 0.486, 0.224, 0.505]"
31,0.903,2.050,0.561,0.975,0.561,0.471,0.561,"[0.496, 0.652, 0.591, 0.552, 0.097, 0.482, 0.613, 0.501, 0.249, 0.473]"
32,0.645,2.783,0.485,0.974,0.485,0.413,0.431,"[0.616, 0.636, 0.558, 0.588, 0.039, 0.445, 0.177, 0.456, 0.194, 0.42]"
33,0.764,2.890,0.467,0.972,0.467,0.426,0.463,"[0.581, 0.597, 0.512, 0.272, 0.163, 0.383, 0.622, 0.475, 0.175, 0.482]"
34,0.817,2.985,0.444,0.970,0.444,0.376,0.409,"[0.557, 0.413, 0.545, 0.634, 0.066, 0.395, 0.234, 0.388, 0.085, 0.448]"
35,0.903,3.008,0.508,0.978,0.508,0.411,0.441,"[0.583, 0.555, 0.545, 0.134, 0.098, 0.531, 0.684, 0.259, 0.211, 0.508]"
36,0.961,2.521,0.483,0.978,0.483,0.430,0.466,"[0.588, 0.41, 0.526, 0.6, 0.053, 0.53, 0.372, 0.48, 0.204, 0.532]"
37,0.667,3.039,0.459,0.970,0.459,0.391,0.406,"[0.484, 0.611, 0.585, 0.137, 0.095, 0.488, 0.538, 0.409, 0.085, 0.474]"
38,0.617,2.332,0.520,0.976,0.520,0.459,0.497,"[0.606, 0.634, 0.537, 0.603, 0.103, 0.527, 0.328, 0.539, 0.254, 0.455]"
39,0.631,2.292,0.549,0.978,0.549,0.461,0.527,"[0.607, 0.613, 0.5, 0.379, 0.105, 0.478, 0.676, 0.508, 0.266, 0.475]"
40,0.659,2.561,0.509,0.972,0.509,0.441,0.495,"[0.502, 0.618, 0.545, 0.614, 0.09, 0.468, 0.368, 0.437, 0.238, 0.535]"
