epoch,train_loss,val_loss,rmse,mae
40,0.215+-0.002,0.213+-0.001,0.101+-0.0,0.06+-0.001
41,0.215+-0.001,0.214+-0.001,0.101+-0.001,0.06+-0.001
42,0.216+-0.001,0.215+-0.002,0.101+-0.001,0.061+-0.001
43,0.215+-0.001,0.214+-0.001,0.101+-0.002,0.061+-0.001
44,0.214+-0.001,0.213+-0.001,0.101+-0.001,0.06+-0.001
45,0.213+-0.001,0.213+-0.001,0.101+-0.001,0.06+-0.001
46,0.214+-0.0,0.214+-0.002,0.102+-0.003,0.061+-0.002
47,0.213+-0.001,0.214+-0.001,0.101+-0.001,0.06+-0.001
48,0.214+-0.001,0.215+-0.003,0.102+-0.002,0.061+-0.001
49,0.214+-0.001,0.214+-0.001,0.101+-0.002,0.061+-0.001
50,0.211+-0.001,0.21+-0.002,0.097+-0.002,0.056+-0.001
51,0.205+-0.001,0.206+-0.001,0.092+-0.001,0.054+-0.0
52,0.201+-0.001,0.205+-0.002,0.09+-0.001,0.052+-0.001
53,0.198+-0.001,0.204+-0.002,0.089+-0.002,0.051+-0.002
54,0.195+-0.001,0.202+-0.001,0.087+-0.0,0.05+-0.0
55,0.194+-0.001,0.206+-0.003,0.091+-0.003,0.052+-0.001
56,0.192+-0.0,0.202+-0.002,0.085+-0.002,0.049+-0.001
57,0.19+-0.001,0.203+-0.002,0.087+-0.002,0.049+-0.001
58,0.189+-0.0,0.201+-0.001,0.084+-0.001,0.048+-0.001
59,0.188+-0.001,0.202+-0.002,0.086+-0.003,0.049+-0.003
60,0.187+-0.001,0.203+-0.004,0.087+-0.005,0.049+-0.002
61,0.186+-0.0,0.2+-0.001,0.084+-0.001,0.048+-0.001
62,0.185+-0.0,0.201+-0.001,0.085+-0.002,0.047+-0.001
63,0.184+-0.001,0.2+-0.001,0.083+-0.002,0.048+-0.001
64,0.183+-0.001,0.199+-0.001,0.083+-0.001,0.047+-0.001
65,0.183+-0.001,0.2+-0.001,0.083+-0.001,0.047+-0.0
66,0.182+-0.0,0.2+-0.001,0.083+-0.001,0.047+-0.001
67,0.181+-0.001,0.2+-0.0,0.084+-0.001,0.048+-0.001
68,0.181+-0.0,0.2+-0.001,0.084+-0.001,0.046+-0.001
69,0.18+-0.001,0.2+-0.001,0.083+-0.001,0.047+-0.001
70,0.18+-0.0,0.2+-0.001,0.083+-0.002,0.047+-0.001
71,0.179+-0.001,0.201+-0.003,0.084+-0.003,0.047+-0.002
72,0.179+-0.001,0.2+-0.0,0.084+-0.0,0.047+-0.001
73,0.179+-0.0,0.2+-0.001,0.084+-0.001,0.047+-0.0
74,0.178+-0.001,0.2+-0.0,0.083+-0.001,0.047+-0.001
75,0.178+-0.0,0.2+-0.0,0.084+-0.001,0.047+-0.0
76,0.177+-0.001,0.2+-0.001,0.083+-0.001,0.047+-0.001
77,0.177+-0.001,0.2+-0.001,0.083+-0.002,0.047+-0.001
78,0.177+-0.0,0.201+-0.001,0.085+-0.001,0.047+-0.0
79,0.177+-0.0,0.2+-0.001,0.083+-0.001,0.047+-0.001
80,0.177+-0.001,0.201+-0.001,0.085+-0.001,0.048+-0.001
81,0.176+-0.001,0.201+-0.002,0.085+-0.003,0.047+-0.002
82,0.176+-0.0,0.2+-0.0,0.084+-0.0,0.047+-0.0
83,0.176+-0.001,0.201+-0.001,0.084+-0.0,0.047+-0.001
84,0.175+-0.001,0.2+-0.001,0.084+-0.001,0.047+-0.0
85,0.175+-0.001,0.2+-0.0,0.084+-0.001,0.046+-0.001
86,0.175+-0.001,0.202+-0.002,0.085+-0.002,0.047+-0.001
87,0.175+-0.0,0.2+-0.001,0.084+-0.0,0.047+-0.001
88,0.175+-0.0,0.201+-0.001,0.085+-0.001,0.047+-0.001
89,0.175+-0.001,0.2+-0.001,0.084+-0.001,0.047+-0.0
90,0.175+-0.001,0.201+-0.001,0.084+-0.001,0.047+-0.001
91,0.174+-0.001,0.2+-0.001,0.084+-0.001,0.047+-0.001
92,0.174+-0.0,0.2+-0.001,0.084+-0.001,0.047+-0.001
93,0.174+-0.0,0.201+-0.001,0.084+-0.001,0.047+-0.001
94,0.174+-0.0,0.201+-0.001,0.085+-0.001,0.047+-0.001
95,0.174+-0.0,0.201+-0.002,0.085+-0.002,0.047+-0.001
96,0.174+-0.001,0.2+-0.001,0.084+-0.001,0.047+-0.001
97,0.174+-0.0,0.201+-0.001,0.084+-0.001,0.047+-0.001
98,0.173+-0.001,0.201+-0.001,0.084+-0.001,0.047+-0.001
99,0.173+-0.001,0.201+-0.001,0.085+-0.001,0.047+-0.001
