epoch,train_loss,val_loss,rmse,mae
83,0.233+-0.001,0.233+-0.004,0.121+-0.004,0.075+-0.002
84,0.234+-0.001,0.233+-0.002,0.121+-0.001,0.076+-0.001
85,0.233+-0.001,0.235+-0.004,0.122+-0.003,0.075+-0.002
86,0.233+-0.001,0.233+-0.004,0.12+-0.003,0.075+-0.002
87,0.233+-0.002,0.232+-0.002,0.12+-0.002,0.074+-0.001
88,0.232+-0.002,0.232+-0.002,0.12+-0.002,0.074+-0.001
89,0.233+-0.001,0.233+-0.003,0.121+-0.002,0.075+-0.001
90,0.232+-0.001,0.232+-0.003,0.12+-0.003,0.075+-0.002
91,0.233+-0.001,0.232+-0.002,0.121+-0.002,0.075+-0.002
92,0.233+-0.001,0.237+-0.008,0.122+-0.004,0.075+-0.003
93,0.233+-0.001,0.232+-0.003,0.12+-0.002,0.074+-0.001
94,0.233+-0.0,0.233+-0.003,0.12+-0.001,0.074+-0.002
95,0.232+-0.002,0.235+-0.007,0.122+-0.004,0.076+-0.004
96,0.233+-0.001,0.232+-0.002,0.12+-0.001,0.075+-0.001
97,0.233+-0.001,0.234+-0.004,0.121+-0.003,0.075+-0.001
98,0.234+-0.001,0.235+-0.007,0.122+-0.004,0.076+-0.003
99,0.233+-0.001,0.232+-0.001,0.121+-0.001,0.075+-0.002
