epoch,train_loss,val_loss,rmse,mae
83,0.213+-0.001,0.213+-0.001,0.1+-0.001,0.06+-0.001
84,0.213+-0.001,0.214+-0.001,0.101+-0.001,0.06+-0.001
85,0.213+-0.001,0.213+-0.001,0.101+-0.001,0.06+-0.0
86,0.214+-0.001,0.216+-0.002,0.101+-0.001,0.06+-0.001
87,0.214+-0.0,0.214+-0.002,0.102+-0.002,0.061+-0.001
88,0.214+-0.0,0.214+-0.002,0.101+-0.002,0.06+-0.002
89,0.213+-0.001,0.212+-0.001,0.1+-0.001,0.06+-0.001
90,0.212+-0.001,0.213+-0.001,0.099+-0.001,0.059+-0.001
91,0.213+-0.001,0.214+-0.001,0.101+-0.001,0.06+-0.0
92,0.213+-0.001,0.213+-0.001,0.1+-0.001,0.06+-0.001
93,0.212+-0.001,0.213+-0.001,0.1+-0.001,0.059+-0.0
94,0.213+-0.0,0.215+-0.002,0.102+-0.001,0.06+-0.001
95,0.212+-0.001,0.214+-0.0,0.101+-0.0,0.061+-0.001
96,0.213+-0.001,0.213+-0.001,0.101+-0.001,0.06+-0.001
97,0.213+-0.0,0.214+-0.0,0.101+-0.001,0.06+-0.0
98,0.213+-0.001,0.214+-0.002,0.101+-0.001,0.06+-0.0
99,0.213+-0.001,0.213+-0.002,0.101+-0.002,0.061+-0.001
