epoch,train_loss,val_loss,rmse,mae
0,0.241+-0.006,0.203+-0.005,0.086+-0.004,0.049+-0.003
1,0.198+-0.001,0.195+-0.002,0.078+-0.003,0.044+-0.001
2,0.191+-0.001,0.195+-0.003,0.078+-0.003,0.044+-0.002
3,0.187+-0.001,0.197+-0.001,0.08+-0.001,0.044+-0.001
4,0.183+-0.001,0.195+-0.003,0.076+-0.004,0.042+-0.003
5,0.18+-0.001,0.192+-0.002,0.074+-0.002,0.04+-0.002
6,0.178+-0.001,0.193+-0.001,0.075+-0.001,0.041+-0.001
7,0.178+-0.001,0.193+-0.003,0.076+-0.004,0.041+-0.003
8,0.176+-0.001,0.195+-0.002,0.077+-0.002,0.042+-0.001
9,0.175+-0.001,0.192+-0.002,0.074+-0.002,0.04+-0.002
10,0.175+-0.001,0.193+-0.003,0.076+-0.003,0.041+-0.002
11,0.174+-0.0,0.192+-0.002,0.074+-0.002,0.04+-0.001
12,0.173+-0.001,0.191+-0.001,0.073+-0.001,0.04+-0.001
13,0.173+-0.0,0.192+-0.002,0.073+-0.001,0.04+-0.001
14,0.173+-0.001,0.192+-0.001,0.073+-0.001,0.04+-0.001
15,0.172+-0.001,0.191+-0.001,0.074+-0.001,0.039+-0.001
16,0.172+-0.0,0.192+-0.0,0.074+-0.001,0.039+-0.001
17,0.172+-0.001,0.192+-0.002,0.074+-0.001,0.04+-0.001
18,0.172+-0.001,0.192+-0.001,0.074+-0.0,0.04+-0.001
19,0.171+-0.001,0.192+-0.001,0.074+-0.002,0.04+-0.001
20,0.171+-0.0,0.192+-0.002,0.074+-0.002,0.04+-0.001
21,0.171+-0.0,0.191+-0.001,0.073+-0.001,0.04+-0.001
22,0.171+-0.001,0.191+-0.002,0.073+-0.002,0.039+-0.001
23,0.17+-0.001,0.192+-0.001,0.074+-0.002,0.04+-0.001
24,0.17+-0.001,0.191+-0.001,0.073+-0.0,0.039+-0.0
25,0.171+-0.001,0.191+-0.002,0.073+-0.002,0.039+-0.001
26,0.17+-0.001,0.19+-0.002,0.072+-0.002,0.039+-0.001
27,0.17+-0.001,0.192+-0.001,0.075+-0.001,0.04+-0.0
28,0.17+-0.0,0.191+-0.001,0.073+-0.001,0.039+-0.001
29,0.17+-0.0,0.191+-0.001,0.073+-0.001,0.039+-0.001
30,0.17+-0.001,0.191+-0.001,0.072+-0.001,0.039+-0.001
31,0.17+-0.0,0.19+-0.001,0.072+-0.0,0.039+-0.001
32,0.169+-0.001,0.19+-0.001,0.072+-0.001,0.039+-0.0
33,0.169+-0.001,0.192+-0.002,0.074+-0.004,0.04+-0.003
34,0.17+-0.001,0.19+-0.001,0.072+-0.0,0.038+-0.001
35,0.17+-0.001,0.19+-0.001,0.071+-0.001,0.039+-0.001
36,0.169+-0.001,0.191+-0.002,0.073+-0.001,0.039+-0.001
37,0.169+-0.001,0.19+-0.001,0.071+-0.001,0.038+-0.001
38,0.169+-0.0,0.19+-0.001,0.072+-0.001,0.038+-0.0
39,0.169+-0.001,0.19+-0.001,0.072+-0.001,0.039+-0.001
40,0.169+-0.001,0.19+-0.001,0.072+-0.0,0.039+-0.001
41,0.169+-0.0,0.19+-0.001,0.072+-0.001,0.038+-0.001
42,0.169+-0.0,0.191+-0.001,0.072+-0.0,0.039+-0.001
43,0.169+-0.0,0.19+-0.001,0.072+-0.002,0.039+-0.001
44,0.169+-0.0,0.19+-0.001,0.071+-0.001,0.039+-0.001
45,0.169+-0.0,0.191+-0.001,0.072+-0.001,0.039+-0.001
46,0.169+-0.0,0.191+-0.001,0.072+-0.001,0.039+-0.001
47,0.169+-0.0,0.19+-0.001,0.072+-0.001,0.039+-0.001
48,0.169+-0.0,0.19+-0.001,0.072+-0.002,0.038+-0.001
49,0.169+-0.001,0.19+-0.0,0.071+-0.001,0.038+-0.001
50,0.168+-0.001,0.191+-0.001,0.072+-0.001,0.039+-0.001
51,0.168+-0.001,0.191+-0.001,0.072+-0.002,0.039+-0.001
52,0.169+-0.001,0.19+-0.001,0.072+-0.001,0.039+-0.001
53,0.169+-0.001,0.191+-0.001,0.072+-0.002,0.039+-0.002
54,0.168+-0.001,0.19+-0.001,0.071+-0.001,0.038+-0.001
55,0.168+-0.001,0.19+-0.001,0.07+-0.001,0.038+-0.0
56,0.168+-0.001,0.191+-0.001,0.072+-0.001,0.039+-0.001
57,0.169+-0.001,0.19+-0.001,0.072+-0.001,0.038+-0.001
58,0.169+-0.001,0.19+-0.0,0.071+-0.001,0.039+-0.001
59,0.168+-0.001,0.191+-0.001,0.072+-0.002,0.039+-0.001
60,0.168+-0.001,0.19+-0.001,0.071+-0.0,0.039+-0.001
61,0.168+-0.001,0.19+-0.001,0.071+-0.001,0.038+-0.001
62,0.168+-0.001,0.19+-0.0,0.071+-0.0,0.038+-0.0
63,0.168+-0.001,0.19+-0.001,0.071+-0.001,0.038+-0.001
64,0.168+-0.001,0.189+-0.001,0.071+-0.001,0.038+-0.0
65,0.168+-0.001,0.19+-0.002,0.071+-0.001,0.039+-0.001
66,0.168+-0.001,0.19+-0.001,0.072+-0.001,0.039+-0.001
67,0.168+-0.001,0.19+-0.001,0.071+-0.001,0.039+-0.001
68,0.168+-0.001,0.19+-0.001,0.071+-0.0,0.038+-0.0
69,0.168+-0.001,0.189+-0.001,0.071+-0.001,0.038+-0.0
70,0.168+-0.0,0.19+-0.001,0.071+-0.0,0.038+-0.0
71,0.168+-0.001,0.189+-0.001,0.07+-0.001,0.038+-0.001
72,0.168+-0.001,0.19+-0.001,0.071+-0.001,0.038+-0.001
73,0.168+-0.001,0.19+-0.001,0.07+-0.001,0.038+-0.001
74,0.168+-0.0,0.19+-0.001,0.073+-0.002,0.038+-0.001
75,0.168+-0.001,0.19+-0.001,0.071+-0.001,0.039+-0.001
76,0.168+-0.001,0.189+-0.001,0.071+-0.0,0.039+-0.001
77,0.168+-0.0,0.19+-0.0,0.071+-0.0,0.038+-0.001
78,0.168+-0.001,0.19+-0.001,0.071+-0.001,0.038+-0.001
79,0.168+-0.0,0.189+-0.001,0.071+-0.001,0.039+-0.001
80,0.168+-0.001,0.19+-0.001,0.071+-0.001,0.038+-0.001
81,0.168+-0.001,0.189+-0.0,0.07+-0.0,0.038+-0.0
82,0.168+-0.0,0.189+-0.001,0.071+-0.001,0.039+-0.001
83,0.168+-0.0,0.189+-0.0,0.07+-0.001,0.039+-0.001
84,0.168+-0.0,0.189+-0.001,0.07+-0.001,0.038+-0.001
85,0.168+-0.0,0.19+-0.001,0.071+-0.001,0.039+-0.001
86,0.168+-0.0,0.19+-0.001,0.071+-0.001,0.038+-0.001
