epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
51,0.734+-0.162,2.478+-0.715,0.53+-0.02,0.967+-0.008,0.53+-0.02,0.488+-0.03,0.522+-0.031
52,0.636+-0.149,1.989+-0.392,0.584+-0.033,0.975+-0.006,0.584+-0.033,0.514+-0.045,0.587+-0.025
53,0.67+-0.075,2.207+-0.568,0.583+-0.026,0.978+-0.004,0.583+-0.026,0.513+-0.014,0.575+-0.035
54,0.732+-0.182,2.201+-0.366,0.562+-0.006,0.978+-0.001,0.562+-0.006,0.506+-0.008,0.552+-0.004
55,0.664+-0.17,2.169+-0.46,0.56+-0.019,0.974+-0.005,0.56+-0.019,0.502+-0.021,0.56+-0.026
56,0.67+-0.16,2.427+-0.479,0.512+-0.034,0.974+-0.009,0.512+-0.034,0.468+-0.032,0.514+-0.06
57,0.641+-0.207,2.706+-0.808,0.515+-0.056,0.964+-0.017,0.515+-0.056,0.477+-0.041,0.494+-0.083
58,0.769+-0.19,2.928+-1.236,0.521+-0.07,0.965+-0.011,0.521+-0.07,0.47+-0.043,0.51+-0.091
59,0.918+-0.28,2.495+-0.777,0.533+-0.053,0.966+-0.016,0.533+-0.053,0.483+-0.025,0.539+-0.046
60,0.685+-0.23,2.557+-0.794,0.558+-0.018,0.974+-0.006,0.558+-0.018,0.488+-0.036,0.539+-0.025
61,0.808+-0.31,2.714+-0.669,0.527+-0.053,0.973+-0.007,0.527+-0.053,0.48+-0.04,0.518+-0.068
62,0.756+-0.166,2.557+-0.832,0.526+-0.075,0.972+-0.01,0.526+-0.075,0.5+-0.054,0.517+-0.081
63,0.692+-0.172,2.554+-0.442,0.497+-0.021,0.97+-0.001,0.497+-0.021,0.472+-0.028,0.5+-0.02
64,0.64+-0.191,2.516+-0.791,0.547+-0.044,0.979+-0.003,0.547+-0.044,0.502+-0.046,0.521+-0.074
65,0.673+-0.179,2.395+-0.719,0.542+-0.033,0.976+-0.004,0.542+-0.033,0.495+-0.026,0.528+-0.061
66,0.597+-0.171,2.481+-0.746,0.53+-0.052,0.974+-0.001,0.53+-0.052,0.49+-0.038,0.529+-0.06
67,0.547+-0.167,2.268+-0.618,0.564+-0.047,0.98+-0.001,0.564+-0.047,0.51+-0.04,0.551+-0.064
68,0.595+-0.187,2.248+-0.607,0.56+-0.044,0.975+-0.002,0.56+-0.044,0.519+-0.024,0.556+-0.039
69,0.543+-0.139,2.102+-0.148,0.569+-0.014,0.978+-0.005,0.569+-0.014,0.501+-0.021,0.558+-0.027
70,0.491+-0.069,2.088+-0.166,0.556+-0.03,0.978+-0.001,0.556+-0.03,0.49+-0.016,0.546+-0.026
71,0.514+-0.095,2.034+-0.229,0.552+-0.014,0.976+-0.003,0.552+-0.014,0.497+-0.003,0.556+-0.006
72,0.457+-0.095,2.146+-0.467,0.553+-0.028,0.97+-0.01,0.553+-0.028,0.5+-0.045,0.546+-0.029
73,0.477+-0.138,2.088+-0.342,0.567+-0.011,0.978+-0.003,0.567+-0.011,0.519+-0.014,0.563+-0.02
74,0.492+-0.117,2.077+-0.419,0.56+-0.025,0.977+-0.004,0.56+-0.025,0.519+-0.024,0.563+-0.033
75,0.513+-0.155,2.133+-0.479,0.552+-0.037,0.974+-0.003,0.552+-0.037,0.507+-0.04,0.554+-0.038
76,0.497+-0.076,2.29+-0.128,0.539+-0.008,0.976+-0.004,0.539+-0.008,0.492+-0.014,0.53+-0.005
77,0.501+-0.064,2.329+-0.472,0.527+-0.031,0.98+-0.004,0.527+-0.031,0.494+-0.029,0.521+-0.029
78,0.501+-0.225,1.994+-0.289,0.561+-0.025,0.978+-0.003,0.561+-0.025,0.511+-0.008,0.563+-0.022
79,0.591+-0.238,2.379+-0.601,0.514+-0.037,0.969+-0.008,0.514+-0.037,0.474+-0.038,0.506+-0.034
80,0.6+-0.307,2.144+-0.324,0.555+-0.019,0.975+-0.006,0.555+-0.019,0.492+-0.038,0.553+-0.028
81,0.556+-0.173,2.135+-0.312,0.561+-0.023,0.978+-0.004,0.561+-0.023,0.502+-0.01,0.56+-0.015
82,0.636+-0.213,2.322+-0.231,0.534+-0.015,0.975+-0.002,0.534+-0.015,0.473+-0.008,0.528+-0.016
83,0.538+-0.103,1.913+-0.262,0.573+-0.028,0.979+-0.002,0.573+-0.028,0.508+-0.019,0.573+-0.026
84,0.493+-0.101,2.272+-0.724,0.532+-0.07,0.968+-0.017,0.532+-0.07,0.481+-0.056,0.536+-0.065
85,0.477+-0.142,2.087+-0.047,0.568+-0.062,0.976+-0.004,0.568+-0.062,0.499+-0.022,0.562+-0.055
86,0.488+-0.085,2.221+-0.302,0.543+-0.023,0.977+-0.004,0.543+-0.023,0.5+-0.017,0.547+-0.021
87,0.442+-0.079,2.039+-0.117,0.556+-0.042,0.98+-0.004,0.556+-0.042,0.499+-0.015,0.553+-0.047
88,0.568+-0.104,2.621+-0.575,0.501+-0.063,0.976+-0.004,0.501+-0.063,0.461+-0.028,0.475+-0.081
89,0.578+-0.083,3.144+-0.75,0.475+-0.01,0.954+-0.025,0.475+-0.01,0.454+-0.022,0.445+-0.013
90,0.666+-0.232,2.86+-0.712,0.508+-0.054,0.964+-0.002,0.508+-0.054,0.47+-0.021,0.491+-0.065
91,0.678+-0.262,2.705+-0.566,0.498+-0.015,0.972+-0.005,0.498+-0.015,0.458+-0.013,0.504+-0.015
92,0.657+-0.189,2.562+-0.091,0.52+-0.04,0.974+-0.009,0.52+-0.04,0.482+-0.014,0.498+-0.045
93,0.653+-0.126,2.602+-0.343,0.536+-0.039,0.966+-0.012,0.536+-0.039,0.483+-0.009,0.511+-0.029
94,0.677+-0.167,2.792+-0.312,0.499+-0.047,0.973+-0.006,0.499+-0.047,0.478+-0.011,0.481+-0.049
95,0.607+-0.161,2.453+-0.429,0.52+-0.089,0.968+-0.016,0.52+-0.089,0.469+-0.051,0.509+-0.084
96,0.571+-0.137,2.554+-0.779,0.528+-0.052,0.968+-0.016,0.528+-0.052,0.481+-0.033,0.524+-0.06
97,0.607+-0.122,2.246+-0.333,0.553+-0.05,0.978+-0.006,0.553+-0.05,0.499+-0.028,0.546+-0.054
98,0.578+-0.149,2.504+-0.412,0.512+-0.075,0.973+-0.009,0.512+-0.075,0.485+-0.046,0.513+-0.084
99,0.56+-0.117,2.112+-0.126,0.567+-0.031,0.978+-0.006,0.567+-0.031,0.516+-0.019,0.561+-0.038
