epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
0,1.718+-0.061,1.962+-0.253,0.309+-0.046,0.899+-0.008,0.309+-0.046,0.258+-0.019,0.289+-0.052
1,1.265+-0.066,2.176+-0.708,0.307+-0.096,0.913+-0.075,0.307+-0.096,0.252+-0.035,0.307+-0.093
2,1.21+-0.055,1.779+-0.165,0.373+-0.05,0.95+-0.002,0.373+-0.05,0.296+-0.019,0.368+-0.036
3,1.088+-0.062,1.971+-0.315,0.347+-0.028,0.937+-0.017,0.347+-0.028,0.292+-0.023,0.347+-0.007
4,0.979+-0.008,1.567+-0.182,0.41+-0.057,0.963+-0.008,0.41+-0.057,0.341+-0.067,0.386+-0.064
5,0.907+-0.023,2.111+-0.681,0.359+-0.095,0.945+-0.028,0.359+-0.095,0.326+-0.087,0.362+-0.104
6,0.792+-0.015,1.621+-0.311,0.412+-0.052,0.961+-0.025,0.412+-0.052,0.371+-0.066,0.409+-0.055
7,0.729+-0.027,1.472+-0.193,0.444+-0.09,0.971+-0.004,0.444+-0.09,0.38+-0.043,0.417+-0.113
8,0.681+-0.063,1.528+-0.089,0.443+-0.055,0.969+-0.003,0.443+-0.055,0.364+-0.004,0.43+-0.062
9,0.627+-0.082,1.489+-0.081,0.468+-0.031,0.968+-0.014,0.468+-0.031,0.379+-0.04,0.469+-0.02
10,0.572+-0.047,1.601+-0.54,0.458+-0.112,0.959+-0.017,0.458+-0.112,0.398+-0.07,0.464+-0.089
11,0.525+-0.03,1.463+-0.06,0.466+-0.025,0.977+-0.002,0.466+-0.025,0.413+-0.014,0.45+-0.048
12,0.509+-0.043,1.25+-0.149,0.521+-0.033,0.978+-0.005,0.521+-0.033,0.456+-0.02,0.514+-0.04
13,0.431+-0.037,1.344+-0.211,0.546+-0.065,0.968+-0.005,0.546+-0.065,0.431+-0.073,0.534+-0.069
14,0.437+-0.109,1.56+-0.046,0.455+-0.042,0.965+-0.009,0.455+-0.042,0.404+-0.022,0.454+-0.063
15,0.408+-0.079,1.4+-0.192,0.552+-0.048,0.968+-0.008,0.552+-0.048,0.434+-0.09,0.54+-0.06
16,0.341+-0.062,1.638+-0.46,0.501+-0.054,0.963+-0.008,0.501+-0.054,0.39+-0.042,0.47+-0.073
17,0.329+-0.04,1.296+-0.093,0.573+-0.02,0.972+-0.009,0.573+-0.02,0.475+-0.033,0.564+-0.016
18,0.304+-0.031,1.692+-0.366,0.506+-0.026,0.962+-0.018,0.506+-0.026,0.38+-0.051,0.488+-0.015
19,0.301+-0.029,1.338+-0.016,0.566+-0.008,0.968+-0.002,0.566+-0.008,0.465+-0.037,0.56+-0.002
20,0.218+-0.051,1.451+-0.228,0.543+-0.05,0.968+-0.006,0.543+-0.05,0.454+-0.046,0.537+-0.053
21,0.216+-0.069,1.587+-0.197,0.541+-0.045,0.966+-0.003,0.541+-0.045,0.433+-0.044,0.529+-0.038
22,0.181+-0.073,1.44+-0.125,0.56+-0.015,0.963+-0.006,0.56+-0.015,0.415+-0.058,0.545+-0.023
23,0.135+-0.031,1.568+-0.232,0.536+-0.041,0.963+-0.005,0.536+-0.041,0.438+-0.042,0.517+-0.049
24,0.114+-0.031,1.772+-0.266,0.553+-0.006,0.964+-0.002,0.553+-0.006,0.406+-0.018,0.531+-0.013
25,0.103+-0.025,1.658+-0.118,0.598+-0.004,0.961+-0.007,0.598+-0.004,0.462+-0.042,0.582+-0.014
26,0.098+-0.023,1.888+-0.172,0.528+-0.037,0.959+-0.004,0.528+-0.037,0.448+-0.041,0.5+-0.062
27,0.089+-0.021,1.773+-0.091,0.551+-0.033,0.966+-0.005,0.551+-0.033,0.44+-0.024,0.542+-0.028
28,0.076+-0.017,1.732+-0.152,0.575+-0.009,0.959+-0.007,0.575+-0.009,0.429+-0.064,0.557+-0.015
29,0.052+-0.017,1.599+-0.03,0.568+-0.021,0.963+-0.002,0.568+-0.021,0.454+-0.017,0.56+-0.02
30,0.046+-0.019,1.818+-0.064,0.587+-0.009,0.957+-0.008,0.587+-0.009,0.446+-0.016,0.572+-0.007
31,0.062+-0.023,1.999+-0.196,0.546+-0.036,0.961+-0.003,0.546+-0.036,0.434+-0.029,0.534+-0.034
32,0.062+-0.016,2.744+-1.327,0.518+-0.088,0.948+-0.009,0.518+-0.088,0.393+-0.095,0.482+-0.124
33,0.056+-0.02,1.954+-0.112,0.534+-0.014,0.95+-0.01,0.534+-0.014,0.438+-0.02,0.526+-0.013
34,0.041+-0.006,2.003+-0.351,0.569+-0.023,0.96+-0.008,0.569+-0.023,0.431+-0.032,0.554+-0.031
35,0.034+-0.008,1.889+-0.114,0.567+-0.012,0.957+-0.003,0.567+-0.012,0.454+-0.027,0.556+-0.009
36,0.044+-0.015,1.963+-0.153,0.555+-0.033,0.959+-0.004,0.555+-0.033,0.45+-0.025,0.541+-0.033
37,0.042+-0.018,2.518+-0.921,0.512+-0.086,0.95+-0.009,0.512+-0.086,0.394+-0.077,0.481+-0.121
38,0.045+-0.013,1.898+-0.093,0.57+-0.02,0.956+-0.005,0.57+-0.02,0.44+-0.019,0.559+-0.014
39,0.029+-0.008,1.929+-0.029,0.581+-0.016,0.957+-0.005,0.581+-0.016,0.446+-0.022,0.566+-0.016
40,0.024+-0.01,1.852+-0.071,0.57+-0.013,0.956+-0.006,0.57+-0.013,0.459+-0.015,0.561+-0.009
41,0.027+-0.016,2.061+-0.225,0.555+-0.022,0.959+-0.004,0.555+-0.022,0.44+-0.036,0.541+-0.031
42,0.029+-0.012,2.031+-0.219,0.562+-0.009,0.956+-0.007,0.562+-0.009,0.427+-0.019,0.548+-0.012
43,0.04+-0.009,2.267+-0.575,0.537+-0.038,0.943+-0.015,0.537+-0.038,0.427+-0.015,0.529+-0.04
44,0.045+-0.014,2.137+-0.134,0.525+-0.021,0.949+-0.008,0.525+-0.021,0.427+-0.006,0.517+-0.023
45,0.033+-0.007,2.116+-0.09,0.561+-0.029,0.953+-0.015,0.561+-0.029,0.421+-0.022,0.546+-0.023
46,0.026+-0.014,2.103+-0.036,0.564+-0.018,0.953+-0.01,0.564+-0.018,0.433+-0.018,0.552+-0.015
47,0.021+-0.012,2.036+-0.11,0.536+-0.03,0.953+-0.005,0.536+-0.03,0.443+-0.005,0.528+-0.029
48,0.017+-0.015,2.055+-0.085,0.572+-0.016,0.953+-0.003,0.572+-0.016,0.467+-0.027,0.557+-0.021
