epoch,train_loss,val_loss,rmse,mae
0,0.29+-0.003,0.249+-0.002,0.137+-0.002,0.087+-0.001
1,0.251+-0.002,0.241+-0.002,0.13+-0.002,0.083+-0.002
2,0.246+-0.002,0.241+-0.002,0.129+-0.001,0.08+-0.002
3,0.247+-0.003,0.24+-0.005,0.128+-0.003,0.081+-0.003
4,0.244+-0.001,0.238+-0.004,0.127+-0.004,0.08+-0.003
5,0.242+-0.003,0.237+-0.003,0.126+-0.001,0.078+-0.001
6,0.242+-0.001,0.238+-0.003,0.126+-0.002,0.079+-0.002
7,0.241+-0.002,0.234+-0.002,0.124+-0.002,0.078+-0.001
8,0.24+-0.002,0.238+-0.003,0.126+-0.002,0.078+-0.001
9,0.24+-0.002,0.234+-0.002,0.124+-0.002,0.078+-0.002
10,0.239+-0.002,0.233+-0.002,0.123+-0.002,0.076+-0.001
11,0.24+-0.002,0.235+-0.002,0.123+-0.001,0.077+-0.001
12,0.239+-0.002,0.236+-0.003,0.124+-0.002,0.078+-0.001
13,0.239+-0.002,0.233+-0.001,0.122+-0.002,0.076+-0.001
14,0.238+-0.001,0.234+-0.004,0.122+-0.002,0.076+-0.001
15,0.238+-0.002,0.238+-0.008,0.124+-0.004,0.077+-0.002
16,0.237+-0.001,0.237+-0.005,0.125+-0.004,0.077+-0.003
17,0.238+-0.002,0.239+-0.007,0.124+-0.002,0.078+-0.002
18,0.237+-0.001,0.232+-0.001,0.121+-0.001,0.076+-0.002
19,0.238+-0.003,0.233+-0.003,0.121+-0.002,0.076+-0.001
20,0.237+-0.001,0.233+-0.003,0.122+-0.002,0.076+-0.001
21,0.237+-0.001,0.235+-0.002,0.123+-0.001,0.076+-0.001
22,0.237+-0.002,0.232+-0.001,0.121+-0.001,0.075+-0.001
23,0.237+-0.001,0.235+-0.002,0.123+-0.002,0.076+-0.001
24,0.237+-0.001,0.238+-0.006,0.125+-0.002,0.079+-0.002
25,0.237+-0.002,0.234+-0.004,0.122+-0.003,0.075+-0.001
26,0.236+-0.002,0.233+-0.001,0.121+-0.001,0.076+-0.001
27,0.236+-0.002,0.232+-0.002,0.121+-0.002,0.075+-0.001
28,0.236+-0.002,0.232+-0.002,0.121+-0.002,0.075+-0.002
29,0.236+-0.002,0.238+-0.011,0.123+-0.005,0.076+-0.003
30,0.237+-0.002,0.235+-0.004,0.122+-0.002,0.077+-0.003
31,0.237+-0.001,0.233+-0.004,0.122+-0.003,0.076+-0.002
32,0.235+-0.003,0.234+-0.002,0.121+-0.001,0.076+-0.0
33,0.236+-0.001,0.233+-0.002,0.121+-0.001,0.076+-0.001
34,0.236+-0.001,0.235+-0.006,0.121+-0.003,0.077+-0.003
35,0.235+-0.002,0.233+-0.002,0.121+-0.002,0.076+-0.002
36,0.235+-0.001,0.233+-0.003,0.121+-0.002,0.075+-0.001
37,0.236+-0.001,0.232+-0.002,0.12+-0.002,0.075+-0.002
38,0.235+-0.002,0.233+-0.002,0.121+-0.002,0.076+-0.001
39,0.235+-0.001,0.233+-0.001,0.121+-0.001,0.074+-0.001
40,0.236+-0.003,0.234+-0.002,0.122+-0.003,0.076+-0.002
41,0.235+-0.002,0.234+-0.002,0.122+-0.002,0.076+-0.002
42,0.234+-0.002,0.232+-0.002,0.121+-0.001,0.075+-0.001
43,0.236+-0.001,0.235+-0.001,0.122+-0.001,0.076+-0.001
44,0.235+-0.001,0.234+-0.003,0.122+-0.003,0.076+-0.002
45,0.234+-0.003,0.234+-0.002,0.122+-0.002,0.075+-0.002
46,0.235+-0.002,0.234+-0.003,0.121+-0.002,0.075+-0.001
47,0.235+-0.002,0.232+-0.001,0.12+-0.001,0.074+-0.001
48,0.235+-0.003,0.232+-0.002,0.12+-0.002,0.075+-0.001
49,0.235+-0.002,0.235+-0.005,0.122+-0.003,0.076+-0.001
50,0.234+-0.002,0.231+-0.002,0.12+-0.001,0.075+-0.001
51,0.235+-0.002,0.232+-0.001,0.12+-0.001,0.075+-0.001
52,0.235+-0.002,0.234+-0.003,0.121+-0.002,0.075+-0.002
53,0.235+-0.002,0.234+-0.004,0.122+-0.003,0.076+-0.001
54,0.234+-0.002,0.233+-0.001,0.121+-0.001,0.074+-0.0
55,0.234+-0.002,0.235+-0.002,0.123+-0.002,0.076+-0.001
56,0.234+-0.002,0.233+-0.002,0.121+-0.002,0.075+-0.001
57,0.235+-0.003,0.233+-0.002,0.122+-0.002,0.076+-0.001
58,0.235+-0.002,0.234+-0.002,0.122+-0.002,0.076+-0.001
59,0.235+-0.002,0.233+-0.002,0.121+-0.002,0.075+-0.001
60,0.234+-0.001,0.232+-0.001,0.12+-0.0,0.075+-0.001
61,0.234+-0.002,0.232+-0.001,0.121+-0.002,0.075+-0.0
62,0.233+-0.002,0.232+-0.002,0.12+-0.001,0.075+-0.001
63,0.234+-0.002,0.234+-0.003,0.122+-0.002,0.076+-0.002
64,0.233+-0.002,0.233+-0.003,0.121+-0.003,0.075+-0.001
65,0.233+-0.002,0.231+-0.002,0.12+-0.002,0.075+-0.001
66,0.234+-0.001,0.233+-0.002,0.121+-0.002,0.075+-0.001
67,0.234+-0.002,0.232+-0.0,0.12+-0.001,0.075+-0.001
68,0.234+-0.002,0.232+-0.003,0.12+-0.002,0.075+-0.001
69,0.234+-0.002,0.232+-0.001,0.12+-0.002,0.075+-0.001
70,0.234+-0.001,0.232+-0.003,0.12+-0.001,0.074+-0.001
71,0.234+-0.002,0.231+-0.001,0.12+-0.001,0.075+-0.002
72,0.234+-0.002,0.232+-0.001,0.121+-0.001,0.075+-0.001
73,0.233+-0.002,0.234+-0.004,0.121+-0.002,0.075+-0.002
74,0.234+-0.002,0.232+-0.002,0.121+-0.002,0.075+-0.001
75,0.234+-0.001,0.233+-0.002,0.12+-0.001,0.075+-0.002
76,0.234+-0.002,0.234+-0.002,0.121+-0.002,0.074+-0.001
77,0.234+-0.001,0.233+-0.001,0.121+-0.002,0.075+-0.001
78,0.234+-0.001,0.235+-0.002,0.122+-0.002,0.076+-0.001
79,0.233+-0.001,0.233+-0.001,0.121+-0.0,0.075+-0.001
80,0.234+-0.001,0.236+-0.004,0.122+-0.001,0.076+-0.001
81,0.234+-0.002,0.231+-0.001,0.12+-0.001,0.075+-0.001
82,0.234+-0.003,0.235+-0.003,0.122+-0.002,0.076+-0.001
83,0.235+-0.002,0.233+-0.001,0.121+-0.001,0.076+-0.001
84,0.235+-0.002,0.233+-0.005,0.121+-0.003,0.075+-0.002
85,0.235+-0.001,0.231+-0.001,0.12+-0.001,0.074+-0.002
86,0.234+-0.003,0.234+-0.002,0.122+-0.001,0.076+-0.001
87,0.233+-0.001,0.233+-0.001,0.121+-0.001,0.076+-0.001
