epoch,train_loss,val_loss,rmse,mae
0,0.409+-0.039,0.366+-0.013,0.138+-0.006,0.076+-0.007
1,0.311+-0.016,0.269+-0.015,0.12+-0.01,0.068+-0.007
2,0.249+-0.003,0.23+-0.004,0.107+-0.003,0.062+-0.002
3,0.224+-0.002,0.222+-0.003,0.105+-0.004,0.06+-0.002
4,0.218+-0.002,0.218+-0.001,0.101+-0.0,0.06+-0.001
5,0.216+-0.001,0.213+-0.002,0.098+-0.002,0.057+-0.001
6,0.213+-0.001,0.211+-0.001,0.096+-0.001,0.056+-0.001
7,0.212+-0.001,0.211+-0.001,0.096+-0.001,0.057+-0.001
8,0.212+-0.001,0.211+-0.002,0.096+-0.002,0.056+-0.001
9,0.212+-0.001,0.211+-0.002,0.096+-0.002,0.056+-0.001
10,0.21+-0.001,0.211+-0.002,0.095+-0.002,0.056+-0.001
11,0.211+-0.002,0.216+-0.003,0.098+-0.003,0.058+-0.002
12,0.211+-0.002,0.214+-0.005,0.097+-0.003,0.058+-0.003
13,0.211+-0.002,0.213+-0.002,0.096+-0.001,0.056+-0.001
14,0.211+-0.002,0.214+-0.006,0.097+-0.004,0.057+-0.003
15,0.21+-0.002,0.212+-0.002,0.096+-0.001,0.057+-0.001
16,0.211+-0.002,0.213+-0.004,0.096+-0.002,0.057+-0.002
17,0.211+-0.002,0.213+-0.001,0.096+-0.002,0.057+-0.002
18,0.211+-0.002,0.214+-0.002,0.096+-0.001,0.058+-0.001
19,0.21+-0.001,0.212+-0.002,0.096+-0.002,0.058+-0.001
20,0.21+-0.001,0.212+-0.002,0.096+-0.001,0.056+-0.002
21,0.211+-0.001,0.213+-0.001,0.096+-0.002,0.056+-0.002
22,0.211+-0.002,0.212+-0.001,0.096+-0.001,0.057+-0.001
23,0.209+-0.001,0.212+-0.002,0.096+-0.002,0.057+-0.001
24,0.209+-0.002,0.211+-0.001,0.095+-0.001,0.056+-0.001
25,0.209+-0.002,0.212+-0.002,0.095+-0.002,0.056+-0.001
26,0.21+-0.001,0.212+-0.001,0.095+-0.001,0.056+-0.001
27,0.208+-0.002,0.213+-0.004,0.096+-0.002,0.056+-0.001
28,0.209+-0.002,0.211+-0.002,0.095+-0.001,0.056+-0.001
29,0.209+-0.001,0.214+-0.002,0.097+-0.003,0.057+-0.003
30,0.211+-0.003,0.216+-0.007,0.099+-0.006,0.059+-0.004
31,0.209+-0.001,0.212+-0.001,0.095+-0.001,0.056+-0.0
32,0.208+-0.001,0.212+-0.002,0.095+-0.002,0.056+-0.001
33,0.209+-0.001,0.213+-0.003,0.096+-0.002,0.057+-0.001
34,0.209+-0.003,0.211+-0.001,0.095+-0.0,0.056+-0.0
35,0.209+-0.002,0.215+-0.005,0.099+-0.005,0.059+-0.004
36,0.21+-0.002,0.212+-0.002,0.096+-0.001,0.057+-0.001
37,0.208+-0.001,0.212+-0.002,0.095+-0.001,0.056+-0.001
38,0.209+-0.001,0.213+-0.001,0.096+-0.001,0.057+-0.001
39,0.21+-0.001,0.212+-0.001,0.095+-0.001,0.057+-0.001
40,0.209+-0.001,0.215+-0.002,0.097+-0.001,0.057+-0.001
41,0.21+-0.002,0.215+-0.002,0.097+-0.002,0.057+-0.001
42,0.21+-0.002,0.211+-0.001,0.094+-0.002,0.055+-0.001
43,0.209+-0.002,0.213+-0.002,0.096+-0.001,0.056+-0.001
44,0.208+-0.002,0.211+-0.001,0.095+-0.001,0.056+-0.001
45,0.208+-0.001,0.214+-0.002,0.097+-0.001,0.057+-0.001
46,0.209+-0.001,0.214+-0.003,0.097+-0.003,0.057+-0.002
47,0.209+-0.001,0.212+-0.002,0.095+-0.001,0.056+-0.001
48,0.209+-0.001,0.212+-0.002,0.096+-0.001,0.056+-0.001
49,0.209+-0.001,0.212+-0.001,0.095+-0.001,0.056+-0.001
50,0.209+-0.001,0.214+-0.002,0.097+-0.002,0.057+-0.002
51,0.209+-0.001,0.212+-0.001,0.095+-0.001,0.056+-0.001
52,0.209+-0.002,0.214+-0.002,0.097+-0.002,0.058+-0.001
53,0.211+-0.001,0.216+-0.003,0.099+-0.002,0.058+-0.001
54,0.211+-0.002,0.212+-0.003,0.096+-0.002,0.056+-0.002
55,0.209+-0.001,0.213+-0.002,0.096+-0.003,0.057+-0.002
56,0.208+-0.002,0.213+-0.002,0.096+-0.002,0.056+-0.001
57,0.209+-0.001,0.212+-0.001,0.096+-0.002,0.057+-0.002
58,0.209+-0.001,0.213+-0.001,0.095+-0.001,0.056+-0.0
59,0.209+-0.001,0.212+-0.002,0.096+-0.001,0.056+-0.001
60,0.209+-0.003,0.214+-0.003,0.097+-0.003,0.056+-0.002
61,0.21+-0.001,0.212+-0.001,0.095+-0.0,0.056+-0.0
62,0.208+-0.001,0.212+-0.001,0.095+-0.001,0.056+-0.001
63,0.208+-0.002,0.212+-0.001,0.095+-0.001,0.056+-0.0
64,0.208+-0.002,0.213+-0.001,0.097+-0.001,0.057+-0.001
65,0.209+-0.002,0.212+-0.002,0.096+-0.001,0.056+-0.001
66,0.209+-0.001,0.212+-0.001,0.096+-0.003,0.057+-0.002
67,0.208+-0.0,0.212+-0.002,0.096+-0.002,0.056+-0.002
68,0.208+-0.001,0.213+-0.001,0.097+-0.001,0.057+-0.001
69,0.209+-0.001,0.213+-0.003,0.096+-0.003,0.056+-0.001
70,0.21+-0.003,0.215+-0.006,0.097+-0.004,0.057+-0.003
71,0.209+-0.002,0.212+-0.003,0.095+-0.002,0.056+-0.002
72,0.209+-0.002,0.213+-0.002,0.096+-0.001,0.056+-0.001
73,0.209+-0.002,0.212+-0.002,0.096+-0.002,0.056+-0.002
74,0.208+-0.0,0.212+-0.002,0.096+-0.001,0.057+-0.001
75,0.209+-0.001,0.216+-0.003,0.099+-0.003,0.059+-0.001
76,0.209+-0.002,0.212+-0.001,0.096+-0.001,0.056+-0.001
77,0.209+-0.001,0.213+-0.002,0.096+-0.002,0.056+-0.001
78,0.208+-0.001,0.213+-0.004,0.096+-0.003,0.056+-0.002
79,0.21+-0.004,0.214+-0.003,0.097+-0.002,0.057+-0.001
80,0.208+-0.002,0.213+-0.002,0.096+-0.002,0.056+-0.001
81,0.209+-0.001,0.212+-0.001,0.095+-0.001,0.056+-0.0
82,0.208+-0.002,0.216+-0.003,0.098+-0.002,0.058+-0.001
83,0.209+-0.002,0.214+-0.003,0.098+-0.003,0.058+-0.002
84,0.209+-0.003,0.216+-0.008,0.099+-0.006,0.058+-0.004
85,0.212+-0.004,0.215+-0.004,0.098+-0.003,0.057+-0.002
86,0.213+-0.005,0.212+-0.002,0.096+-0.001,0.056+-0.0
87,0.21+-0.002,0.213+-0.001,0.096+-0.001,0.056+-0.001
88,0.209+-0.002,0.214+-0.002,0.096+-0.001,0.057+-0.002
89,0.208+-0.001,0.211+-0.001,0.095+-0.001,0.056+-0.001
90,0.208+-0.001,0.213+-0.003,0.097+-0.002,0.057+-0.002
91,0.208+-0.001,0.214+-0.003,0.097+-0.002,0.057+-0.001
92,0.208+-0.001,0.213+-0.003,0.096+-0.002,0.057+-0.001
93,0.209+-0.001,0.214+-0.003,0.097+-0.002,0.057+-0.001
94,0.21+-0.001,0.213+-0.001,0.097+-0.002,0.057+-0.001
95,0.209+-0.001,0.214+-0.003,0.096+-0.002,0.057+-0.001
96,0.209+-0.002,0.212+-0.002,0.095+-0.001,0.056+-0.001
97,0.207+-0.002,0.212+-0.002,0.096+-0.001,0.056+-0.001
98,0.209+-0.002,0.214+-0.004,0.097+-0.003,0.058+-0.003
99,0.209+-0.001,0.213+-0.001,0.095+-0.0,0.056+-0.0
