epoch,train_loss,val_loss,rmse,mae
60,0.214+-0.001,0.213+-0.001,0.1+-0.001,0.059+-0.001
61,0.215+-0.002,0.213+-0.001,0.1+-0.001,0.06+-0.001
62,0.214+-0.001,0.214+-0.002,0.1+-0.001,0.06+-0.001
63,0.213+-0.002,0.213+-0.001,0.101+-0.001,0.06+-0.0
64,0.214+-0.001,0.216+-0.003,0.103+-0.002,0.061+-0.002
65,0.214+-0.001,0.214+-0.002,0.102+-0.001,0.06+-0.001
66,0.214+-0.001,0.213+-0.002,0.101+-0.002,0.06+-0.001
67,0.215+-0.001,0.214+-0.002,0.101+-0.002,0.061+-0.001
68,0.215+-0.002,0.215+-0.004,0.102+-0.003,0.061+-0.002
69,0.215+-0.002,0.213+-0.001,0.1+-0.001,0.06+-0.001
70,0.214+-0.002,0.215+-0.003,0.101+-0.002,0.061+-0.001
71,0.215+-0.001,0.214+-0.001,0.101+-0.001,0.061+-0.001
72,0.214+-0.001,0.214+-0.001,0.101+-0.001,0.06+-0.001
73,0.214+-0.001,0.214+-0.002,0.1+-0.001,0.059+-0.001
74,0.213+-0.001,0.215+-0.002,0.102+-0.002,0.06+-0.001
75,0.214+-0.0,0.214+-0.002,0.101+-0.003,0.061+-0.001
76,0.214+-0.002,0.213+-0.001,0.101+-0.001,0.06+-0.001
77,0.214+-0.0,0.213+-0.001,0.101+-0.001,0.06+-0.001
78,0.213+-0.001,0.215+-0.002,0.102+-0.002,0.061+-0.001
79,0.213+-0.001,0.214+-0.001,0.101+-0.001,0.06+-0.0
80,0.213+-0.001,0.215+-0.002,0.102+-0.001,0.06+-0.001
81,0.213+-0.001,0.213+-0.002,0.101+-0.002,0.06+-0.001
82,0.213+-0.001,0.214+-0.001,0.101+-0.002,0.06+-0.001
83,0.213+-0.001,0.215+-0.002,0.102+-0.002,0.061+-0.002
84,0.215+-0.002,0.214+-0.001,0.101+-0.001,0.06+-0.001
85,0.214+-0.002,0.217+-0.001,0.103+-0.001,0.061+-0.001
86,0.214+-0.001,0.214+-0.003,0.101+-0.002,0.06+-0.002
87,0.213+-0.001,0.215+-0.002,0.102+-0.001,0.061+-0.001
88,0.213+-0.0,0.214+-0.001,0.101+-0.001,0.06+-0.001
89,0.214+-0.001,0.215+-0.002,0.101+-0.001,0.06+-0.001
90,0.213+-0.001,0.214+-0.002,0.1+-0.001,0.06+-0.001
91,0.213+-0.001,0.216+-0.004,0.103+-0.003,0.061+-0.002
92,0.213+-0.002,0.216+-0.003,0.102+-0.002,0.061+-0.002
93,0.213+-0.001,0.212+-0.001,0.1+-0.0,0.059+-0.001
94,0.213+-0.001,0.213+-0.001,0.1+-0.001,0.06+-0.001
95,0.213+-0.002,0.213+-0.001,0.1+-0.001,0.059+-0.001
96,0.214+-0.001,0.214+-0.002,0.1+-0.001,0.06+-0.001
97,0.213+-0.001,0.212+-0.001,0.1+-0.0,0.06+-0.001
98,0.215+-0.002,0.218+-0.006,0.103+-0.004,0.062+-0.003
99,0.215+-0.002,0.215+-0.003,0.101+-0.003,0.061+-0.001
