epoch,train_loss,val_loss,rmse,mae
0,0.26+-0.002,0.221+-0.001,0.113+-0.001,0.068+-0.001
1,0.221+-0.001,0.213+-0.001,0.103+-0.001,0.062+-0.001
2,0.214+-0.001,0.208+-0.001,0.097+-0.001,0.057+-0.001
3,0.21+-0.002,0.207+-0.003,0.095+-0.003,0.056+-0.001
4,0.207+-0.001,0.202+-0.001,0.09+-0.001,0.053+-0.001
5,0.205+-0.001,0.202+-0.001,0.089+-0.001,0.051+-0.001
6,0.203+-0.001,0.201+-0.001,0.087+-0.001,0.051+-0.001
7,0.201+-0.002,0.199+-0.001,0.086+-0.002,0.049+-0.001
8,0.2+-0.001,0.198+-0.001,0.085+-0.001,0.048+-0.001
9,0.199+-0.001,0.199+-0.001,0.085+-0.002,0.049+-0.002
10,0.198+-0.001,0.198+-0.002,0.084+-0.002,0.048+-0.001
11,0.197+-0.001,0.197+-0.002,0.083+-0.002,0.047+-0.002
12,0.197+-0.001,0.198+-0.002,0.084+-0.003,0.048+-0.001
13,0.196+-0.001,0.196+-0.001,0.08+-0.001,0.046+-0.001
14,0.195+-0.001,0.196+-0.001,0.081+-0.001,0.046+-0.001
15,0.194+-0.001,0.197+-0.002,0.081+-0.003,0.046+-0.002
16,0.194+-0.001,0.196+-0.001,0.081+-0.001,0.045+-0.001
17,0.193+-0.001,0.197+-0.002,0.081+-0.002,0.047+-0.002
18,0.193+-0.001,0.197+-0.004,0.081+-0.005,0.046+-0.003
19,0.192+-0.001,0.196+-0.002,0.081+-0.003,0.045+-0.002
20,0.192+-0.001,0.198+-0.002,0.083+-0.002,0.046+-0.001
21,0.191+-0.001,0.196+-0.001,0.08+-0.001,0.045+-0.0
22,0.191+-0.001,0.197+-0.001,0.081+-0.001,0.046+-0.001
23,0.19+-0.001,0.195+-0.001,0.079+-0.001,0.044+-0.0
24,0.189+-0.001,0.195+-0.001,0.079+-0.001,0.044+-0.001
25,0.189+-0.001,0.196+-0.002,0.08+-0.002,0.045+-0.002
26,0.189+-0.001,0.195+-0.002,0.078+-0.001,0.044+-0.001
27,0.188+-0.001,0.195+-0.002,0.078+-0.001,0.043+-0.001
28,0.188+-0.001,0.195+-0.002,0.079+-0.001,0.044+-0.001
29,0.187+-0.001,0.195+-0.001,0.079+-0.002,0.044+-0.001
30,0.187+-0.001,0.195+-0.001,0.079+-0.002,0.044+-0.0
31,0.187+-0.001,0.195+-0.002,0.078+-0.002,0.044+-0.001
32,0.186+-0.001,0.194+-0.001,0.078+-0.001,0.044+-0.001
33,0.186+-0.001,0.194+-0.001,0.078+-0.001,0.044+-0.001
34,0.185+-0.001,0.195+-0.001,0.08+-0.001,0.044+-0.002
35,0.185+-0.001,0.195+-0.001,0.08+-0.002,0.044+-0.001
36,0.184+-0.001,0.194+-0.001,0.078+-0.0,0.044+-0.001
37,0.184+-0.001,0.195+-0.001,0.078+-0.001,0.044+-0.001
38,0.184+-0.001,0.195+-0.002,0.079+-0.002,0.044+-0.001
39,0.184+-0.001,0.196+-0.002,0.08+-0.002,0.044+-0.001
40,0.183+-0.001,0.196+-0.002,0.08+-0.002,0.044+-0.002
41,0.183+-0.001,0.194+-0.001,0.078+-0.001,0.043+-0.001
42,0.183+-0.001,0.196+-0.001,0.079+-0.002,0.044+-0.001
43,0.182+-0.001,0.196+-0.001,0.08+-0.001,0.044+-0.001
44,0.182+-0.001,0.195+-0.002,0.079+-0.002,0.044+-0.001
45,0.182+-0.001,0.195+-0.001,0.079+-0.001,0.044+-0.001
46,0.181+-0.001,0.195+-0.001,0.078+-0.001,0.044+-0.001
47,0.181+-0.001,0.195+-0.002,0.079+-0.002,0.044+-0.001
48,0.181+-0.001,0.195+-0.001,0.08+-0.002,0.044+-0.001
49,0.181+-0.001,0.196+-0.001,0.08+-0.002,0.044+-0.001
50,0.18+-0.001,0.195+-0.001,0.078+-0.001,0.043+-0.001
51,0.18+-0.001,0.196+-0.001,0.081+-0.002,0.046+-0.002
