epoch,train_loss,val_loss,rmse,mae
0,0.242+-0.006,0.203+-0.001,0.087+-0.003,0.05+-0.002
1,0.197+-0.0,0.197+-0.003,0.079+-0.004,0.044+-0.002
2,0.19+-0.0,0.195+-0.003,0.077+-0.004,0.043+-0.003
3,0.187+-0.001,0.198+-0.009,0.082+-0.012,0.046+-0.007
4,0.183+-0.001,0.194+-0.0,0.076+-0.002,0.041+-0.001
5,0.18+-0.001,0.194+-0.001,0.077+-0.001,0.042+-0.002
6,0.178+-0.0,0.193+-0.002,0.076+-0.003,0.041+-0.001
7,0.177+-0.001,0.194+-0.004,0.075+-0.003,0.041+-0.002
8,0.176+-0.0,0.193+-0.003,0.075+-0.003,0.041+-0.001
9,0.175+-0.0,0.192+-0.001,0.073+-0.002,0.039+-0.001
10,0.174+-0.0,0.192+-0.001,0.073+-0.001,0.039+-0.001
11,0.174+-0.001,0.191+-0.001,0.074+-0.001,0.04+-0.001
12,0.173+-0.0,0.191+-0.0,0.073+-0.001,0.039+-0.001
13,0.173+-0.001,0.191+-0.001,0.073+-0.001,0.039+-0.001
14,0.172+-0.001,0.192+-0.002,0.074+-0.003,0.04+-0.001
15,0.172+-0.001,0.192+-0.002,0.073+-0.002,0.04+-0.001
16,0.172+-0.0,0.192+-0.001,0.074+-0.001,0.039+-0.001
17,0.171+-0.001,0.192+-0.001,0.073+-0.002,0.04+-0.001
18,0.171+-0.0,0.192+-0.002,0.073+-0.001,0.039+-0.001
19,0.171+-0.001,0.192+-0.001,0.073+-0.002,0.039+-0.001
20,0.171+-0.001,0.191+-0.001,0.073+-0.001,0.039+-0.0
21,0.171+-0.0,0.192+-0.001,0.073+-0.001,0.039+-0.001
22,0.171+-0.001,0.191+-0.002,0.073+-0.001,0.039+-0.0
23,0.17+-0.001,0.191+-0.001,0.073+-0.001,0.038+-0.001
24,0.17+-0.0,0.191+-0.001,0.073+-0.001,0.039+-0.001
25,0.17+-0.001,0.191+-0.001,0.072+-0.001,0.039+-0.001
26,0.17+-0.0,0.193+-0.001,0.075+-0.001,0.04+-0.0
27,0.17+-0.001,0.191+-0.001,0.073+-0.001,0.039+-0.001
28,0.17+-0.001,0.191+-0.002,0.073+-0.001,0.039+-0.001
29,0.17+-0.001,0.192+-0.001,0.074+-0.001,0.039+-0.001
30,0.17+-0.001,0.192+-0.001,0.073+-0.002,0.039+-0.001
31,0.17+-0.001,0.191+-0.001,0.072+-0.001,0.038+-0.001
32,0.169+-0.001,0.191+-0.001,0.072+-0.001,0.039+-0.001
33,0.169+-0.001,0.191+-0.0,0.073+-0.001,0.039+-0.0
34,0.169+-0.001,0.19+-0.001,0.072+-0.0,0.038+-0.0
35,0.169+-0.0,0.191+-0.001,0.074+-0.001,0.04+-0.001
36,0.169+-0.001,0.19+-0.001,0.072+-0.001,0.039+-0.001
37,0.169+-0.0,0.19+-0.001,0.072+-0.001,0.038+-0.001
38,0.169+-0.001,0.19+-0.0,0.071+-0.001,0.038+-0.001
39,0.169+-0.001,0.191+-0.0,0.072+-0.001,0.039+-0.001
40,0.169+-0.001,0.191+-0.001,0.071+-0.001,0.038+-0.001
41,0.169+-0.001,0.191+-0.001,0.072+-0.001,0.038+-0.001
42,0.168+-0.001,0.191+-0.001,0.072+-0.001,0.039+-0.001
43,0.169+-0.001,0.191+-0.001,0.073+-0.001,0.039+-0.001
44,0.168+-0.001,0.191+-0.001,0.073+-0.001,0.039+-0.001
45,0.168+-0.001,0.191+-0.001,0.072+-0.001,0.039+-0.001
46,0.168+-0.001,0.191+-0.002,0.072+-0.002,0.039+-0.001
47,0.168+-0.001,0.19+-0.001,0.072+-0.001,0.039+-0.001
48,0.168+-0.001,0.19+-0.001,0.072+-0.001,0.038+-0.001
49,0.169+-0.001,0.19+-0.001,0.072+-0.001,0.039+-0.001
50,0.169+-0.001,0.19+-0.001,0.072+-0.001,0.038+-0.001
51,0.168+-0.001,0.191+-0.001,0.072+-0.002,0.039+-0.001
52,0.168+-0.001,0.19+-0.001,0.071+-0.0,0.039+-0.001
53,0.168+-0.001,0.191+-0.001,0.072+-0.001,0.038+-0.001
54,0.168+-0.001,0.191+-0.002,0.073+-0.002,0.039+-0.001
55,0.168+-0.001,0.191+-0.001,0.073+-0.001,0.039+-0.001
56,0.168+-0.001,0.191+-0.001,0.073+-0.002,0.039+-0.001
57,0.168+-0.001,0.19+-0.001,0.072+-0.001,0.038+-0.001
58,0.168+-0.001,0.19+-0.0,0.071+-0.0,0.038+-0.0
59,0.168+-0.001,0.19+-0.0,0.071+-0.001,0.038+-0.001
60,0.168+-0.001,0.191+-0.001,0.072+-0.001,0.039+-0.0
61,0.168+-0.001,0.19+-0.001,0.071+-0.001,0.038+-0.0
62,0.168+-0.0,0.19+-0.001,0.072+-0.001,0.038+-0.001
63,0.168+-0.0,0.19+-0.001,0.072+-0.001,0.038+-0.001
64,0.168+-0.001,0.19+-0.001,0.071+-0.001,0.038+-0.001
65,0.168+-0.0,0.19+-0.001,0.071+-0.001,0.038+-0.0
66,0.168+-0.0,0.189+-0.0,0.071+-0.001,0.038+-0.001
67,0.168+-0.0,0.19+-0.001,0.071+-0.001,0.038+-0.001
68,0.168+-0.001,0.19+-0.001,0.071+-0.0,0.038+-0.001
69,0.168+-0.0,0.19+-0.001,0.072+-0.001,0.038+-0.001
70,0.168+-0.0,0.19+-0.0,0.072+-0.0,0.038+-0.001
71,0.168+-0.0,0.19+-0.001,0.072+-0.002,0.038+-0.001
72,0.168+-0.001,0.19+-0.001,0.071+-0.001,0.038+-0.001
73,0.168+-0.001,0.19+-0.001,0.071+-0.001,0.038+-0.001
74,0.168+-0.001,0.191+-0.002,0.074+-0.002,0.039+-0.001
75,0.168+-0.001,0.192+-0.001,0.074+-0.002,0.039+-0.001
76,0.168+-0.001,0.19+-0.001,0.071+-0.001,0.038+-0.001
77,0.168+-0.0,0.19+-0.001,0.072+-0.001,0.038+-0.0
78,0.168+-0.001,0.189+-0.001,0.072+-0.001,0.038+-0.001
