epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
18,1.612+-0.292,2.916+-0.469,0.342+-0.02,0.898+-0.002,0.342+-0.02,0.323+-0.014,0.309+-0.024
19,1.771+-0.44,2.486+-0.445,0.369+-0.073,0.922+-0.025,0.369+-0.073,0.345+-0.059,0.364+-0.083
20,1.491+-0.182,2.265+-0.736,0.433+-0.089,0.924+-0.039,0.433+-0.089,0.354+-0.047,0.424+-0.099
21,1.608+-0.42,2.356+-0.194,0.42+-0.067,0.935+-0.018,0.42+-0.067,0.34+-0.027,0.414+-0.073
22,1.761+-0.329,3.233+-0.516,0.314+-0.038,0.869+-0.072,0.314+-0.038,0.307+-0.056,0.297+-0.076
23,1.66+-0.088,2.3+-0.146,0.446+-0.039,0.952+-0.018,0.446+-0.039,0.372+-0.032,0.417+-0.077
24,1.433+-0.25,2.552+-0.823,0.414+-0.128,0.918+-0.049,0.414+-0.128,0.368+-0.079,0.407+-0.105
25,1.601+-0.074,2.335+-0.203,0.425+-0.012,0.915+-0.039,0.425+-0.012,0.375+-0.029,0.434+-0.023
26,1.677+-0.292,2.295+-0.353,0.479+-0.029,0.939+-0.002,0.479+-0.029,0.407+-0.003,0.472+-0.038
27,1.632+-0.13,2.052+-0.21,0.48+-0.023,0.946+-0.015,0.48+-0.023,0.385+-0.022,0.468+-0.035
28,1.396+-0.095,2.335+-0.162,0.408+-0.055,0.937+-0.013,0.408+-0.055,0.369+-0.002,0.389+-0.086
29,1.449+-0.087,3.042+-0.166,0.373+-0.052,0.913+-0.045,0.373+-0.052,0.352+-0.025,0.349+-0.028
30,1.48+-0.231,2.742+-0.406,0.422+-0.025,0.907+-0.071,0.422+-0.025,0.371+-0.044,0.39+-0.04
31,1.53+-0.106,2.604+-0.401,0.402+-0.06,0.935+-0.007,0.402+-0.06,0.347+-0.016,0.391+-0.011
32,1.52+-0.276,2.422+-0.132,0.424+-0.009,0.944+-0.016,0.424+-0.009,0.361+-0.045,0.415+-0.037
33,1.612+-0.292,3.025+-0.607,0.439+-0.036,0.86+-0.058,0.439+-0.036,0.389+-0.02,0.392+-0.061
34,1.537+-0.323,2.349+-0.167,0.45+-0.02,0.943+-0.023,0.45+-0.02,0.391+-0.004,0.429+-0.031
35,1.457+-0.354,2.124+-0.143,0.476+-0.055,0.953+-0.01,0.476+-0.055,0.407+-0.033,0.463+-0.079
36,1.437+-0.563,2.369+-0.425,0.421+-0.023,0.948+-0.012,0.421+-0.023,0.363+-0.006,0.421+-0.014
37,1.371+-0.166,2.117+-0.115,0.454+-0.016,0.961+-0.009,0.454+-0.016,0.412+-0.019,0.471+-0.011
38,1.277+-0.038,2.013+-0.155,0.483+-0.053,0.956+-0.014,0.483+-0.053,0.411+-0.056,0.485+-0.056
39,1.137+-0.073,2.031+-0.057,0.473+-0.013,0.946+-0.016,0.473+-0.013,0.41+-0.025,0.46+-0.039
40,1.259+-0.186,2.902+-0.536,0.403+-0.029,0.871+-0.074,0.403+-0.029,0.368+-0.014,0.376+-0.051
41,1.25+-0.042,2.227+-0.374,0.426+-0.095,0.943+-0.033,0.426+-0.095,0.375+-0.062,0.429+-0.091
42,1.129+-0.081,2.601+-0.683,0.388+-0.113,0.922+-0.062,0.388+-0.113,0.36+-0.053,0.358+-0.139
43,1.19+-0.098,2.376+-0.688,0.431+-0.097,0.92+-0.069,0.431+-0.097,0.363+-0.045,0.407+-0.14
44,1.417+-0.147,2.662+-0.522,0.421+-0.056,0.898+-0.037,0.421+-0.056,0.368+-0.034,0.4+-0.076
45,1.463+-0.203,2.385+-0.993,0.453+-0.101,0.937+-0.057,0.453+-0.101,0.388+-0.068,0.447+-0.095
46,1.479+-0.143,2.234+-0.364,0.484+-0.025,0.952+-0.015,0.484+-0.025,0.397+-0.031,0.476+-0.041
47,1.384+-0.255,1.988+-0.167,0.485+-0.017,0.955+-0.012,0.485+-0.017,0.41+-0.038,0.468+-0.024
48,1.452+-0.536,2.492+-0.438,0.442+-0.018,0.938+-0.023,0.442+-0.018,0.367+-0.018,0.451+-0.006
49,1.331+-0.246,2.924+-0.463,0.379+-0.067,0.87+-0.078,0.379+-0.067,0.349+-0.033,0.351+-0.055
50,3.112+-0.221,2.036+-0.033,0.297+-0.051,0.944+-0.006,0.297+-0.051,0.273+-0.011,0.292+-0.054
51,1.422+-0.05,1.798+-0.537,0.361+-0.141,0.924+-0.043,0.361+-0.141,0.368+-0.081,0.353+-0.154
52,1.387+-0.052,1.629+-0.134,0.414+-0.06,0.943+-0.014,0.414+-0.06,0.41+-0.03,0.396+-0.073
53,1.361+-0.131,1.664+-0.321,0.397+-0.094,0.947+-0.024,0.397+-0.094,0.386+-0.056,0.382+-0.115
54,1.341+-0.05,1.635+-0.229,0.398+-0.059,0.944+-0.025,0.398+-0.059,0.387+-0.019,0.399+-0.055
55,1.207+-0.05,1.517+-0.14,0.413+-0.051,0.963+-0.012,0.413+-0.051,0.401+-0.024,0.409+-0.05
56,1.163+-0.026,1.335+-0.155,0.475+-0.066,0.971+-0.009,0.475+-0.066,0.444+-0.027,0.474+-0.07
