epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
0,1.176+-0.009,0.971+-0.035,0.641+-0.013,0.98+-0.003,0.641+-0.013,0.602+-0.017,0.647+-0.012
1,0.555+-0.009,0.824+-0.041,0.677+-0.015,0.989+-0.003,0.677+-0.015,0.64+-0.01,0.68+-0.014
2,0.408+-0.013,0.737+-0.027,0.706+-0.015,0.992+-0.001,0.706+-0.015,0.667+-0.014,0.708+-0.017
3,0.314+-0.011,0.714+-0.043,0.717+-0.026,0.992+-0.001,0.717+-0.026,0.68+-0.016,0.718+-0.026
4,0.251+-0.004,0.699+-0.042,0.723+-0.015,0.994+-0.001,0.723+-0.015,0.681+-0.009,0.726+-0.013
5,0.212+-0.01,0.675+-0.012,0.738+-0.005,0.994+-0.001,0.738+-0.005,0.694+-0.006,0.74+-0.004
6,0.173+-0.005,0.69+-0.032,0.731+-0.015,0.994+-0.0,0.731+-0.015,0.689+-0.007,0.732+-0.013
7,0.142+-0.006,0.658+-0.015,0.752+-0.005,0.994+-0.001,0.752+-0.005,0.696+-0.009,0.752+-0.005
8,0.12+-0.003,0.672+-0.016,0.748+-0.008,0.994+-0.001,0.748+-0.008,0.697+-0.011,0.748+-0.007
9,0.097+-0.002,0.69+-0.014,0.75+-0.003,0.994+-0.0,0.75+-0.003,0.693+-0.003,0.749+-0.003
10,0.079+-0.001,0.712+-0.038,0.745+-0.012,0.994+-0.002,0.745+-0.012,0.698+-0.014,0.746+-0.012
11,0.071+-0.003,0.706+-0.025,0.758+-0.004,0.994+-0.001,0.758+-0.004,0.702+-0.004,0.757+-0.004
12,0.053+-0.003,0.718+-0.033,0.754+-0.009,0.994+-0.0,0.754+-0.009,0.698+-0.008,0.754+-0.008
13,0.045+-0.001,0.74+-0.034,0.753+-0.009,0.993+-0.0,0.753+-0.009,0.696+-0.006,0.752+-0.007
14,0.037+-0.004,0.749+-0.023,0.756+-0.006,0.994+-0.001,0.756+-0.006,0.696+-0.008,0.755+-0.006
15,0.032+-0.002,0.766+-0.027,0.76+-0.005,0.994+-0.001,0.76+-0.005,0.7+-0.007,0.757+-0.006
16,0.026+-0.002,0.772+-0.011,0.759+-0.005,0.993+-0.002,0.759+-0.005,0.695+-0.007,0.758+-0.005
17,0.022+-0.001,0.775+-0.021,0.76+-0.005,0.993+-0.002,0.76+-0.005,0.699+-0.011,0.758+-0.005
18,0.022+-0.002,0.78+-0.013,0.756+-0.005,0.993+-0.0,0.756+-0.005,0.698+-0.008,0.754+-0.004
19,0.018+-0.002,0.789+-0.016,0.761+-0.002,0.992+-0.002,0.761+-0.002,0.699+-0.009,0.76+-0.002
20,0.016+-0.002,0.81+-0.016,0.762+-0.003,0.993+-0.001,0.762+-0.003,0.697+-0.007,0.76+-0.003
21,0.013+-0.002,0.829+-0.016,0.759+-0.006,0.992+-0.001,0.759+-0.006,0.697+-0.006,0.756+-0.006
22,0.012+-0.002,0.827+-0.032,0.757+-0.003,0.992+-0.002,0.757+-0.003,0.696+-0.004,0.755+-0.002
23,0.01+-0.001,0.843+-0.029,0.759+-0.002,0.992+-0.002,0.759+-0.002,0.696+-0.005,0.757+-0.002
24,0.008+-0.002,0.851+-0.021,0.76+-0.003,0.992+-0.001,0.76+-0.003,0.697+-0.008,0.758+-0.003
25,0.008+-0.0,0.86+-0.04,0.758+-0.002,0.992+-0.001,0.758+-0.002,0.699+-0.008,0.756+-0.002
26,0.007+-0.0,0.86+-0.022,0.76+-0.006,0.992+-0.001,0.76+-0.006,0.7+-0.008,0.758+-0.006
27,0.007+-0.002,0.866+-0.026,0.76+-0.002,0.991+-0.002,0.76+-0.002,0.697+-0.001,0.757+-0.001
28,0.006+-0.0,0.883+-0.025,0.761+-0.003,0.992+-0.001,0.761+-0.003,0.7+-0.006,0.758+-0.002
29,0.006+-0.001,0.879+-0.023,0.758+-0.002,0.991+-0.001,0.758+-0.002,0.698+-0.006,0.756+-0.001
30,0.005+-0.0,0.892+-0.017,0.757+-0.004,0.991+-0.002,0.757+-0.004,0.695+-0.01,0.755+-0.003
31,0.005+-0.001,0.89+-0.039,0.756+-0.003,0.991+-0.002,0.756+-0.003,0.694+-0.006,0.754+-0.004
32,0.005+-0.001,0.895+-0.024,0.759+-0.004,0.991+-0.002,0.759+-0.004,0.697+-0.007,0.757+-0.004
33,0.004+-0.0,0.9+-0.022,0.76+-0.003,0.991+-0.003,0.76+-0.003,0.697+-0.004,0.758+-0.002
34,0.004+-0.001,0.91+-0.033,0.761+-0.001,0.991+-0.003,0.761+-0.001,0.698+-0.001,0.759+-0.001
35,0.004+-0.001,0.91+-0.022,0.758+-0.001,0.991+-0.002,0.758+-0.001,0.696+-0.007,0.755+-0.001
36,0.004+-0.001,0.917+-0.039,0.761+-0.002,0.991+-0.002,0.761+-0.002,0.7+-0.005,0.758+-0.002
37,0.004+-0.001,0.926+-0.023,0.76+-0.001,0.991+-0.002,0.76+-0.001,0.697+-0.005,0.758+-0.001
38,0.003+-0.0,0.922+-0.024,0.76+-0.003,0.991+-0.002,0.76+-0.003,0.696+-0.006,0.758+-0.003
39,0.003+-0.0,0.941+-0.028,0.76+-0.001,0.991+-0.003,0.76+-0.001,0.697+-0.002,0.758+-0.001
40,0.003+-0.0,0.941+-0.03,0.76+-0.003,0.991+-0.002,0.76+-0.003,0.697+-0.003,0.758+-0.003
41,0.003+-0.0,0.947+-0.038,0.758+-0.004,0.99+-0.001,0.758+-0.004,0.697+-0.011,0.756+-0.003
42,0.003+-0.0,0.951+-0.031,0.76+-0.004,0.99+-0.001,0.76+-0.004,0.696+-0.011,0.757+-0.003
43,0.003+-0.0,0.958+-0.035,0.758+-0.004,0.99+-0.001,0.758+-0.004,0.694+-0.0,0.756+-0.003
44,0.003+-0.0,0.964+-0.023,0.757+-0.005,0.991+-0.001,0.757+-0.005,0.696+-0.003,0.755+-0.005
45,0.002+-0.0,0.958+-0.026,0.758+-0.002,0.991+-0.001,0.758+-0.002,0.695+-0.006,0.756+-0.002
46,0.002+-0.001,0.961+-0.023,0.758+-0.003,0.99+-0.001,0.758+-0.003,0.695+-0.008,0.756+-0.003
47,0.002+-0.001,0.972+-0.028,0.757+-0.004,0.991+-0.002,0.757+-0.004,0.696+-0.007,0.754+-0.004
48,0.002+-0.0,0.966+-0.022,0.759+-0.004,0.99+-0.002,0.759+-0.004,0.692+-0.005,0.757+-0.003
49,0.002+-0.0,0.978+-0.019,0.758+-0.003,0.99+-0.002,0.758+-0.003,0.695+-0.011,0.755+-0.004
50,0.002+-0.0,0.97+-0.027,0.758+-0.002,0.99+-0.002,0.758+-0.002,0.696+-0.008,0.756+-0.003
51,0.002+-0.0,0.981+-0.026,0.758+-0.004,0.99+-0.002,0.758+-0.004,0.695+-0.01,0.756+-0.004
52,0.002+-0.0,0.979+-0.019,0.757+-0.006,0.99+-0.001,0.757+-0.006,0.692+-0.007,0.755+-0.005
53,0.002+-0.0,0.989+-0.033,0.758+-0.006,0.99+-0.002,0.758+-0.006,0.692+-0.004,0.756+-0.005
54,0.002+-0.001,0.99+-0.036,0.755+-0.002,0.99+-0.002,0.755+-0.002,0.695+-0.008,0.753+-0.002
55,0.002+-0.0,0.989+-0.032,0.761+-0.003,0.99+-0.002,0.761+-0.003,0.695+-0.008,0.759+-0.003
56,0.002+-0.0,0.991+-0.031,0.76+-0.002,0.99+-0.002,0.76+-0.002,0.695+-0.003,0.758+-0.001
57,0.002+-0.0,0.985+-0.025,0.76+-0.003,0.99+-0.002,0.76+-0.003,0.698+-0.007,0.758+-0.003
58,0.002+-0.0,1.005+-0.035,0.758+-0.004,0.99+-0.002,0.758+-0.004,0.691+-0.008,0.754+-0.004
59,0.001+-0.001,1.009+-0.058,0.759+-0.003,0.991+-0.002,0.759+-0.003,0.695+-0.005,0.756+-0.004
