epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
0,2.079+-0.073,2.277+-0.056,0.101+-0.063,0.559+-0.106,0.101+-0.063,0.038+-0.017,0.081+-0.036
1,1.986+-0.079,2.235+-0.057,0.168+-0.041,0.581+-0.115,0.168+-0.041,0.079+-0.014,0.133+-0.006
2,1.865+-0.028,2.175+-0.05,0.229+-0.03,0.654+-0.091,0.229+-0.03,0.105+-0.023,0.183+-0.031
3,1.712+-0.052,2.117+-0.05,0.246+-0.024,0.735+-0.043,0.246+-0.024,0.116+-0.015,0.218+-0.025
4,1.635+-0.038,2.061+-0.074,0.238+-0.037,0.792+-0.043,0.238+-0.037,0.129+-0.022,0.229+-0.036
5,1.483+-0.064,2.012+-0.106,0.252+-0.084,0.824+-0.057,0.252+-0.084,0.15+-0.043,0.241+-0.095
6,1.391+-0.044,1.968+-0.138,0.27+-0.112,0.84+-0.07,0.27+-0.112,0.173+-0.047,0.266+-0.129
7,1.296+-0.053,1.914+-0.149,0.299+-0.13,0.854+-0.068,0.299+-0.13,0.194+-0.054,0.298+-0.145
8,1.233+-0.07,1.852+-0.155,0.326+-0.138,0.877+-0.054,0.326+-0.138,0.21+-0.052,0.323+-0.142
9,1.127+-0.118,1.789+-0.143,0.351+-0.122,0.899+-0.039,0.351+-0.122,0.223+-0.042,0.343+-0.12
10,1.063+-0.06,1.736+-0.129,0.368+-0.103,0.915+-0.023,0.368+-0.103,0.238+-0.028,0.358+-0.1
11,1.012+-0.045,1.678+-0.11,0.395+-0.084,0.927+-0.012,0.395+-0.084,0.261+-0.024,0.382+-0.08
12,0.953+-0.072,1.63+-0.086,0.414+-0.068,0.936+-0.002,0.414+-0.068,0.28+-0.034,0.398+-0.067
13,0.846+-0.059,1.592+-0.056,0.426+-0.052,0.939+-0.003,0.426+-0.052,0.295+-0.039,0.409+-0.056
14,0.799+-0.024,1.561+-0.033,0.432+-0.041,0.939+-0.007,0.432+-0.041,0.306+-0.046,0.415+-0.05
15,0.776+-0.07,1.532+-0.027,0.432+-0.032,0.943+-0.009,0.432+-0.032,0.308+-0.044,0.417+-0.042
16,0.732+-0.029,1.507+-0.031,0.43+-0.024,0.946+-0.007,0.43+-0.024,0.313+-0.033,0.414+-0.027
17,0.73+-0.03,1.485+-0.033,0.433+-0.024,0.948+-0.006,0.433+-0.024,0.314+-0.031,0.417+-0.023
