epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
48,0.034+-0.03,40.098+-8.147,0.527+-0.005,0.896+-0.023,0.527+-0.005,0.323+-0.061,0.511+-0.015
49,0.198+-0.184,39.62+-6.953,0.532+-0.014,0.897+-0.019,0.532+-0.014,0.326+-0.056,0.516+-0.002
50,0.41+-0.693,40.124+-6.327,0.53+-0.025,0.897+-0.016,0.53+-0.025,0.319+-0.045,0.514+-0.011
51,0.165+-0.261,40.726+-5.803,0.529+-0.022,0.895+-0.017,0.529+-0.022,0.324+-0.051,0.512+-0.009
52,0.36+-0.126,41.318+-5.551,0.526+-0.018,0.895+-0.016,0.526+-0.018,0.32+-0.047,0.509+-0.01
53,0.72+-0.647,41.86+-4.616,0.527+-0.021,0.894+-0.013,0.527+-0.021,0.321+-0.049,0.509+-0.014
54,0.188+-0.199,42.186+-4.222,0.527+-0.026,0.894+-0.012,0.527+-0.026,0.321+-0.05,0.509+-0.021
55,0.442+-0.4,42.15+-4.168,0.53+-0.025,0.893+-0.012,0.53+-0.025,0.326+-0.05,0.514+-0.021
56,0.568+-0.212,41.5+-4.645,0.536+-0.025,0.896+-0.011,0.536+-0.025,0.332+-0.056,0.52+-0.023
57,0.375+-0.287,41.086+-5.302,0.542+-0.023,0.897+-0.011,0.542+-0.023,0.338+-0.057,0.525+-0.021
58,0.218+-0.041,40.739+-5.829,0.547+-0.019,0.9+-0.014,0.547+-0.019,0.344+-0.059,0.531+-0.017
59,0.106+-0.095,40.726+-7.087,0.549+-0.009,0.902+-0.019,0.549+-0.009,0.343+-0.062,0.533+-0.009
60,0.388+-0.339,41.221+-7.862,0.546+-0.009,0.901+-0.02,0.546+-0.009,0.342+-0.068,0.53+-0.013
61,0.05+-0.067,42.412+-8.129,0.543+-0.01,0.898+-0.02,0.543+-0.01,0.342+-0.064,0.526+-0.015
62,0.134+-0.149,43.638+-8.321,0.54+-0.017,0.893+-0.024,0.54+-0.017,0.34+-0.065,0.522+-0.021
63,0.246+-0.362,45.53+-8.781,0.535+-0.02,0.89+-0.023,0.535+-0.02,0.338+-0.065,0.515+-0.025
64,0.159+-0.275,47.671+-9.14,0.524+-0.017,0.886+-0.027,0.524+-0.017,0.333+-0.066,0.502+-0.024
65,0.34+-0.261,48.799+-8.559,0.519+-0.012,0.881+-0.028,0.519+-0.012,0.331+-0.06,0.495+-0.021
66,0.729+-0.634,49.731+-8.141,0.517+-0.013,0.88+-0.026,0.517+-0.013,0.331+-0.057,0.492+-0.019
67,0.53+-0.428,49.514+-7.804,0.519+-0.011,0.881+-0.023,0.519+-0.011,0.335+-0.056,0.495+-0.013
68,0.167+-0.111,49.906+-7.814,0.521+-0.012,0.88+-0.018,0.521+-0.012,0.334+-0.054,0.498+-0.012
69,0.852+-0.787,49.515+-7.125,0.523+-0.007,0.88+-0.017,0.523+-0.007,0.336+-0.051,0.501+-0.007
70,0.354+-0.51,49.01+-5.904,0.527+-0.007,0.881+-0.016,0.527+-0.007,0.336+-0.045,0.505+-0.003
71,0.145+-0.131,48.051+-5.384,0.533+-0.012,0.883+-0.017,0.533+-0.012,0.341+-0.045,0.512+-0.006
72,0.228+-0.394,48.589+-5.233,0.531+-0.017,0.88+-0.014,0.531+-0.017,0.341+-0.045,0.511+-0.011
73,0.138+-0.24,48.74+-5.33,0.528+-0.018,0.879+-0.013,0.528+-0.018,0.339+-0.039,0.508+-0.011
74,0.554+-0.546,49.121+-5.127,0.528+-0.018,0.876+-0.012,0.528+-0.018,0.336+-0.038,0.508+-0.011
75,0.033+-0.057,48.896+-4.489,0.529+-0.022,0.875+-0.009,0.529+-0.022,0.341+-0.04,0.509+-0.016
76,0.253+-0.103,49.256+-4.419,0.53+-0.025,0.874+-0.011,0.53+-0.025,0.343+-0.044,0.511+-0.019
77,0.0+-0.0,49.195+-5.007,0.531+-0.026,0.875+-0.014,0.531+-0.026,0.347+-0.041,0.512+-0.018
78,0.019+-0.025,49.275+-5.061,0.533+-0.023,0.875+-0.015,0.533+-0.023,0.345+-0.043,0.514+-0.016
79,0.088+-0.152,49.696+-5.559,0.532+-0.022,0.874+-0.016,0.532+-0.022,0.347+-0.045,0.513+-0.015
80,0.108+-0.095,49.884+-5.866,0.533+-0.022,0.874+-0.016,0.533+-0.022,0.347+-0.044,0.515+-0.015
81,0.105+-0.123,50.245+-5.424,0.532+-0.02,0.875+-0.016,0.532+-0.02,0.347+-0.041,0.514+-0.012
82,0.057+-0.099,50.398+-5.645,0.531+-0.018,0.876+-0.017,0.531+-0.018,0.348+-0.038,0.514+-0.011
83,0.091+-0.104,50.425+-5.753,0.529+-0.016,0.876+-0.018,0.529+-0.016,0.345+-0.036,0.513+-0.01
