epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted,f1_per_class
0,2.036,2.351,0.016,0.385,0.016,0.009,0.007,
1,1.876,2.287,0.027,0.502,0.027,0.015,0.009,
2,1.883,2.177,0.09,0.681,0.09,0.037,0.056,
3,1.732,2.075,0.146,0.81,0.146,0.061,0.128,
4,1.742,2.03,0.131,0.817,0.131,0.06,0.1,
5,1.6,2.06,0.088,0.719,0.088,0.056,0.085,
6,1.664,2.183,0.086,0.653,0.086,0.045,0.06,
7,1.622,2.211,0.086,0.674,0.086,0.051,0.034,
8,1.467,2.174,0.098,0.716,0.098,0.06,0.071,
9,1.488,2.091,0.137,0.831,0.137,0.074,0.092,
10,1.293,2.103,0.198,0.828,0.198,0.117,0.162,
11,1.371,2.228,0.179,0.786,0.179,0.115,0.146,
12,1.231,2.337,0.138,0.766,0.138,0.101,0.113,
13,1.221,2.371,0.183,0.766,0.183,0.12,0.152,
14,1.208,2.346,0.256,0.75,0.256,0.159,0.217,
15,1.107,2.362,0.239,0.748,0.239,0.163,0.199,
16,1.096,2.351,0.231,0.806,0.231,0.152,0.163,
17,0.994,2.11,0.277,0.876,0.277,0.184,0.234,
18,0.991,2.076,0.349,0.894,0.349,0.203,0.306,
19,1.102,1.937,0.404,0.884,0.404,0.222,0.356,
20,0.986,1.962,0.383,0.888,0.383,0.227,0.353,
21,1.06,2.235,0.323,0.877,0.323,0.186,0.266,
22,0.926,2.4,0.29,0.848,0.29,0.177,0.226,
23,0.943,2.591,0.258,0.847,0.258,0.185,0.211,
24,0.84,2.759,0.264,0.854,0.264,0.19,0.205,
25,0.905,2.626,0.307,0.875,0.307,0.21,0.249,
26,0.989,2.343,0.383,0.892,0.383,0.241,0.355,
27,0.907,2.074,0.437,0.914,0.437,0.265,0.429,
28,0.918,2.112,0.455,0.929,0.455,0.273,0.433,
29,0.89,2.292,0.433,0.93,0.433,0.245,0.384,
30,0.962,2.421,0.405,0.914,0.405,0.233,0.35,
31,0.835,2.549,0.334,0.913,0.334,0.208,0.28,
32,0.883,2.688,0.29,0.898,0.29,0.195,0.238,
33,0.753,2.705,0.333,0.886,0.333,0.22,0.282,
34,0.854,2.424,0.385,0.905,0.385,0.237,0.333,
35,0.694,2.128,0.454,0.927,0.454,0.271,0.438,
36,0.922,2.169,0.463,0.935,0.463,0.28,0.444,
37,0.738,2.32,0.45,0.927,0.45,0.261,0.408,
38,0.841,2.428,0.424,0.906,0.424,0.258,0.379,
39,0.736,2.445,0.384,0.919,0.384,0.246,0.341,
40,0.625,2.629,0.329,0.92,0.329,0.215,0.272,
41,0.728,2.766,0.34,0.897,0.34,0.224,0.314,
42,0.863,2.84,0.365,0.884,0.365,0.227,0.333,
43,0.755,2.65,0.411,0.9,0.411,0.249,0.381,
44,0.834,2.434,0.434,0.934,0.434,0.277,0.415,
45,0.594,2.522,0.447,0.932,0.447,0.271,0.405,
46,0.665,2.784,0.431,0.913,0.431,0.257,0.37,
47,0.808,2.896,0.4,0.917,0.4,0.238,0.34,
48,0.828,2.811,0.384,0.934,0.384,0.237,0.328,
49,0.667,2.661,0.401,0.934,0.401,0.25,0.369,
50,0.607,2.593,0.442,0.933,0.442,0.266,0.419,
51,0.727,2.605,0.458,0.933,0.458,0.277,0.454,
52,0.73,2.672,0.443,0.939,0.443,0.274,0.455,
53,0.574,2.67,0.44,0.938,0.44,0.264,0.437,
54,0.581,2.768,0.438,0.927,0.438,0.256,0.404,
55,0.636,2.835,0.433,0.918,0.433,0.247,0.388,
56,0.65,2.747,0.433,0.915,0.433,0.241,0.39,
57,0.639,2.647,0.432,0.92,0.432,0.245,0.402,
58,0.562,2.628,0.426,0.928,0.426,0.246,0.409,
59,0.578,2.731,0.424,0.932,0.424,0.246,0.401,
60,0.625,2.731,0.462,0.936,0.462,0.258,0.434,
61,0.637,2.608,0.501,0.94,0.501,0.275,0.474,
62,0.508,2.558,0.527,0.941,0.527,0.297,0.505,
63,0.521,2.688,0.516,0.939,0.516,0.299,0.496,
64,0.583,2.664,0.483,0.929,0.483,0.3,0.469,
65,0.613,2.904,0.409,0.917,0.409,0.272,0.4,
66,0.526,3.187,0.375,0.909,0.375,0.256,0.346,
67,0.653,3.176,0.406,0.914,0.406,0.267,0.372,
68,0.539,3.11,0.433,0.922,0.433,0.277,0.4,
69,0.582,3.046,0.458,0.931,0.458,0.282,0.425,
70,0.493,2.937,0.465,0.938,0.465,0.288,0.44,
71,0.557,2.881,0.471,0.94,0.471,0.287,0.462,
72,0.398,2.886,0.46,0.932,0.46,0.279,0.443,
73,0.421,2.906,0.477,0.928,0.477,0.287,0.45,
74,0.571,2.941,0.485,0.933,0.485,0.29,0.459,
75,0.49,2.915,0.483,0.94,0.483,0.284,0.454,
76,0.657,2.869,0.488,0.943,0.488,0.299,0.467,
77,0.431,2.825,0.485,0.943,0.485,0.299,0.464,
78,0.478,2.894,0.454,0.939,0.454,0.287,0.425,
79,0.487,3.075,0.42,0.935,0.42,0.274,0.388,
80,0.575,3.109,0.425,0.937,0.425,0.279,0.408,
81,0.42,3.016,0.436,0.939,0.436,0.277,0.432,
82,0.367,3.006,0.453,0.943,0.453,0.282,0.451,
83,0.513,3.182,0.449,0.94,0.449,0.269,0.439,
84,0.594,3.301,0.444,0.939,0.444,0.258,0.419,
85,0.658,3.289,0.441,0.938,0.441,0.25,0.403,
86,0.713,3.042,0.447,0.939,0.447,0.257,0.412,
87,0.451,2.868,0.442,0.938,0.442,0.265,0.41,
88,0.425,3.041,0.438,0.937,0.438,0.259,0.383,
89,0.43,3.272,0.408,0.937,0.408,0.237,0.341,
90,0.614,3.198,0.394,0.938,0.394,0.23,0.336,
91,0.516,2.784,0.431,0.944,0.431,0.261,0.407,
92,0.357,2.72,0.465,0.947,0.465,0.275,0.444,
93,0.412,3.007,0.455,0.948,0.455,0.264,0.425,
94,0.525,3.07,0.468,0.947,0.468,0.268,0.431,
95,0.395,2.884,0.477,0.947,0.477,0.277,0.445,
96,0.437,2.796,0.465,0.947,0.465,0.276,0.448,
97,0.391,2.819,0.441,0.948,0.441,0.283,0.434,
98,0.277,3.045,0.409,0.946,0.409,0.271,0.38,
99,0.34,3.372,0.384,0.943,0.384,0.253,0.335,"[0.232, 0.539, 0.095, 0.346, 0.06, 0.367, 0.22, 0.468, 0.126, 0.073]"
