epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
51,3.305+-1.102,589.768+-386.094,0.014+-0.008,0.551+-0.083,0.014+-0.008,0.003+-0.002,0.001+-0.001
52,3.146+-0.878,891.559+-956.98,0.02+-0.002,0.564+-0.073,0.02+-0.002,0.005+-0.002,0.003+-0.004
53,1.959+-0.057,852.18+-930.29,0.013+-0.008,0.533+-0.034,0.013+-0.008,0.003+-0.002,0.0+-0.001
54,1.999+-0.458,668.667+-780.699,0.033+-0.02,0.532+-0.122,0.033+-0.02,0.013+-0.009,0.012+-0.011
55,1.507+-0.39,1069.068+-1236.801,0.051+-0.053,0.55+-0.041,0.051+-0.053,0.011+-0.011,0.009+-0.013
56,1.339+-0.751,683.508+-613.001,0.052+-0.054,0.558+-0.039,0.052+-0.054,0.01+-0.01,0.008+-0.013
57,1.169+-0.396,314.118+-233.274,0.139+-0.13,0.64+-0.086,0.139+-0.13,0.025+-0.018,0.052+-0.062
58,0.926+-0.219,408.253+-343.962,0.057+-0.05,0.612+-0.091,0.057+-0.05,0.015+-0.009,0.017+-0.014
59,0.862+-0.102,529.258+-707.857,0.061+-0.047,0.644+-0.106,0.061+-0.047,0.02+-0.017,0.023+-0.022
60,0.974+-0.438,287.931+-411.323,0.102+-0.069,0.697+-0.137,0.102+-0.069,0.052+-0.039,0.086+-0.084
61,0.759+-0.298,88.855+-106.025,0.11+-0.068,0.733+-0.14,0.11+-0.068,0.075+-0.06,0.115+-0.089
62,0.614+-0.246,40.953+-40.811,0.144+-0.073,0.788+-0.126,0.144+-0.073,0.103+-0.065,0.179+-0.088
63,0.61+-0.22,40.151+-47.094,0.169+-0.089,0.809+-0.128,0.169+-0.089,0.121+-0.073,0.193+-0.088
64,0.745+-0.444,84.822+-129.299,0.185+-0.035,0.8+-0.151,0.185+-0.035,0.138+-0.038,0.204+-0.036
65,0.729+-0.526,35.072+-49.635,0.276+-0.037,0.826+-0.131,0.276+-0.037,0.165+-0.012,0.279+-0.037
66,0.481+-0.248,15.397+-17.923,0.288+-0.1,0.854+-0.093,0.288+-0.1,0.164+-0.025,0.278+-0.088
67,0.563+-0.325,8.033+-7.91,0.359+-0.105,0.899+-0.069,0.359+-0.105,0.181+-0.042,0.344+-0.096
68,0.507+-0.282,4.648+-2.967,0.38+-0.065,0.917+-0.049,0.38+-0.065,0.206+-0.019,0.375+-0.064
69,0.366+-0.202,4.47+-2.332,0.361+-0.053,0.921+-0.035,0.361+-0.053,0.208+-0.012,0.369+-0.051
70,0.374+-0.223,4.176+-2.028,0.358+-0.079,0.933+-0.024,0.358+-0.079,0.217+-0.016,0.362+-0.088
71,0.456+-0.214,3.509+-1.813,0.391+-0.092,0.941+-0.017,0.391+-0.092,0.241+-0.03,0.4+-0.087
72,0.33+-0.166,2.899+-1.043,0.407+-0.103,0.945+-0.008,0.407+-0.103,0.266+-0.025,0.412+-0.079
73,0.353+-0.172,3.388+-0.626,0.383+-0.122,0.932+-0.021,0.383+-0.122,0.248+-0.016,0.388+-0.095
74,0.495+-0.288,3.164+-0.448,0.365+-0.075,0.932+-0.021,0.365+-0.075,0.242+-0.024,0.373+-0.046
75,0.419+-0.153,3.039+-1.514,0.403+-0.054,0.941+-0.003,0.403+-0.054,0.266+-0.049,0.411+-0.056
76,0.393+-0.223,3.377+-1.813,0.409+-0.087,0.939+-0.011,0.409+-0.087,0.266+-0.041,0.416+-0.063
77,0.43+-0.218,3.432+-1.12,0.401+-0.091,0.935+-0.016,0.401+-0.091,0.262+-0.02,0.41+-0.064
78,0.336+-0.155,2.964+-0.871,0.407+-0.078,0.942+-0.006,0.407+-0.078,0.272+-0.01,0.413+-0.061
79,0.4+-0.278,2.71+-0.735,0.417+-0.069,0.945+-0.008,0.417+-0.069,0.272+-0.015,0.42+-0.057
80,0.347+-0.237,2.567+-0.3,0.442+-0.081,0.943+-0.002,0.442+-0.081,0.28+-0.016,0.444+-0.06
81,0.321+-0.259,2.857+-0.619,0.433+-0.086,0.94+-0.007,0.433+-0.086,0.267+-0.021,0.426+-0.068
82,0.284+-0.2,2.894+-0.768,0.44+-0.09,0.94+-0.009,0.44+-0.09,0.267+-0.032,0.426+-0.075
83,0.437+-0.303,2.452+-0.477,0.471+-0.081,0.942+-0.007,0.471+-0.081,0.282+-0.032,0.461+-0.063
84,0.255+-0.182,2.072+-0.614,0.493+-0.006,0.953+-0.012,0.493+-0.006,0.288+-0.043,0.479+-0.013
85,0.275+-0.179,2.098+-0.528,0.465+-0.031,0.954+-0.011,0.465+-0.031,0.29+-0.068,0.456+-0.027
86,0.358+-0.293,2.029+-0.467,0.468+-0.051,0.954+-0.011,0.468+-0.051,0.295+-0.083,0.463+-0.046
87,0.339+-0.283,2.039+-0.42,0.476+-0.047,0.952+-0.01,0.476+-0.047,0.3+-0.073,0.471+-0.038
88,0.301+-0.263,2.127+-0.403,0.479+-0.049,0.95+-0.008,0.479+-0.049,0.285+-0.041,0.469+-0.039
89,0.283+-0.258,2.228+-0.37,0.469+-0.054,0.948+-0.004,0.469+-0.054,0.274+-0.026,0.453+-0.047
90,0.282+-0.261,2.256+-0.39,0.447+-0.065,0.949+-0.004,0.447+-0.065,0.267+-0.036,0.424+-0.061
91,0.226+-0.177,2.25+-0.358,0.442+-0.071,0.951+-0.005,0.442+-0.071,0.275+-0.041,0.416+-0.07
92,0.239+-0.186,2.219+-0.401,0.449+-0.073,0.953+-0.008,0.449+-0.073,0.282+-0.038,0.425+-0.073
93,0.22+-0.202,2.196+-0.537,0.463+-0.055,0.955+-0.01,0.463+-0.055,0.296+-0.047,0.448+-0.046
94,0.251+-0.189,2.132+-0.672,0.497+-0.028,0.955+-0.011,0.497+-0.028,0.316+-0.068,0.492+-0.022
95,0.168+-0.14,2.149+-0.689,0.5+-0.019,0.954+-0.01,0.5+-0.019,0.305+-0.042,0.489+-0.012
96,0.231+-0.229,2.214+-0.689,0.494+-0.024,0.955+-0.011,0.494+-0.024,0.318+-0.064,0.486+-0.017
97,0.268+-0.265,2.273+-0.63,0.476+-0.041,0.955+-0.01,0.476+-0.041,0.306+-0.055,0.459+-0.037
98,0.217+-0.197,2.267+-0.609,0.476+-0.044,0.954+-0.01,0.476+-0.044,0.304+-0.062,0.46+-0.037
99,0.193+-0.169,2.25+-0.603,0.479+-0.044,0.951+-0.009,0.479+-0.044,0.301+-0.064,0.468+-0.035
