epoch,train_loss,val_loss,rmse,mae
48,0.199+-0.002,0.22+-0.003,0.104+-0.001,0.061+-0.001
49,0.199+-0.003,0.222+-0.004,0.106+-0.003,0.061+-0.002
50,0.203+-0.002,0.234+-0.012,0.114+-0.011,0.067+-0.006
51,0.194+-0.002,0.218+-0.003,0.102+-0.003,0.059+-0.002
52,0.187+-0.001,0.217+-0.008,0.101+-0.006,0.057+-0.004
53,0.183+-0.001,0.212+-0.003,0.094+-0.002,0.053+-0.002
54,0.18+-0.001,0.21+-0.004,0.096+-0.005,0.053+-0.003
55,0.177+-0.001,0.209+-0.002,0.094+-0.002,0.051+-0.001
56,0.177+-0.001,0.21+-0.001,0.093+-0.002,0.051+-0.001
57,0.175+-0.001,0.206+-0.001,0.091+-0.001,0.05+-0.001
58,0.176+-0.003,0.211+-0.004,0.094+-0.003,0.052+-0.003
59,0.175+-0.002,0.206+-0.001,0.092+-0.001,0.05+-0.0
60,0.174+-0.002,0.207+-0.002,0.091+-0.002,0.05+-0.001
61,0.173+-0.002,0.208+-0.002,0.091+-0.002,0.05+-0.001
62,0.172+-0.001,0.207+-0.003,0.09+-0.001,0.05+-0.001
63,0.172+-0.001,0.205+-0.001,0.09+-0.001,0.049+-0.001
64,0.172+-0.001,0.206+-0.002,0.09+-0.0,0.049+-0.001
65,0.172+-0.001,0.207+-0.001,0.091+-0.001,0.05+-0.001
66,0.172+-0.0,0.205+-0.002,0.09+-0.001,0.049+-0.0
67,0.172+-0.001,0.206+-0.002,0.09+-0.001,0.049+-0.001
68,0.171+-0.001,0.207+-0.002,0.092+-0.003,0.05+-0.002
69,0.171+-0.001,0.208+-0.001,0.09+-0.001,0.049+-0.001
70,0.171+-0.001,0.206+-0.0,0.092+-0.001,0.049+-0.001
71,0.171+-0.001,0.207+-0.001,0.09+-0.001,0.049+-0.001
72,0.172+-0.001,0.207+-0.001,0.091+-0.001,0.05+-0.001
73,0.171+-0.001,0.207+-0.002,0.091+-0.001,0.049+-0.001
74,0.171+-0.001,0.207+-0.003,0.091+-0.002,0.05+-0.001
75,0.171+-0.001,0.208+-0.002,0.091+-0.002,0.05+-0.002
76,0.17+-0.002,0.208+-0.003,0.091+-0.003,0.049+-0.001
77,0.17+-0.001,0.204+-0.001,0.089+-0.0,0.048+-0.001
78,0.17+-0.001,0.208+-0.003,0.092+-0.003,0.05+-0.003
79,0.17+-0.0,0.209+-0.001,0.091+-0.001,0.049+-0.001
80,0.17+-0.001,0.207+-0.002,0.091+-0.001,0.049+-0.001
81,0.171+-0.001,0.206+-0.003,0.091+-0.002,0.049+-0.001
82,0.17+-0.001,0.205+-0.001,0.09+-0.001,0.048+-0.001
83,0.169+-0.001,0.206+-0.002,0.09+-0.001,0.049+-0.001
84,0.17+-0.001,0.206+-0.001,0.09+-0.001,0.049+-0.001
85,0.17+-0.0,0.207+-0.002,0.091+-0.0,0.049+-0.0
86,0.169+-0.001,0.206+-0.001,0.09+-0.001,0.049+-0.001
87,0.17+-0.002,0.206+-0.002,0.09+-0.002,0.049+-0.0
88,0.17+-0.001,0.207+-0.003,0.09+-0.002,0.049+-0.001
89,0.17+-0.001,0.205+-0.002,0.09+-0.001,0.049+-0.001
90,0.169+-0.001,0.206+-0.001,0.089+-0.001,0.049+-0.001
91,0.169+-0.0,0.206+-0.0,0.09+-0.001,0.049+-0.001
92,0.17+-0.001,0.205+-0.002,0.091+-0.001,0.049+-0.0
93,0.169+-0.001,0.207+-0.002,0.09+-0.001,0.049+-0.0
94,0.169+-0.001,0.206+-0.001,0.09+-0.001,0.049+-0.001
95,0.168+-0.001,0.206+-0.001,0.089+-0.001,0.048+-0.001
96,0.169+-0.001,0.205+-0.002,0.091+-0.001,0.049+-0.0
97,0.169+-0.001,0.206+-0.002,0.089+-0.001,0.048+-0.001
98,0.169+-0.001,0.206+-0.001,0.091+-0.001,0.049+-0.001
99,0.169+-0.002,0.206+-0.001,0.09+-0.001,0.049+-0.001
