epoch,train_loss,val_loss,rmse,mae
83,0.17+-0.001,0.212+-0.002,0.097+-0.003,0.054+-0.002
84,0.171+-0.001,0.213+-0.002,0.098+-0.003,0.054+-0.001
85,0.17+-0.002,0.211+-0.001,0.096+-0.001,0.053+-0.001
86,0.171+-0.001,0.211+-0.003,0.097+-0.004,0.054+-0.001
87,0.17+-0.001,0.213+-0.003,0.098+-0.003,0.054+-0.002
88,0.171+-0.002,0.212+-0.002,0.097+-0.002,0.053+-0.001
89,0.171+-0.002,0.213+-0.004,0.097+-0.003,0.054+-0.001
90,0.171+-0.002,0.214+-0.001,0.099+-0.003,0.054+-0.002
91,0.171+-0.001,0.21+-0.002,0.095+-0.001,0.053+-0.001
92,0.17+-0.001,0.211+-0.002,0.096+-0.002,0.054+-0.001
93,0.171+-0.001,0.212+-0.003,0.096+-0.003,0.053+-0.001
94,0.17+-0.001,0.212+-0.002,0.097+-0.001,0.053+-0.001
95,0.17+-0.001,0.213+-0.001,0.097+-0.001,0.054+-0.001
96,0.17+-0.001,0.212+-0.004,0.098+-0.005,0.054+-0.003
97,0.169+-0.002,0.211+-0.002,0.097+-0.003,0.053+-0.001
98,0.17+-0.001,0.211+-0.002,0.095+-0.002,0.053+-0.001
99,0.169+-0.001,0.21+-0.001,0.096+-0.001,0.053+-0.0
