epoch,train_loss,val_loss,rmse,mae
83,0.169+-0.0,0.191+-0.001,0.071+-0.001,0.037+-0.001
84,0.169+-0.0,0.19+-0.001,0.07+-0.001,0.037+-0.0
85,0.169+-0.0,0.19+-0.001,0.071+-0.001,0.037+-0.0
86,0.169+-0.0,0.19+-0.001,0.07+-0.001,0.037+-0.001
87,0.169+-0.0,0.19+-0.001,0.07+-0.001,0.037+-0.0
88,0.169+-0.0,0.191+-0.001,0.07+-0.001,0.037+-0.0
89,0.169+-0.0,0.19+-0.0,0.07+-0.001,0.037+-0.001
90,0.169+-0.0,0.19+-0.0,0.07+-0.001,0.037+-0.0
91,0.169+-0.001,0.19+-0.0,0.07+-0.001,0.037+-0.001
92,0.169+-0.001,0.19+-0.0,0.07+-0.001,0.037+-0.0
93,0.169+-0.001,0.191+-0.001,0.07+-0.001,0.037+-0.001
94,0.169+-0.001,0.19+-0.0,0.07+-0.001,0.037+-0.001
95,0.168+-0.001,0.19+-0.0,0.07+-0.001,0.037+-0.001
96,0.168+-0.001,0.19+-0.001,0.07+-0.001,0.037+-0.0
97,0.169+-0.001,0.191+-0.001,0.071+-0.002,0.037+-0.001
98,0.168+-0.001,0.19+-0.001,0.07+-0.001,0.037+-0.001
99,0.168+-0.0,0.19+-0.001,0.07+-0.001,0.037+-0.001
