epoch,train_loss,val_loss,rmse,mae
84,0.168+-0.0,0.199+-0.002,0.082+-0.002,0.044+-0.001
85,0.168+-0.0,0.198+-0.001,0.081+-0.002,0.044+-0.001
86,0.168+-0.0,0.198+-0.001,0.081+-0.001,0.044+-0.001
87,0.168+-0.0,0.198+-0.001,0.082+-0.001,0.045+-0.001
88,0.168+-0.0,0.2+-0.002,0.083+-0.002,0.045+-0.001
89,0.168+-0.0,0.199+-0.001,0.082+-0.002,0.044+-0.001
90,0.168+-0.0,0.199+-0.001,0.082+-0.001,0.044+-0.001
91,0.168+-0.0,0.199+-0.002,0.081+-0.002,0.045+-0.001
92,0.168+-0.0,0.199+-0.001,0.081+-0.002,0.045+-0.001
93,0.168+-0.0,0.199+-0.002,0.082+-0.002,0.045+-0.001
94,0.168+-0.0,0.198+-0.001,0.081+-0.001,0.044+-0.0
95,0.168+-0.0,0.198+-0.001,0.081+-0.002,0.044+-0.001
96,0.168+-0.0,0.199+-0.001,0.082+-0.001,0.044+-0.001
97,0.168+-0.0,0.199+-0.001,0.082+-0.001,0.045+-0.001
98,0.168+-0.0,0.198+-0.001,0.081+-0.001,0.045+-0.001
99,0.168+-0.0,0.198+-0.001,0.081+-0.001,0.045+-0.001
