epoch,train_loss,val_loss,rmse,mae
0,0.243+-0.002,0.216+-0.004,0.103+-0.004,0.061+-0.003
1,0.217+-0.0,0.213+-0.003,0.099+-0.003,0.059+-0.002
2,0.216+-0.001,0.215+-0.002,0.098+-0.001,0.059+-0.0
3,0.215+-0.001,0.21+-0.001,0.095+-0.001,0.056+-0.001
4,0.214+-0.001,0.216+-0.005,0.099+-0.004,0.059+-0.003
5,0.214+-0.001,0.21+-0.001,0.094+-0.001,0.055+-0.0
6,0.213+-0.001,0.21+-0.002,0.094+-0.002,0.056+-0.001
7,0.214+-0.001,0.21+-0.002,0.094+-0.001,0.055+-0.001
8,0.214+-0.001,0.212+-0.003,0.095+-0.002,0.057+-0.001
9,0.212+-0.001,0.211+-0.003,0.095+-0.002,0.056+-0.002
10,0.212+-0.001,0.211+-0.002,0.095+-0.001,0.057+-0.001
11,0.213+-0.001,0.213+-0.002,0.095+-0.001,0.057+-0.001
12,0.213+-0.001,0.214+-0.004,0.096+-0.003,0.057+-0.002
13,0.213+-0.001,0.211+-0.002,0.094+-0.001,0.055+-0.001
14,0.213+-0.001,0.21+-0.002,0.094+-0.001,0.056+-0.001
15,0.213+-0.001,0.214+-0.005,0.096+-0.003,0.058+-0.002
16,0.213+-0.0,0.211+-0.003,0.095+-0.002,0.056+-0.001
17,0.213+-0.001,0.212+-0.003,0.095+-0.001,0.056+-0.001
18,0.213+-0.001,0.214+-0.004,0.096+-0.004,0.057+-0.003
19,0.213+-0.001,0.216+-0.006,0.097+-0.004,0.058+-0.004
20,0.212+-0.001,0.213+-0.004,0.096+-0.004,0.057+-0.002
21,0.213+-0.001,0.211+-0.001,0.094+-0.001,0.055+-0.001
22,0.212+-0.0,0.211+-0.002,0.094+-0.001,0.056+-0.001
23,0.212+-0.001,0.213+-0.005,0.095+-0.004,0.057+-0.002
24,0.213+-0.001,0.216+-0.002,0.098+-0.003,0.058+-0.002
25,0.211+-0.001,0.213+-0.003,0.096+-0.003,0.057+-0.002
26,0.213+-0.001,0.213+-0.005,0.097+-0.004,0.058+-0.002
27,0.213+-0.001,0.211+-0.001,0.095+-0.001,0.056+-0.001
28,0.212+-0.001,0.21+-0.001,0.094+-0.002,0.055+-0.001
29,0.213+-0.001,0.213+-0.003,0.096+-0.003,0.057+-0.002
30,0.213+-0.001,0.214+-0.005,0.097+-0.004,0.057+-0.003
31,0.213+-0.0,0.212+-0.003,0.094+-0.002,0.056+-0.002
32,0.212+-0.001,0.213+-0.003,0.096+-0.002,0.057+-0.002
33,0.212+-0.001,0.214+-0.004,0.097+-0.002,0.058+-0.002
34,0.212+-0.001,0.21+-0.001,0.093+-0.001,0.055+-0.001
35,0.212+-0.001,0.21+-0.002,0.093+-0.002,0.055+-0.001
36,0.212+-0.001,0.21+-0.001,0.093+-0.002,0.055+-0.002
37,0.212+-0.0,0.21+-0.002,0.093+-0.002,0.055+-0.001
38,0.212+-0.001,0.212+-0.003,0.095+-0.002,0.056+-0.002
39,0.212+-0.001,0.211+-0.001,0.094+-0.0,0.056+-0.001
40,0.212+-0.001,0.212+-0.001,0.094+-0.001,0.056+-0.001
41,0.212+-0.001,0.215+-0.005,0.097+-0.004,0.057+-0.003
42,0.212+-0.001,0.214+-0.004,0.096+-0.003,0.057+-0.002
43,0.212+-0.0,0.212+-0.003,0.095+-0.003,0.057+-0.002
44,0.212+-0.001,0.212+-0.002,0.095+-0.001,0.056+-0.001
45,0.212+-0.0,0.21+-0.001,0.093+-0.001,0.055+-0.001
46,0.212+-0.001,0.212+-0.003,0.095+-0.002,0.057+-0.002
47,0.212+-0.0,0.213+-0.003,0.096+-0.003,0.057+-0.002
48,0.212+-0.001,0.212+-0.003,0.095+-0.003,0.057+-0.001
49,0.212+-0.001,0.215+-0.003,0.096+-0.002,0.057+-0.001
50,0.212+-0.001,0.214+-0.002,0.096+-0.001,0.057+-0.001
51,0.213+-0.001,0.214+-0.007,0.097+-0.005,0.057+-0.003
52,0.213+-0.0,0.213+-0.004,0.095+-0.003,0.056+-0.003
53,0.212+-0.001,0.209+-0.001,0.093+-0.001,0.054+-0.001
54,0.212+-0.001,0.214+-0.007,0.096+-0.006,0.057+-0.005
55,0.213+-0.001,0.212+-0.001,0.095+-0.001,0.055+-0.002
56,0.212+-0.001,0.213+-0.005,0.095+-0.003,0.056+-0.002
57,0.213+-0.001,0.21+-0.002,0.093+-0.002,0.055+-0.001
58,0.212+-0.001,0.214+-0.004,0.097+-0.003,0.057+-0.003
59,0.213+-0.001,0.215+-0.008,0.097+-0.004,0.057+-0.003
60,0.212+-0.001,0.213+-0.002,0.096+-0.003,0.057+-0.002
61,0.212+-0.001,0.212+-0.002,0.095+-0.002,0.056+-0.001
62,0.212+-0.0,0.214+-0.006,0.096+-0.006,0.057+-0.003
63,0.212+-0.001,0.214+-0.003,0.097+-0.001,0.058+-0.001
64,0.212+-0.001,0.212+-0.002,0.096+-0.002,0.056+-0.002
65,0.212+-0.001,0.213+-0.002,0.096+-0.002,0.057+-0.002
66,0.212+-0.002,0.213+-0.004,0.095+-0.002,0.056+-0.002
67,0.212+-0.001,0.214+-0.004,0.096+-0.004,0.057+-0.003
68,0.212+-0.001,0.212+-0.002,0.095+-0.001,0.057+-0.001
69,0.212+-0.001,0.213+-0.001,0.096+-0.001,0.057+-0.0
70,0.212+-0.0,0.211+-0.002,0.094+-0.001,0.055+-0.0
71,0.212+-0.001,0.212+-0.003,0.095+-0.002,0.056+-0.002
72,0.212+-0.001,0.211+-0.002,0.094+-0.002,0.056+-0.001
73,0.212+-0.001,0.211+-0.003,0.095+-0.003,0.056+-0.002
74,0.213+-0.001,0.212+-0.004,0.095+-0.004,0.057+-0.002
75,0.212+-0.001,0.21+-0.001,0.094+-0.001,0.055+-0.001
76,0.211+-0.001,0.21+-0.001,0.093+-0.0,0.055+-0.001
77,0.213+-0.001,0.21+-0.001,0.093+-0.001,0.055+-0.001
78,0.212+-0.001,0.211+-0.002,0.094+-0.002,0.056+-0.001
79,0.212+-0.001,0.212+-0.002,0.095+-0.002,0.056+-0.001
80,0.212+-0.001,0.212+-0.003,0.095+-0.002,0.056+-0.002
81,0.212+-0.001,0.213+-0.003,0.096+-0.001,0.056+-0.002
82,0.212+-0.001,0.211+-0.002,0.095+-0.002,0.056+-0.002
83,0.212+-0.002,0.211+-0.001,0.094+-0.001,0.056+-0.001
84,0.212+-0.001,0.212+-0.001,0.095+-0.001,0.056+-0.001
85,0.212+-0.001,0.212+-0.002,0.096+-0.002,0.057+-0.003
86,0.212+-0.001,0.212+-0.002,0.094+-0.003,0.055+-0.002
87,0.212+-0.0,0.21+-0.001,0.094+-0.001,0.055+-0.001
88,0.212+-0.0,0.212+-0.002,0.094+-0.001,0.056+-0.001
89,0.212+-0.001,0.21+-0.001,0.094+-0.001,0.056+-0.0
90,0.213+-0.001,0.213+-0.002,0.095+-0.001,0.056+-0.001
91,0.212+-0.001,0.212+-0.002,0.096+-0.001,0.057+-0.001
92,0.211+-0.001,0.213+-0.002,0.096+-0.002,0.057+-0.001
93,0.211+-0.001,0.212+-0.001,0.094+-0.001,0.055+-0.001
94,0.212+-0.001,0.212+-0.001,0.095+-0.001,0.056+-0.001
95,0.212+-0.001,0.211+-0.001,0.094+-0.001,0.055+-0.001
96,0.212+-0.001,0.211+-0.002,0.094+-0.001,0.056+-0.001
97,0.212+-0.001,0.212+-0.001,0.095+-0.001,0.055+-0.001
98,0.212+-0.001,0.211+-0.002,0.093+-0.002,0.055+-0.001
99,0.213+-0.001,0.211+-0.001,0.094+-0.001,0.056+-0.001
