epoch,train_loss,val_loss,rmse,mae
0,0.227+-0.003,0.218+-0.009,0.11+-0.01,0.063+-0.007
1,0.205+-0.002,0.204+-0.005,0.092+-0.005,0.053+-0.005
2,0.201+-0.001,0.202+-0.006,0.088+-0.006,0.05+-0.003
3,0.198+-0.001,0.2+-0.007,0.087+-0.009,0.05+-0.005
4,0.196+-0.001,0.203+-0.014,0.091+-0.018,0.05+-0.009
5,0.195+-0.001,0.197+-0.003,0.082+-0.004,0.045+-0.002
6,0.193+-0.001,0.201+-0.004,0.086+-0.003,0.049+-0.003
7,0.192+-0.001,0.196+-0.003,0.081+-0.005,0.045+-0.003
8,0.191+-0.001,0.194+-0.002,0.078+-0.003,0.043+-0.002
9,0.19+-0.001,0.203+-0.014,0.09+-0.018,0.051+-0.011
10,0.188+-0.001,0.196+-0.006,0.08+-0.007,0.044+-0.004
11,0.187+-0.001,0.196+-0.004,0.081+-0.006,0.045+-0.004
12,0.186+-0.001,0.192+-0.001,0.075+-0.001,0.041+-0.001
13,0.185+-0.001,0.195+-0.005,0.078+-0.004,0.044+-0.003
14,0.183+-0.002,0.193+-0.001,0.076+-0.002,0.041+-0.001
15,0.182+-0.002,0.194+-0.002,0.078+-0.002,0.042+-0.001
16,0.182+-0.002,0.196+-0.002,0.08+-0.002,0.044+-0.002
17,0.18+-0.002,0.196+-0.006,0.079+-0.007,0.043+-0.003
18,0.18+-0.002,0.196+-0.002,0.081+-0.001,0.044+-0.0
19,0.179+-0.002,0.194+-0.002,0.076+-0.003,0.042+-0.003
20,0.178+-0.002,0.192+-0.0,0.075+-0.002,0.042+-0.002
21,0.177+-0.002,0.194+-0.001,0.079+-0.002,0.043+-0.001
22,0.176+-0.002,0.193+-0.002,0.077+-0.003,0.042+-0.002
23,0.175+-0.002,0.195+-0.002,0.078+-0.003,0.043+-0.003
24,0.175+-0.001,0.192+-0.001,0.075+-0.002,0.041+-0.001
25,0.174+-0.001,0.194+-0.002,0.078+-0.003,0.042+-0.002
26,0.174+-0.001,0.195+-0.001,0.079+-0.002,0.043+-0.002
27,0.174+-0.001,0.193+-0.004,0.076+-0.004,0.041+-0.002
28,0.173+-0.001,0.192+-0.001,0.076+-0.001,0.041+-0.001
29,0.173+-0.001,0.194+-0.001,0.077+-0.001,0.042+-0.001
30,0.172+-0.001,0.193+-0.003,0.076+-0.004,0.04+-0.002
31,0.172+-0.001,0.192+-0.002,0.076+-0.002,0.04+-0.001
32,0.172+-0.001,0.193+-0.002,0.077+-0.004,0.042+-0.002
33,0.172+-0.001,0.192+-0.001,0.076+-0.002,0.041+-0.001
34,0.171+-0.001,0.192+-0.001,0.076+-0.002,0.041+-0.002
35,0.171+-0.001,0.192+-0.001,0.075+-0.003,0.04+-0.002
36,0.172+-0.001,0.193+-0.003,0.076+-0.003,0.041+-0.001
37,0.171+-0.001,0.192+-0.0,0.074+-0.002,0.04+-0.001
38,0.171+-0.001,0.193+-0.002,0.075+-0.002,0.04+-0.002
