epoch,train_loss,val_loss,rmse,mae
0,0.269+-0.002,0.242+-0.001,0.131+-0.001,0.083+-0.001
1,0.246+-0.001,0.239+-0.003,0.128+-0.002,0.08+-0.001
2,0.243+-0.002,0.239+-0.003,0.127+-0.002,0.079+-0.001
3,0.242+-0.001,0.234+-0.001,0.123+-0.001,0.076+-0.002
4,0.24+-0.002,0.239+-0.005,0.126+-0.003,0.079+-0.003
5,0.24+-0.002,0.235+-0.002,0.123+-0.002,0.077+-0.002
6,0.239+-0.002,0.236+-0.005,0.124+-0.003,0.077+-0.003
7,0.239+-0.002,0.234+-0.001,0.121+-0.002,0.075+-0.001
8,0.238+-0.001,0.234+-0.002,0.122+-0.0,0.076+-0.001
9,0.237+-0.001,0.233+-0.002,0.121+-0.002,0.075+-0.001
10,0.237+-0.002,0.233+-0.002,0.122+-0.001,0.076+-0.001
11,0.237+-0.001,0.234+-0.002,0.121+-0.002,0.076+-0.002
12,0.237+-0.002,0.236+-0.004,0.123+-0.003,0.077+-0.002
13,0.237+-0.001,0.231+-0.001,0.12+-0.001,0.074+-0.001
14,0.236+-0.001,0.232+-0.002,0.12+-0.002,0.074+-0.001
15,0.236+-0.001,0.232+-0.001,0.121+-0.001,0.075+-0.001
16,0.236+-0.002,0.232+-0.001,0.121+-0.001,0.074+-0.002
17,0.235+-0.002,0.232+-0.001,0.12+-0.001,0.074+-0.002
18,0.235+-0.001,0.232+-0.002,0.12+-0.001,0.074+-0.001
19,0.236+-0.002,0.234+-0.002,0.122+-0.001,0.075+-0.001
20,0.235+-0.001,0.234+-0.004,0.122+-0.003,0.076+-0.001
21,0.235+-0.002,0.231+-0.002,0.12+-0.002,0.075+-0.001
22,0.235+-0.002,0.233+-0.002,0.122+-0.003,0.076+-0.003
23,0.235+-0.002,0.231+-0.001,0.119+-0.001,0.074+-0.001
24,0.235+-0.001,0.233+-0.003,0.121+-0.002,0.075+-0.002
25,0.234+-0.001,0.235+-0.002,0.122+-0.001,0.075+-0.001
26,0.235+-0.001,0.234+-0.003,0.121+-0.002,0.074+-0.002
27,0.235+-0.0,0.23+-0.002,0.119+-0.001,0.074+-0.001
28,0.234+-0.001,0.23+-0.001,0.119+-0.001,0.073+-0.001
29,0.235+-0.001,0.235+-0.003,0.121+-0.003,0.075+-0.002
30,0.234+-0.001,0.232+-0.005,0.12+-0.002,0.074+-0.002
31,0.234+-0.001,0.232+-0.002,0.119+-0.001,0.074+-0.001
32,0.234+-0.001,0.233+-0.003,0.121+-0.001,0.075+-0.001
33,0.235+-0.001,0.234+-0.003,0.121+-0.002,0.074+-0.002
34,0.233+-0.001,0.23+-0.001,0.119+-0.002,0.074+-0.002
35,0.234+-0.001,0.232+-0.003,0.12+-0.003,0.074+-0.001
36,0.234+-0.001,0.232+-0.003,0.12+-0.001,0.075+-0.001
37,0.234+-0.001,0.231+-0.003,0.119+-0.002,0.074+-0.002
38,0.234+-0.001,0.233+-0.002,0.12+-0.002,0.074+-0.001
39,0.234+-0.001,0.232+-0.004,0.12+-0.003,0.074+-0.001
40,0.234+-0.001,0.231+-0.001,0.119+-0.0,0.074+-0.002
41,0.234+-0.002,0.233+-0.006,0.119+-0.003,0.074+-0.001
42,0.234+-0.001,0.232+-0.003,0.12+-0.002,0.074+-0.001
43,0.234+-0.001,0.231+-0.001,0.119+-0.001,0.073+-0.001
44,0.234+-0.002,0.231+-0.002,0.119+-0.002,0.073+-0.001
45,0.234+-0.002,0.231+-0.001,0.118+-0.002,0.073+-0.001
46,0.233+-0.001,0.232+-0.002,0.12+-0.001,0.075+-0.001
47,0.234+-0.001,0.23+-0.002,0.119+-0.002,0.073+-0.002
48,0.233+-0.001,0.23+-0.002,0.118+-0.002,0.074+-0.001
49,0.233+-0.001,0.232+-0.003,0.119+-0.002,0.073+-0.001
50,0.233+-0.001,0.233+-0.002,0.119+-0.002,0.073+-0.001
51,0.234+-0.002,0.233+-0.002,0.121+-0.002,0.075+-0.001
52,0.234+-0.0,0.234+-0.005,0.12+-0.003,0.075+-0.002
53,0.233+-0.001,0.231+-0.002,0.118+-0.001,0.073+-0.001
54,0.233+-0.001,0.231+-0.003,0.119+-0.002,0.074+-0.001
55,0.234+-0.001,0.231+-0.001,0.119+-0.001,0.073+-0.001
56,0.233+-0.001,0.233+-0.004,0.119+-0.002,0.074+-0.001
57,0.234+-0.002,0.23+-0.001,0.118+-0.002,0.073+-0.002
58,0.233+-0.0,0.234+-0.003,0.12+-0.002,0.074+-0.001
59,0.234+-0.001,0.235+-0.01,0.12+-0.004,0.074+-0.003
60,0.233+-0.002,0.234+-0.004,0.121+-0.004,0.074+-0.002
61,0.233+-0.001,0.231+-0.002,0.12+-0.001,0.073+-0.001
62,0.234+-0.001,0.232+-0.004,0.119+-0.001,0.073+-0.001
63,0.233+-0.001,0.235+-0.005,0.121+-0.002,0.075+-0.002
64,0.233+-0.001,0.232+-0.003,0.12+-0.002,0.074+-0.001
65,0.233+-0.001,0.234+-0.004,0.121+-0.002,0.075+-0.002
66,0.233+-0.002,0.232+-0.004,0.12+-0.002,0.074+-0.002
67,0.233+-0.001,0.233+-0.003,0.12+-0.003,0.073+-0.002
68,0.233+-0.001,0.231+-0.001,0.119+-0.001,0.074+-0.001
69,0.234+-0.002,0.231+-0.001,0.118+-0.001,0.073+-0.001
70,0.233+-0.001,0.232+-0.003,0.119+-0.001,0.073+-0.002
71,0.233+-0.002,0.231+-0.001,0.119+-0.001,0.073+-0.002
72,0.233+-0.001,0.232+-0.001,0.12+-0.001,0.074+-0.001
