epoch,train_loss,val_loss,rmse,mae
0,0.221+-0.002,0.194+-0.002,0.078+-0.003,0.043+-0.001
1,0.194+-0.001,0.191+-0.002,0.072+-0.002,0.04+-0.001
2,0.189+-0.0,0.194+-0.004,0.076+-0.006,0.042+-0.005
3,0.186+-0.001,0.188+-0.001,0.069+-0.001,0.037+-0.001
4,0.183+-0.001,0.189+-0.002,0.07+-0.0,0.038+-0.001
5,0.181+-0.001,0.188+-0.0,0.068+-0.001,0.037+-0.001
6,0.178+-0.001,0.195+-0.011,0.076+-0.012,0.041+-0.008
7,0.177+-0.0,0.188+-0.001,0.069+-0.001,0.037+-0.001
8,0.176+-0.001,0.189+-0.002,0.07+-0.002,0.038+-0.001
9,0.175+-0.0,0.188+-0.001,0.069+-0.001,0.037+-0.0
10,0.174+-0.0,0.189+-0.001,0.069+-0.002,0.037+-0.001
11,0.173+-0.001,0.189+-0.001,0.069+-0.002,0.037+-0.001
12,0.173+-0.0,0.188+-0.001,0.069+-0.001,0.037+-0.001
13,0.172+-0.001,0.189+-0.001,0.069+-0.001,0.037+-0.0
14,0.172+-0.0,0.189+-0.001,0.069+-0.001,0.037+-0.001
15,0.172+-0.0,0.189+-0.001,0.07+-0.001,0.037+-0.001
16,0.171+-0.001,0.189+-0.002,0.07+-0.001,0.037+-0.001
17,0.171+-0.0,0.188+-0.001,0.069+-0.001,0.037+-0.001
18,0.171+-0.0,0.189+-0.001,0.07+-0.002,0.037+-0.002
19,0.171+-0.001,0.19+-0.001,0.07+-0.002,0.037+-0.001
20,0.17+-0.0,0.189+-0.001,0.069+-0.001,0.037+-0.001
21,0.17+-0.0,0.189+-0.001,0.069+-0.002,0.037+-0.001
22,0.17+-0.0,0.188+-0.0,0.069+-0.001,0.036+-0.001
23,0.17+-0.0,0.189+-0.001,0.069+-0.0,0.037+-0.001
24,0.17+-0.0,0.189+-0.001,0.069+-0.002,0.037+-0.001
25,0.17+-0.0,0.189+-0.001,0.069+-0.001,0.036+-0.001
26,0.169+-0.001,0.188+-0.001,0.069+-0.001,0.036+-0.001
27,0.169+-0.001,0.189+-0.0,0.068+-0.001,0.036+-0.001
28,0.169+-0.0,0.188+-0.001,0.069+-0.001,0.036+-0.001
29,0.169+-0.0,0.189+-0.001,0.069+-0.001,0.036+-0.0
30,0.169+-0.0,0.189+-0.001,0.069+-0.001,0.036+-0.0
31,0.169+-0.0,0.189+-0.001,0.069+-0.001,0.036+-0.0
32,0.169+-0.0,0.189+-0.002,0.07+-0.001,0.037+-0.001
33,0.169+-0.0,0.189+-0.001,0.068+-0.001,0.036+-0.0
34,0.169+-0.0,0.189+-0.0,0.069+-0.0,0.037+-0.001
35,0.169+-0.0,0.188+-0.0,0.068+-0.0,0.036+-0.0
36,0.169+-0.0,0.189+-0.0,0.068+-0.001,0.036+-0.0
37,0.169+-0.0,0.189+-0.001,0.069+-0.001,0.036+-0.001
38,0.169+-0.0,0.189+-0.001,0.068+-0.0,0.036+-0.0
39,0.169+-0.001,0.189+-0.001,0.069+-0.001,0.036+-0.001
40,0.168+-0.001,0.189+-0.0,0.069+-0.0,0.036+-0.001
41,0.168+-0.001,0.189+-0.001,0.068+-0.001,0.036+-0.0
42,0.168+-0.0,0.189+-0.0,0.069+-0.001,0.036+-0.0
43,0.168+-0.0,0.189+-0.001,0.068+-0.001,0.036+-0.001
44,0.168+-0.0,0.189+-0.0,0.068+-0.001,0.036+-0.001
45,0.168+-0.0,0.189+-0.001,0.068+-0.001,0.036+-0.001
46,0.168+-0.0,0.189+-0.001,0.068+-0.001,0.036+-0.0
47,0.168+-0.0,0.189+-0.001,0.068+-0.001,0.036+-0.0
48,0.168+-0.0,0.189+-0.001,0.069+-0.001,0.036+-0.001
49,0.168+-0.0,0.189+-0.0,0.068+-0.001,0.036+-0.001
50,0.168+-0.0,0.189+-0.001,0.069+-0.0,0.037+-0.001
51,0.168+-0.0,0.189+-0.001,0.068+-0.0,0.036+-0.0
