epoch,train_loss,val_loss,rmse,mae
0,0.249+-0.002,0.257+-0.031,0.132+-0.014,0.077+-0.008
1,0.223+-0.001,0.218+-0.003,0.109+-0.003,0.064+-0.003
2,0.216+-0.001,0.234+-0.017,0.115+-0.01,0.065+-0.005
3,0.213+-0.0,0.216+-0.004,0.106+-0.006,0.062+-0.004
4,0.21+-0.0,0.213+-0.006,0.101+-0.004,0.058+-0.001
5,0.207+-0.001,0.214+-0.009,0.104+-0.008,0.059+-0.003
6,0.205+-0.001,0.208+-0.002,0.098+-0.003,0.055+-0.001
7,0.204+-0.001,0.207+-0.002,0.095+-0.002,0.053+-0.002
8,0.201+-0.001,0.205+-0.003,0.094+-0.004,0.052+-0.002
9,0.2+-0.0,0.204+-0.004,0.094+-0.008,0.053+-0.004
10,0.198+-0.001,0.202+-0.002,0.09+-0.002,0.05+-0.001
11,0.197+-0.0,0.212+-0.009,0.102+-0.011,0.057+-0.006
12,0.195+-0.001,0.203+-0.004,0.09+-0.006,0.05+-0.003
13,0.194+-0.001,0.203+-0.01,0.093+-0.014,0.051+-0.007
14,0.192+-0.001,0.198+-0.004,0.084+-0.005,0.047+-0.003
15,0.19+-0.001,0.204+-0.011,0.091+-0.012,0.051+-0.008
16,0.189+-0.002,0.206+-0.007,0.091+-0.006,0.052+-0.005
17,0.187+-0.001,0.2+-0.003,0.086+-0.003,0.048+-0.002
18,0.186+-0.001,0.204+-0.007,0.09+-0.008,0.05+-0.005
19,0.184+-0.001,0.203+-0.004,0.088+-0.005,0.049+-0.003
20,0.182+-0.002,0.202+-0.004,0.089+-0.005,0.05+-0.004
21,0.181+-0.001,0.205+-0.002,0.09+-0.002,0.05+-0.0
22,0.181+-0.001,0.199+-0.002,0.085+-0.004,0.047+-0.003
23,0.179+-0.002,0.202+-0.004,0.086+-0.004,0.048+-0.003
24,0.178+-0.001,0.201+-0.002,0.086+-0.003,0.049+-0.002
25,0.177+-0.001,0.2+-0.002,0.085+-0.003,0.047+-0.002
26,0.177+-0.001,0.199+-0.003,0.084+-0.004,0.046+-0.002
27,0.176+-0.001,0.2+-0.001,0.084+-0.001,0.046+-0.001
28,0.175+-0.001,0.2+-0.003,0.084+-0.002,0.046+-0.002
29,0.175+-0.0,0.2+-0.001,0.084+-0.002,0.046+-0.001
30,0.175+-0.001,0.197+-0.001,0.082+-0.001,0.044+-0.001
31,0.174+-0.0,0.199+-0.003,0.084+-0.003,0.046+-0.001
32,0.173+-0.001,0.201+-0.004,0.086+-0.005,0.047+-0.003
33,0.173+-0.001,0.199+-0.002,0.084+-0.002,0.046+-0.002
34,0.173+-0.001,0.199+-0.002,0.084+-0.002,0.047+-0.002
35,0.172+-0.001,0.2+-0.003,0.084+-0.005,0.046+-0.002
36,0.172+-0.001,0.199+-0.002,0.083+-0.002,0.046+-0.002
37,0.172+-0.0,0.198+-0.002,0.082+-0.002,0.045+-0.002
38,0.172+-0.0,0.197+-0.001,0.082+-0.001,0.045+-0.001
39,0.172+-0.0,0.198+-0.001,0.082+-0.001,0.045+-0.0
40,0.172+-0.001,0.198+-0.0,0.082+-0.001,0.045+-0.001
41,0.171+-0.001,0.199+-0.003,0.084+-0.003,0.046+-0.002
42,0.171+-0.0,0.198+-0.002,0.082+-0.002,0.045+-0.0
43,0.171+-0.001,0.199+-0.002,0.083+-0.002,0.045+-0.001
44,0.171+-0.0,0.198+-0.002,0.082+-0.003,0.045+-0.002
45,0.171+-0.001,0.199+-0.002,0.083+-0.002,0.045+-0.001
46,0.171+-0.0,0.199+-0.002,0.082+-0.001,0.045+-0.001
47,0.17+-0.001,0.198+-0.002,0.082+-0.001,0.045+-0.0
48,0.17+-0.001,0.198+-0.001,0.082+-0.001,0.044+-0.001
49,0.17+-0.001,0.198+-0.001,0.081+-0.001,0.045+-0.001
50,0.17+-0.0,0.199+-0.002,0.082+-0.002,0.045+-0.001
51,0.17+-0.0,0.198+-0.002,0.082+-0.002,0.045+-0.001
52,0.17+-0.0,0.197+-0.001,0.081+-0.001,0.044+-0.001
53,0.17+-0.0,0.2+-0.003,0.084+-0.004,0.046+-0.003
